# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = timeseries_model
# start_datetime = 2023-01-12 14:23:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\timeseries\timeseries.data.R
# init = 2 (Default)
# random
#   seed = 2911287628 (Default)
# output
#   file = examples\timeseries\timeseriesMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta,lambda
-19.2791,0.942695,0.215188,3,7,0,20.6155,-1.56208,0.543762,0.504428
-17.6469,0.999935,0.215188,3,15,0,20.3702,-1.74383,0.673619,0.422829
-17.5566,0.920228,0.215188,4,19,0,18.3103,-1.58476,0.705782,0.48418
-17.5929,0.955926,0.215188,4,15,0,18.0288,-1.65448,0.71427,0.449623
-17.6296,0.996699,0.215188,3,11,0,18.0124,-1.68761,0.642072,0.436504
-17.7621,0.899526,0.215188,3,15,0,20.442,-1.44187,0.694921,0.535717
-19.3436,0.944256,0.215188,3,15,0,20.4052,-1.84337,0.547765,0.419084
-18.082,0.999519,0.215188,4,23,0,21.1222,-1.28453,0.658169,0.563588
-18.0901,0.95199,0.215188,4,15,0,18.7643,-1.34545,0.697017,0.569714
-17.5592,0.877226,0.215188,4,31,0,19.0004,-1.66642,0.650583,0.445024
-17.6077,0.895195,0.215188,3,15,0,19.0879,-1.45499,0.672404,0.50392
-17.4949,0.989478,0.215188,3,11,0,17.7029,-1.52922,0.698681,0.4833
-17.5874,0.91734,0.215188,3,11,0,18.1867,-1.6561,0.640147,0.451592
-18.8925,0.831488,0.215188,4,19,0,19.3037,-1.53928,0.634652,0.528525
-18.7255,1,0.215188,4,23,0,19.0379,-1.82009,0.698142,0.433649
-18.0749,0.994633,0.215188,4,23,0,18.9277,-1.60911,0.738624,0.443721
-17.6636,0.617479,0.215188,2,3,0,21.2176,-1.49263,0.727197,0.490621
-17.6814,0.986233,0.215188,3,11,0,18.0981,-1.47242,0.662359,0.521698
-18.1565,0.867298,0.215188,3,15,0,19.0948,-1.45962,0.658482,0.484534
-18.0144,0.60128,0.215188,2,3,0,20.7647,-1.43997,0.661409,0.494863
-18.4665,0.972966,0.215188,3,15,0,20.2449,-1.74951,0.72907,0.450486
-19.6088,0.812537,0.215188,3,11,0,20.9847,-1.67072,0.595952,0.493602
-19.8543,0.969441,0.215188,3,15,0,21.8707,-1.74244,0.661936,0.370707
-19.493,0.838985,0.215188,3,15,0,22.7012,-1.58368,0.715405,0.52561
-18.7958,1,0.215188,3,11,0,20.7808,-1.4887,0.64923,0.46304
-18.2429,0.961435,0.215188,3,11,0,19.7483,-1.72284,0.732241,0.454093
-17.9518,0.947503,0.215188,3,15,0,19.1308,-1.76716,0.686145,0.400025
-17.7434,0.971356,0.215188,4,15,0,19.3814,-1.43383,0.642526,0.524299
-17.8652,0.985417,0.215188,2,3,0,17.891,-1.40799,0.636702,0.52189
-18.1856,0.975919,0.215188,4,15,0,18.5962,-1.53998,0.774446,0.504604
-18.3995,0.889486,0.215188,2,7,0,19.8141,-1.4475,0.715469,0.482548
-18.8891,0.631853,0.215188,2,7,0,23.0591,-1.49998,0.832671,0.501101
-18.8527,0.870109,0.215188,4,23,0,20.5074,-1.74334,0.754731,0.455883
-19.0641,0.999593,0.215188,3,7,0,19.725,-1.68515,0.822456,0.444701
-19.0188,0.982267,0.215188,3,7,0,19.2847,-1.70643,0.81204,0.448162
-18.6224,0.795134,0.215188,3,15,0,23.3054,-1.81963,0.676387,0.36943
-18.0488,1,0.215188,2,7,0,18.6484,-1.83145,0.679531,0.411213
-17.4801,0.862022,0.215188,3,15,0,19.3766,-1.52103,0.709433,0.495299
-17.4801,0.229824,0.215188,1,3,0,22.0662,-1.52103,0.709433,0.495299
-17.6817,0.946763,0.215188,2,3,0,17.8025,-1.49621,0.716586,0.486144
-17.5256,1,0.215188,2,3,0,17.6458,-1.51699,0.714837,0.488617
-17.7084,0.953915,0.215188,4,15,0,18.0721,-1.76058,0.681293,0.423731
-17.8324,0.948679,0.215188,4,15,0,19.1977,-1.49489,0.743159,0.516989
-20.0252,0.866584,0.215188,4,19,0,21.0504,-2.16984,0.583489,0.281684
-18.338,0.919922,0.215188,3,15,0,22.2565,-1.55224,0.584019,0.467678
-18.3793,0.956691,0.215188,3,11,0,19.9877,-1.55304,0.773292,0.46088
-17.8552,0.985128,0.215188,2,7,0,20.873,-1.54529,0.728098,0.466364
-18.5941,0.903044,0.215188,4,19,0,18.8568,-1.78077,0.668537,0.446988
-19.5839,1,0.215188,3,15,0,20.5717,-1.36155,0.566656,0.571012
-19.6502,0.950071,0.215188,4,23,0,21.8987,-1.82609,0.546889,0.431795
-19.4877,0.996732,0.215188,4,15,0,20.1956,-1.74538,0.783163,0.389409
-18.5933,0.988009,0.215188,3,15,0,20.7253,-1.41768,0.649745,0.490863
-19.8081,0.999663,0.215188,2,7,0,20.5905,-1.39467,0.569853,0.568998
-19.7541,0.886049,0.215188,3,11,0,23.9868,-1.15216,0.726849,0.566084
-18.2853,0.972546,0.215188,2,7,0,20.0877,-1.22727,0.745959,0.594857
-18.8604,0.895682,0.215188,2,3,0,18.8982,-1.26308,0.7514,0.60502
-19.5196,1,0.215188,2,7,0,19.773,-1.03897,0.76832,0.623083
-21.3592,0.993677,0.215188,4,15,0,22.8365,-1.20521,0.924559,0.58536
-19.7215,0.979856,0.215188,3,7,0,21.8681,-1.13574,0.831808,0.632681
-19.5922,0.857325,0.215188,2,3,0,20.6771,-1.11525,0.831815,0.629378
-20.2905,0.996905,0.215188,2,7,0,20.408,-1.06335,0.863117,0.635471
-21.4567,0.639005,0.215188,4,15,0,23.7017,-0.992736,0.818026,0.701709
-20.3832,0.951494,0.215188,2,3,0,21.6436,-0.933441,0.821654,0.675616
-18.9422,0.534794,0.215188,4,15,0,25.2684,-1.77224,0.608079,0.451626
-18.444,0.986718,0.215188,4,31,0,20.2951,-1.20531,0.763493,0.599876
-19.1748,0.944248,0.215188,3,7,0,19.493,-1.29739,0.824375,0.584345
-18.3687,0.982887,0.215188,4,31,0,19.5669,-1.77343,0.577001,0.425258
-17.9113,0.985659,0.215188,4,15,0,20.171,-1.50611,0.751297,0.51419
-18.055,0.945519,0.215188,4,15,0,18.7511,-1.36581,0.697001,0.518735
-18.9695,0.88309,0.215188,2,7,0,19.3253,-1.4226,0.656195,0.565277
-18.0227,0.981664,0.215188,4,15,0,19.4026,-1.79911,0.690674,0.391757
-18.6257,0.941863,0.215188,4,31,0,20.0213,-1.46914,0.813088,0.522592
-19.1241,0.978251,0.215188,4,15,0,19.4661,-1.26017,0.610835,0.59789
-19.7585,0.93592,0.215188,4,15,0,20.9515,-1.3714,0.857295,0.562924
-19.3812,0.955886,0.215188,3,7,0,21.3029,-1.41129,0.825518,0.557536
-18.6097,0.97163,0.215188,3,7,0,19.6526,-1.46824,0.756156,0.543477
-19.2766,0.995884,0.215188,3,15,0,20.9492,-1.61457,0.812491,0.437002
-22.0699,0.601052,0.215188,3,15,0,24.3316,-1.27958,0.717748,0.493794
-19.3299,0.999763,0.215188,2,7,0,22.2686,-1.31884,0.74335,0.512484
-20.9736,0.898524,0.215188,2,7,0,22.4021,-1.24282,0.718661,0.641657
-18.8859,0.924796,0.215188,2,7,0,22.0695,-1.09226,0.693826,0.619023
-20.6555,0.716222,0.215188,2,7,0,22.1874,-1.00383,0.729917,0.694733
-18.9781,0.680381,0.215188,4,15,0,23.6548,-1.41201,0.817031,0.504817
-17.682,0.985643,0.215188,3,15,0,19.5702,-1.57787,0.685307,0.457829
-18.5958,0.958271,0.215188,4,15,0,19.5733,-1.20396,0.641015,0.591417
-17.7222,0.90639,0.215188,3,11,0,19.6165,-1.48184,0.736835,0.494108
-18.4637,0.661225,0.215188,3,15,0,20.9389,-1.82095,0.754321,0.407641
-19.407,0.898165,0.215188,4,15,0,20.0626,-1.81444,0.563979,0.368112
-18.6523,0.937145,0.215188,4,31,0,21.3846,-1.37613,0.584867,0.527284
-18.8023,0.883102,0.215188,3,7,0,19.365,-1.46323,0.600398,0.541477
-17.8926,0.988657,0.215188,3,15,0,19.6324,-1.46511,0.617622,0.50743
-17.6813,0.937373,0.215188,3,15,0,18.9664,-1.67068,0.651066,0.460067
-17.8433,0.998698,0.215188,4,15,0,18.0088,-1.55507,0.624341,0.468534
-19.0484,0.698865,0.215188,1,3,0,19.7012,-1.64692,0.631558,0.497698
-18.6755,1,0.215188,2,7,0,19.3177,-1.52146,0.599914,0.462519
-18.7671,0.744327,0.215188,4,19,0,21.2418,-1.35794,0.647508,0.577604
-17.9198,1,0.215188,3,15,0,19.7427,-1.58021,0.60077,0.477286
-17.7637,0.908417,0.215188,4,15,0,18.696,-1.70867,0.7045,0.422908
-18.8349,0.995307,0.215188,4,15,0,19.557,-1.08903,0.738882,0.630053
-19.3095,0.922466,0.215188,4,15,0,20.4814,-1.12119,0.65096,0.637721
-19.8593,0.956251,0.215188,3,7,0,20.8136,-1.02992,0.631249,0.649819
-18.9283,0.829641,0.215188,2,7,0,23.0483,-1.23853,0.703297,0.614232
-20.3462,0.927784,0.215188,4,15,0,20.9848,-1.23505,0.837037,0.621661
-20.2762,0.981315,0.215188,2,3,0,20.7157,-1.08364,0.813822,0.595058
-18.8449,1,0.215188,4,15,0,20.5463,-1.23071,0.64448,0.559093
-18.6101,0.84408,0.215188,4,15,0,20.3901,-1.77829,0.763779,0.431801
-18.2425,0.982374,0.215188,2,3,0,18.6413,-1.73709,0.759295,0.41826
-18.2425,0.757756,0.215188,1,3,0,19.2755,-1.73709,0.759295,0.41826
-18.4385,0.994763,0.215188,3,15,0,19.0039,-1.68409,0.564687,0.451361
-17.8483,0.999739,0.215188,4,23,0,19.1691,-1.4578,0.622955,0.513592
-20.0288,0.946238,0.215188,4,15,0,20.8857,-0.979419,0.649442,0.655084
-19.4074,0.891478,0.215188,4,23,0,21.2165,-1.96216,0.752685,0.37638
-17.6139,1,0.215188,4,15,0,19.597,-1.61476,0.724813,0.459361
-17.7099,0.9662,0.215188,3,11,0,18.0723,-1.65971,0.660703,0.466598
-17.7099,0.786458,0.215188,2,7,0,19.418,-1.65971,0.660703,0.466598
-17.4817,0.965604,0.215188,2,7,0,17.9006,-1.60171,0.659198,0.469228
-17.4834,0.999816,0.215188,3,15,0,17.5915,-1.50057,0.672369,0.501907
-18.1708,0.798913,0.215188,3,15,0,20.1169,-1.60913,0.658876,0.435811
-18.4887,0.981919,0.215188,2,7,0,18.8209,-1.73205,0.71041,0.46029
-19.0636,0.968462,0.215188,3,15,0,20.2286,-1.5655,0.56151,0.506489
-17.6507,0.967668,0.215188,3,11,0,19.2556,-1.65187,0.722334,0.458582
-18.7123,0.973176,0.215188,4,15,0,19.4988,-1.49108,0.822437,0.49742
-18.2388,0.999123,0.215188,3,7,0,18.9663,-1.5419,0.790711,0.480494
-17.5647,0.969133,0.215188,3,15,0,19.7047,-1.62717,0.682044,0.47222
-17.6896,0.906423,0.215188,2,3,0,17.9366,-1.5693,0.680994,0.460132
-17.5428,0.919007,0.215188,3,15,0,19.1516,-1.48112,0.716801,0.500445
-17.7799,0.956203,0.215188,3,15,0,18.7832,-1.48505,0.662279,0.522639
-17.5596,0.998532,0.215188,4,15,0,17.7726,-1.43275,0.678802,0.518417
-18.0234,0.831223,0.215188,2,7,0,18.7117,-1.55598,0.684527,0.51058
-17.7232,0.930384,0.215188,2,7,0,18.7514,-1.46821,0.66889,0.493439
-17.6905,1,0.215188,4,15,0,17.8227,-1.64999,0.670731,0.437119
-17.7463,0.999418,0.215188,3,11,0,17.9334,-1.76486,0.643225,0.421412
-19.0616,0.957616,0.215188,4,15,0,20.2378,-1.0768,0.774609,0.629239
-17.6927,0.964171,0.215188,4,31,0,19.4047,-1.55668,0.692938,0.464101
-17.6664,0.78069,0.215188,3,11,0,19.6207,-1.44784,0.649099,0.512073
-17.7019,0.998511,0.215188,4,23,0,18.6138,-1.40094,0.660232,0.533739
-20.2426,0.699462,0.215188,4,31,0,21.7504,-1.02293,0.839951,0.662206
-21.0374,0.902091,0.215188,4,15,0,21.7553,-1.02006,0.828218,0.687062
-20.049,0.971354,0.215188,3,7,0,21.4227,-0.988942,0.823419,0.657187
-20.8661,0.865287,0.215188,2,3,0,21.1202,-1.06721,0.8288,0.673707
-20.8526,0.995208,0.215188,2,3,0,21.2213,-1.08538,0.831816,0.668609
-21.4197,0.977742,0.215188,3,7,0,22.1101,-0.838518,0.839404,0.692418
-19.925,0.990553,0.215188,4,31,0,24.394,-1.68529,0.848827,0.462522
-19.2835,0.981625,0.215188,3,7,0,20.4234,-1.51923,0.839984,0.477615
-20.1092,0.806432,0.215188,3,15,0,20.7979,-1.64564,0.821441,0.495478
-18.5441,0.820107,0.215188,2,3,0,21.5689,-1.57549,0.805546,0.48659
-17.7728,1,0.215188,3,15,0,18.8198,-1.58426,0.614466,0.470768
-19.3721,0.828953,0.215188,4,15,0,20.5486,-1.06392,0.769971,0.615823
-19.3864,0.856882,0.215188,4,23,0,21.6791,-1.8795,0.645355,0.340871
-18.3208,0.998432,0.215188,4,15,0,19.5909,-1.78964,0.709647,0.434538
-19.1858,0.99195,0.215188,2,7,0,21.3906,-1.80285,0.792135,0.388709
-20.0238,0.691824,0.215188,2,7,0,22.4363,-1.85385,0.764222,0.432916
-19.2412,0.853733,0.215188,3,11,0,22.1473,-1.93803,0.646271,0.399542
-23.9444,0.581828,0.215188,2,7,0,25.2015,-1.9593,0.664454,0.443802
-25.0593,0.960476,0.215188,2,3,0,25.5655,-1.7833,0.700948,0.314448
-18.6278,0.93308,0.215188,2,3,0,25.0907,-1.94827,0.713806,0.360264
-17.8334,0.933752,0.215188,3,7,0,19.0028,-1.77679,0.64423,0.404481
-18.1393,0.987892,0.215188,3,7,0,18.2559,-1.8789,0.682594,0.389948
-18.2537,0.975742,0.215188,1,1,0,18.2701,-1.89128,0.684248,0.390221
-17.8354,0.999855,0.215188,3,7,0,18.2766,-1.77028,0.684155,0.428519
-21.1549,0.977136,0.215188,3,15,0,21.6038,-1.45594,0.47636,0.533883
-18.6458,0.997473,0.215188,4,15,0,23.5131,-1.82059,0.576079,0.381885
-18.9478,0.717176,0.215188,2,7,0,20.9935,-1.79852,0.619743,0.370628
-19.0018,0.997123,0.215188,3,11,0,21.0058,-1.86752,0.74029,0.413351
-18.726,0.946443,0.215188,3,15,0,20.4491,-1.76302,0.789146,0.415301
-19.3507,0.673922,0.215188,2,3,0,20.2891,-1.67976,0.773134,0.405748
-18.185,0.999345,0.215188,4,15,0,19.8285,-1.86182,0.706543,0.381441
-18.1372,0.992305,0.215188,4,15,0,18.723,-1.34057,0.628551,0.544202
-19.0818,0.947574,0.215188,3,7,0,19.1827,-1.32825,0.578433,0.5355
-18.9451,0.985896,0.215188,3,7,0,19.6384,-1.45798,0.5583,0.527085
-19.4872,0.714672,0.215188,4,15,0,21.8001,-1.49249,0.595602,0.458581
-18.562,1,0.215188,4,19,0,19.4804,-1.78175,0.707614,0.382433
-18.4998,0.895028,0.215188,4,15,0,20.079,-1.29988,0.6658,0.588062
-18.892,0.973294,0.215188,4,31,0,20.2198,-1.52409,0.558404,0.510832
-17.7271,0.979319,0.215188,3,15,0,19.1716,-1.51397,0.648156,0.480624
-17.5927,0.999226,0.215188,4,15,0,17.8419,-1.68488,0.697239,0.448737
-18.9385,0.708862,0.215188,2,7,0,19.7552,-1.63636,0.669316,0.413598
-17.8361,0.831537,0.215188,2,3,0,19.5543,-1.7102,0.671235,0.45363
-17.5475,0.992904,0.215188,4,23,0,18.2415,-1.52355,0.710579,0.502197
-17.7592,0.99962,0.215188,4,19,0,17.8788,-1.78036,0.66102,0.418699
-20.3123,0.996685,0.215188,4,31,0,20.3702,-2.15263,0.544151,0.286337
-20.9555,0.903334,0.215188,2,3,0,21.2051,-2.1156,0.545647,0.273054
-21.9548,0.963572,0.215188,2,7,0,22.5608,-2.13968,0.54216,0.253032
-20.4953,0.989891,0.215188,4,15,0,24.091,-1.90916,0.4938,0.397271
-20.0425,1,0.215188,4,15,0,20.876,-1.87827,0.493475,0.372608
-20.0212,0.875469,0.215188,2,3,0,20.9934,-1.88314,0.49795,0.394176
-19.7644,0.99515,0.215188,4,15,0,20.9029,-1.95792,0.779429,0.342235
-19.8256,0.904665,0.215188,4,15,0,21.6389,-1.22777,0.622629,0.622528
-17.4878,0.953978,0.215188,4,15,0,20.2415,-1.57908,0.661005,0.479794
-18.2891,0.979832,0.215188,4,15,0,18.4712,-1.23655,0.712323,0.597799
-18.6569,0.938649,0.215188,4,19,0,18.9191,-1.85729,0.656055,0.359538
-18.1981,1,0.215188,2,3,0,18.6663,-1.90495,0.661488,0.368959
-18.0067,0.996696,0.215188,4,15,0,18.5091,-1.84268,0.683312,0.386382
-17.8038,0.872744,0.215188,2,7,0,18.8311,-1.76844,0.669755,0.42855
-17.7282,1,0.215188,2,3,0,17.7982,-1.76562,0.669383,0.424404
-21.0067,0.761221,0.215188,4,15,0,21.6133,-1.05118,0.635154,0.595121
-21.2353,0.909742,0.215188,4,15,0,22.6594,-1.84182,0.708045,0.329726
-19.0157,1,0.215188,2,7,0,21.3367,-1.83874,0.711619,0.36039
-18.142,0.996757,0.215188,2,7,0,19.1181,-1.85248,0.70742,0.385289
-18.0216,1,0.215188,3,7,0,18.1687,-1.82527,0.708652,0.396635
-17.6255,0.993309,0.215188,4,15,0,18.3926,-1.5544,0.635261,0.487068
-17.9475,0.985423,0.215188,4,15,0,18.4185,-1.69354,0.598909,0.436371
-17.7861,0.99894,0.215188,4,23,0,18.7731,-1.5253,0.619232,0.49598
-17.7165,0.976296,0.215188,4,15,0,19.7367,-1.52505,0.632698,0.500818
-20.9464,0.86146,0.215188,4,15,0,21.8064,-1.01914,0.80815,0.689811
-19.3247,0.860736,0.215188,4,23,0,22.6561,-2.03325,0.57612,0.320271
-22.3689,0.48795,0.215188,2,3,0,23.1845,-1.90456,0.570126,0.3045
-22.2353,1,0.215188,2,3,0,22.5294,-2.14807,0.595604,0.357662
-19.4519,1,0.215188,2,3,0,22.1603,-2.05323,0.580369,0.311538
-17.8418,0.994355,0.215188,3,15,0,20.3574,-1.6742,0.639746,0.428123
-18.0111,0.999215,0.215188,4,15,0,18.189,-1.7909,0.722736,0.415667
-18.3896,0.94479,0.215188,2,3,0,18.461,-1.74225,0.722413,0.398139
-19.6687,0.929908,0.215188,2,7,0,20.1131,-1.90412,0.760644,0.407179
-21.5143,0.567022,0.215188,1,1,0,21.7186,-1.94296,0.753391,0.421065
-20.0768,1,0.215188,2,3,0,21.4951,-1.74011,0.721035,0.371157
-18.1176,0.860659,0.215188,4,19,0,21.428,-1.23518,0.698917,0.576999
-18.0077,0.7247,0.215188,2,7,0,19.8592,-1.32415,0.745408,0.542525
-17.8182,0.895215,0.215188,4,31,0,19.0917,-1.71047,0.636009,0.448801
-19.8642,0.678523,0.215188,4,19,0,21.9219,-1.17192,0.621083,0.566956
-18.7944,0.999839,0.215188,4,23,0,20.764,-1.62742,0.617657,0.497838
-18.4654,0.971089,0.215188,2,7,0,19.7379,-1.62349,0.64302,0.496377
-19.4562,0.809473,0.215188,2,3,0,19.9498,-1.40283,0.658257,0.481304
-20.3148,0.952641,0.215188,3,15,0,20.9756,-1.63945,0.600817,0.399587
-17.7789,0.989668,0.215188,2,3,0,20.5986,-1.7112,0.630862,0.444829
-18.3915,0.856984,0.215188,3,11,0,22.5062,-1.85793,0.723012,0.403073
-18.0836,0.99933,0.215188,4,15,0,18.7353,-1.56282,0.601294,0.465362
-18.0836,0.319686,0.215188,3,13,0,24.6003,-1.56282,0.601294,0.465362
-18.3305,0.934677,0.215188,1,3,0,18.4582,-1.55296,0.607812,0.458007
-19.8645,0.917449,0.215188,3,11,0,20.3751,-1.5298,0.531783,0.52092
-18.7014,0.991432,0.215188,4,15,0,20.5599,-1.84034,0.695855,0.364431
-18.0603,0.931696,0.215188,2,3,0,19.0505,-1.83152,0.701317,0.3884
-18.0904,0.909098,0.215188,4,15,0,18.8534,-1.56026,0.707391,0.452705
-19.6414,0.951127,0.215188,3,11,0,20.0642,-1.17359,0.631793,0.568079
-18.8266,0.976371,0.215188,4,15,0,20.565,-1.17416,0.798043,0.599486
-18.1429,0.921678,0.215188,4,15,0,19.5094,-1.43006,0.626765,0.502127
-17.6742,1,0.215188,2,7,0,18.5174,-1.53814,0.689694,0.505813
-18.1353,0.986824,0.215188,3,15,0,18.7261,-1.28423,0.654242,0.560045
-18.4068,0.820597,0.215188,2,7,0,20.3308,-1.47511,0.697764,0.542708
-18.8789,0.98555,0.215188,3,11,0,19.0307,-1.26792,0.677379,0.537881
-18.3557,1,0.215188,3,11,0,19.0216,-1.41688,0.756754,0.499152
-19.0321,0.963816,0.215188,2,7,0,19.1611,-1.54074,0.782532,0.523406
-19.0321,0.585719,0.215188,1,1,0,20.3546,-1.54074,0.782532,0.523406
-18.4599,0.812466,0.215188,3,15,0,20.8296,-1.72103,0.74727,0.456938
-18.6763,0.99978,0.215188,4,15,0,19.0415,-1.60906,0.5812,0.43904
-17.6565,0.858518,0.215188,3,15,0,19.4912,-1.72471,0.676787,0.438837
-18.2725,0.98718,0.215188,3,15,0,19.7014,-1.75222,0.744952,0.405841
-18.3881,1,0.215188,2,3,0,18.4949,-1.77456,0.762293,0.42263
-19.8944,0.633786,0.215188,2,3,0,21.3859,-1.83144,0.782916,0.434555
-18.3458,1,0.215188,2,7,0,21.4329,-1.74959,0.749471,0.441114
-17.6897,0.989478,0.215188,3,15,0,19.3592,-1.53162,0.638605,0.479326
-18.8508,0.695428,0.215188,4,19,0,20.7549,-1.95944,0.61117,0.378129
-18.395,0.989043,0.215188,4,15,0,20.4291,-1.92836,0.682424,0.358307
-19.4514,0.89282,0.215188,4,23,0,20.7651,-1.71578,0.787616,0.398686
-19.3792,0.994455,0.215188,3,7,0,19.6559,-1.79682,0.779353,0.439183
-17.9714,0.904554,0.215188,3,15,0,20.7761,-1.51185,0.753973,0.479378
-18.1971,0.994656,0.215188,4,15,0,18.8162,-1.73395,0.601626,0.445178
-18.267,0.893953,0.215188,4,15,0,19.3466,-1.8888,0.631689,0.367235
-18.9842,0.910578,0.215188,5,31,0,19.58,-1.95927,0.667027,0.38515
-18.2604,0.987337,0.215188,1,3,0,19.0192,-1.9112,0.669823,0.36483
-17.4778,0.999252,0.215188,4,15,0,18.3959,-1.61127,0.68959,0.460376
-18.013,0.983193,0.215188,3,9,0,18.1089,-1.70752,0.751719,0.433189
-21.6918,0.97558,0.215188,4,15,0,22.5371,-1.44332,0.937879,0.513849
-22.3845,0.980805,0.215188,2,3,0,22.4765,-1.4962,0.953975,0.510354
-22.3845,0.284572,0.215188,2,3,0,26.0749,-1.4962,0.953975,0.510354
-22.4909,0.874639,0.215188,3,7,0,23.4451,-1.55851,0.950481,0.495874
-22.0635,1,0.215188,2,3,0,22.5637,-1.54803,0.939742,0.498695
-20.4831,0.977975,0.215188,4,19,0,26.7537,-2.14805,0.528777,0.309853
-18.2918,0.973672,0.215188,4,19,0,22.3084,-1.2185,0.732737,0.598818
-18.4462,0.820713,0.215188,2,3,0,19.3527,-1.21484,0.722197,0.606872
-18.7761,0.906695,0.215188,2,7,0,19.2411,-1.20023,0.735171,0.566642
-18.3268,0.998391,0.215188,3,9,0,19.4611,-1.18795,0.736488,0.597826
-18.4699,0.967409,0.215188,4,15,0,20.5332,-1.35988,0.597578,0.53608
-17.7072,0.999954,0.215188,4,15,0,18.6368,-1.37758,0.675154,0.542957
-18.1722,0.817213,0.215188,2,3,0,18.5284,-1.30708,0.685926,0.539006
-19.6921,0.949184,0.215188,2,7,0,20.4396,-1.29704,0.600748,0.5993
-17.7319,0.99846,0.215188,4,31,0,19.8381,-1.54859,0.630085,0.494728
-17.8451,0.994133,0.215188,3,7,0,17.9791,-1.51419,0.618663,0.503509
-18.0495,0.998417,0.215188,3,7,0,18.2386,-1.58962,0.59335,0.480042
-18.3759,0.887289,0.215188,4,15,0,19.976,-1.2349,0.656925,0.571447
-18.6136,0.977677,0.215188,2,3,0,18.6412,-1.28957,0.658256,0.591879
-18.6581,0.949526,0.215188,4,19,0,19.8048,-1.94366,0.695719,0.347328
-18.3842,0.89407,0.215188,3,11,0,19.7434,-1.64205,0.606704,0.42853
-17.9806,1,0.215188,2,3,0,18.3036,-1.71994,0.613315,0.445677
-18.4887,0.996338,0.215188,4,15,0,19.6219,-1.55715,0.571176,0.467751
-19.2809,0.807803,0.215188,3,13,0,22.8362,-1.86464,0.597289,0.423363
-18.369,1,0.215188,1,3,0,19.0724,-1.8311,0.591484,0.410133
-19.0399,0.514253,0.215188,2,7,0,23.33,-1.73282,0.639029,0.470208
-19.3125,1,0.215188,3,11,0,19.5788,-1.65824,0.594639,0.408205
-19.0527,0.998317,0.215188,4,15,0,19.6851,-1.33499,0.796812,0.521121
-22.5056,0.789639,0.215188,2,7,0,24.5112,-1.45139,0.88923,0.571674
-18.9076,0.669196,0.215188,2,7,0,25.2142,-1.30632,0.825375,0.56998
-18.2999,0.993803,0.215188,3,7,0,19.4414,-1.2702,0.77763,0.574823
-17.9826,0.931498,0.215188,4,15,0,20.347,-1.35911,0.684596,0.562525
-18.001,0.93375,0.215188,3,7,0,18.473,-1.30755,0.684824,0.572869
-17.8822,0.999945,0.215188,4,31,0,18.0763,-1.77252,0.691028,0.402713
-19.1086,0.735177,0.215188,3,15,0,20.8281,-1.78726,0.691501,0.45309
-18.0702,0.993704,0.215188,3,11,0,19.5031,-1.83106,0.619999,0.405883
-18.2892,0.95093,0.215188,4,31,0,21.2454,-1.33292,0.642592,0.53209
-18.0004,0.998959,0.215188,4,15,0,18.4625,-1.42626,0.768024,0.512303
-20.8181,0.549814,0.215188,2,3,0,22.0541,-1.54901,0.781008,0.54582
-20.943,1,0.215188,2,3,0,21.9688,-1.39895,0.85031,0.484121
-21.0115,0.593334,0.215188,3,11,0,25.5129,-1.3379,0.70518,0.483999
-21.2009,0.998391,0.215188,3,15,0,23.5022,-1.82786,0.749861,0.460138
-17.9778,0.881075,0.215188,2,3,0,22.0296,-1.68384,0.751565,0.436804
-18.8784,0.973875,0.215188,4,15,0,22.5736,-1.11429,0.682498,0.630642
-17.6324,0.995084,0.215188,3,15,0,20.7029,-1.40002,0.691016,0.524063
-17.4582,0.997434,0.215188,4,19,0,17.965,-1.54382,0.681483,0.491356
-17.5225,0.991444,0.215188,2,3,0,17.5298,-1.54674,0.681785,0.496025
-18.1954,0.836322,0.215188,3,11,0,18.7637,-1.47936,0.69695,0.475413
-17.5448,0.765417,0.215188,2,3,0,19.4415,-1.5766,0.70584,0.466557
-18.906,0.949223,0.215188,3,15,0,19.8707,-1.44478,0.820611,0.536667
-18.6588,0.912973,0.215188,4,31,0,20.2406,-1.87851,0.567668,0.387037
-17.958,0.999877,0.215188,4,15,0,18.8756,-1.38871,0.767198,0.538815
