# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2023-01-12 08:39:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\bernoulli\bernoulli.data.R
# init = 2 (Default)
# random
#   seed = 2890681867 (Default)
# output
#   file = examples\bernoulli\bernoulliMCMC10k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-6.80938,0.839568,1.04594,1,3,0,7.4921,0.208005
-8.84266,0.639033,1.04594,1,3,0,9.3507,0.0639789
-6.79784,0.920227,1.04594,1,3,0,8.85784,0.211993
-6.79159,0.917254,1.04594,2,3,0,7.27326,0.288049
-6.78851,1,1.04594,1,1,0,6.80315,0.286641
-6.97671,0.937204,1.04594,1,1,0,6.97848,0.340133
-7.1987,0.760857,1.04594,2,3,0,8.03509,0.14542
-6.76996,0.941953,1.04594,2,3,0,7.46714,0.27677
-6.76996,0.520025,1.04594,1,3,0,8.39082,0.27677
-6.75608,1,1.04594,1,1,0,6.76651,0.266087
-6.80604,0.983938,1.04594,1,1,0,6.80605,0.294098
-6.80604,0.592065,1.04594,1,3,0,8.03928,0.294098
-8.13309,0.64643,1.04594,1,3,0,8.95125,0.0874741
-8.24825,0.985516,1.04594,1,1,0,8.46504,0.0829363
-10.4687,0.784043,1.04594,1,3,0,10.5248,0.0338333
-7.33105,1,1.04594,1,3,0,10.525,0.133463
-7.14873,1,1.04594,1,1,0,7.34716,0.150566
-7.85966,0.876476,1.04594,1,1,0,7.85999,0.0998174
-6.77346,1,1.04594,2,3,0,7.61655,0.278874
-6.86028,0.971312,1.04594,1,1,0,6.86191,0.312095
-8.08831,0.582606,1.04594,2,3,0,9.02928,0.0893348
-7.06139,0.94275,1.04594,1,3,0,8.83301,0.356434
-7.02831,1,1.04594,1,1,0,7.14315,0.350341
-7.68443,0.617524,1.04594,2,3,0,8.8035,0.1092
-7.46133,1,1.04594,1,1,0,7.7407,0.12347
-8.2954,0.922328,1.04594,2,3,0,8.29782,0.498129
-6.80667,1,1.04594,1,3,0,7.75043,0.294346
-6.74828,0.994476,1.04594,2,3,0,6.83572,0.247177
-6.75947,0.997227,1.04594,1,3,0,6.76011,0.231408
-8.1818,0.692645,1.04594,1,3,0,8.31476,0.488403
-6.74899,1,1.04594,1,3,0,7.79409,0.244521
-6.89881,0.963205,1.04594,1,3,0,6.91708,0.185876
-6.79851,1,1.04594,1,1,0,6.87451,0.211749
-6.82268,0.948119,1.04594,2,3,0,7.11673,0.30024
-7.2965,0.83666,1.04594,1,3,0,7.66344,0.136383
-7.57381,0.951233,1.04594,1,1,0,7.63128,0.115896
-7.47946,1,1.04594,1,1,0,7.68804,0.12219
-8.40071,0.917071,1.04594,2,3,0,8.40724,0.506819
-6.87899,1,1.04594,1,1,0,7.82496,0.317291
-8.01213,0.652682,1.04594,1,1,0,8.01619,0.473108
-6.98788,1,1.04594,2,3,0,8.21981,0.170734
-6.8308,1,1.04594,2,3,0,6.94071,0.303
-6.76181,0.940139,1.04594,2,3,0,7.06384,0.271127
-6.75986,1,1.04594,1,1,0,6.76458,0.269558
-7.49511,0.802851,1.04594,1,3,0,7.79133,0.121104
-8.33539,0.88003,1.04594,1,1,0,8.34272,0.0797203
-7.3513,0.959543,1.04594,1,3,0,8.17606,0.131809
-7.15326,0.940843,1.04594,1,3,0,8.01318,0.371959
-7.19969,0.994157,1.04594,2,3,0,7.33934,0.379184
-7.07935,0.87413,1.04594,1,3,0,7.79324,0.158473
-6.75333,0.998802,1.04594,1,3,0,7.02588,0.237265
-6.96351,0.951563,1.04594,1,3,0,6.9819,0.17448
-7.43807,0.903379,1.04594,1,1,0,7.43829,0.125148
-8.05567,0.905905,1.04594,1,1,0,8.07849,0.090728
-6.80071,0.982751,1.04594,1,3,0,7.94348,0.210957
-6.75858,1,1.04594,2,3,0,6.79069,0.268449
-6.85764,0.975501,1.04594,1,3,0,6.85772,0.31133
-7.88039,0.682965,1.04594,1,1,0,7.88255,0.460505
-8.58547,0.751378,1.04594,1,1,0,8.96108,0.52138
-7.32613,1,1.04594,2,3,0,8.4303,0.133871
-7.56328,0.95848,1.04594,1,1,0,7.63329,0.11657
-7.37717,1,1.04594,1,1,0,7.62003,0.129753
-6.77928,1,1.04594,2,3,0,7.2466,0.282085
-6.913,0.802594,1.04594,2,3,0,7.6229,0.325928
-6.913,0.33935,1.04594,1,1,0,8.6224,0.325928
-6.80122,1,1.04594,1,1,0,6.88169,0.292169
-6.77235,0.942103,1.04594,2,3,0,7.02707,0.278227
-7.18331,0.594294,1.04594,2,3,0,8.82886,0.376676
-6.7676,1,1.04594,1,3,0,7.04337,0.275261
-6.79118,0.858894,1.04594,2,3,0,7.42438,0.214527
-6.91649,0.986886,1.04594,2,3,0,6.93047,0.326766
-6.83565,0.978225,1.04594,1,3,0,7.06673,0.200254
-7.04539,0.939923,1.04594,2,3,0,7.32154,0.16274
-7.21272,0.965148,1.04594,1,1,0,7.24971,0.144045
-7.12552,1,1.04594,1,1,0,7.26341,0.153102
-7.09321,1,1.04594,2,3,0,7.19443,0.156812
-6.76548,1,1.04594,2,3,0,7.0332,0.273827
-6.75303,0.995815,1.04594,2,3,0,6.78981,0.237628
-7.85789,0.760407,1.04594,1,3,0,8.13208,0.0999053
-7.04745,0.989517,1.04594,1,3,0,7.70319,0.162472
-7.06155,0.996903,1.04594,1,1,0,7.13236,0.160673
-7.85815,0.939285,1.04594,2,3,0,7.97893,0.458307
-7.51421,1,1.04594,1,1,0,7.97576,0.421091
-6.82207,1,1.04594,1,1,0,7.26349,0.300026
-7.30689,0.921556,1.04594,2,3,0,7.30925,0.394662
-7.74306,0.947252,1.04594,2,3,0,7.91017,0.446571
-7.74306,0.275768,1.04594,1,1,0,9.87907,0.446571
-6.8072,0.813862,1.04594,2,3,0,8.62028,0.208725
-9.79571,0.492476,1.04594,1,3,0,10.1302,0.600948
-7.70469,1,1.04594,1,1,0,9.18429,0.442512
-7.72019,0.993806,1.04594,1,1,0,8.07988,0.444161
-6.75759,1,1.04594,1,3,0,7.52557,0.232982
-7.18572,0.78666,1.04594,2,3,0,8.0641,0.146718
-8.41537,0.859292,1.04594,1,3,0,8.43963,0.0769184
-8.22804,1,1.04594,2,3,0,8.59714,0.0837081
-7.97441,1,1.04594,2,3,0,8.34903,0.0943383
-7.21063,1,1.04594,1,1,0,7.83898,0.144249
-7.99152,0.870372,1.04594,1,1,0,7.99181,0.0935606
-7.68498,1,1.04594,1,1,0,8.05054,0.109169
-7.70031,0.999196,1.04594,2,3,0,7.88841,0.108293
-7.65982,1,1.04594,1,1,0,7.86974,0.110633
-7.21735,1,1.04594,2,3,0,7.60062,0.143598
-7.43051,0.899293,1.04594,1,3,0,8.183,0.410882
-7.82176,0.855736,1.04594,1,1,0,8.04026,0.454663
-8.83012,0.664667,1.04594,1,1,0,9.16296,0.539486
-11.8379,0.596611,1.04594,2,3,0,12.3953,0.697344
-8.57284,1,1.04594,2,3,0,11.3024,0.0717797
-7.08762,0.987422,1.04594,2,3,0,8.78439,0.157477
-7.17782,0.981215,1.04594,1,1,0,7.23828,0.147521
-6.96213,1,1.04594,1,1,0,7.14593,0.1747
-6.74912,0.998116,1.04594,1,3,0,6.92923,0.244161
-6.7609,0.996541,1.04594,1,3,0,6.76558,0.27041
-7.35466,0.835878,1.04594,1,3,0,7.59486,0.131538
-6.93725,1,1.04594,1,1,0,7.26341,0.178819
-7.4768,0.921669,1.04594,1,3,0,7.47769,0.122377
-9.19197,0.900881,1.04594,2,3,0,9.45511,0.564186
-7.48623,1,1.04594,1,1,0,8.67618,0.417739
-7.00774,1,1.04594,1,1,0,7.35819,0.346384
-6.76712,1,1.04594,1,3,0,6.92673,0.274947
-7.18154,0.877345,1.04594,1,3,0,7.37134,0.147141
-6.77642,0.988098,1.04594,2,3,0,7.27013,0.221025
-6.80557,0.992015,1.04594,1,1,0,6.8092,0.209272
-6.88336,0.992127,1.04594,2,3,0,6.88417,0.318455
-7.02622,0.787565,1.04594,2,3,0,7.82601,0.165287
-6.75027,1,1.04594,2,3,0,7.00416,0.258445
-6.78067,0.990806,1.04594,1,3,0,6.79325,0.219001
-8.12489,0.708845,1.04594,1,3,0,8.30921,0.48338
-6.74821,1,1.04594,1,3,0,7.7415,0.2476
-7.17664,0.895026,1.04594,1,3,0,7.26493,0.147642
-6.91002,1,1.04594,1,1,0,7.1203,0.183717
-7.27808,0.901784,1.04594,1,3,0,7.59934,0.390649
-6.76024,0.872675,1.04594,2,3,0,7.83296,0.23081
-6.84632,0.973459,1.04594,2,3,0,6.93594,0.197485
-6.79085,1,1.04594,1,1,0,6.83548,0.214657
-6.99426,0.961997,1.04594,1,3,0,6.99506,0.169791
-6.77236,0.96941,1.04594,2,3,0,7.12193,0.278229
-6.77236,0.839098,1.04594,1,3,0,7.39266,0.278229
-6.95116,0.941214,1.04594,1,1,0,6.95124,0.334688
-7.46753,0.742752,1.04594,2,3,0,8.15762,0.12303
-6.85839,0.981748,1.04594,2,3,0,7.66014,0.194549
-6.74865,0.999767,1.04594,1,3,0,6.83898,0.245582
-6.76935,0.994216,1.04594,1,3,0,6.77442,0.276388
-6.74838,1,1.04594,1,3,0,6.7638,0.253365
-7.30686,0.860075,1.04594,1,3,0,7.45496,0.135493
-7.78881,0.857716,1.04594,1,3,0,8.71932,0.451312
-7.28645,1,1.04594,1,1,0,7.74546,0.391825
-6.76498,0.892154,1.04594,2,3,0,7.78083,0.227462
-7.6276,0.820481,1.04594,1,3,0,7.77215,0.112556
-7.74024,0.982328,1.04594,1,1,0,7.88867,0.106063
-6.75322,0.964828,1.04594,1,3,0,7.6869,0.2374
-6.76896,0.957103,1.04594,2,3,0,6.97519,0.276142
-7.27227,0.875024,1.04594,1,3,0,7.27575,0.389827
-6.88388,1,1.04594,1,1,0,7.14823,0.318591
-6.81152,1,1.04594,1,1,0,6.8717,0.296203
-6.86537,0.981665,1.04594,1,1,0,6.87971,0.313546
-7.19967,0.885515,1.04594,1,1,0,7.21507,0.379182
-6.84864,0.971579,1.04594,1,3,0,7.35461,0.196906
-6.76564,0.988585,1.04594,2,3,0,6.89488,0.273935
-6.76564,0.579956,1.04594,1,3,0,8.1204,0.273935
-6.78902,0.99238,1.04594,1,1,0,6.79188,0.286879
-6.76285,0.995564,1.04594,1,3,0,6.81402,0.228896
-6.77918,0.944626,1.04594,2,3,0,7.06041,0.282034
-6.77897,0.951807,1.04594,2,3,0,6.97067,0.281923
-6.80355,0.991865,1.04594,1,1,0,6.81029,0.293112
-6.80355,0.793783,1.04594,1,1,0,7.21665,0.293112
-6.86708,0.827159,1.04594,2,3,0,7.58547,0.192547
-7.08151,0.950081,1.04594,1,1,0,7.08485,0.158211
-7.0602,1,1.04594,2,3,0,7.14853,0.160842
-6.74822,0.999108,1.04594,2,3,0,7.04807,0.252475
-9.81388,0.462385,1.04594,1,3,0,9.93069,0.601981
-10.3922,0.801003,1.04594,1,1,0,11.5361,0.632941
-12.5325,0.468237,1.04594,1,1,0,13.6945,0.723205
-11.6722,1,1.04594,2,7,0,11.7022,0.0218287
-8.73074,0.876753,1.04594,1,3,0,11.6048,0.0670739
-8.64581,1,1.04594,2,3,0,9.00674,0.069553
-6.80418,1,1.04594,2,3,0,8.16594,0.293366
-6.80274,1,1.04594,1,1,0,6.82131,0.292786
-8.58568,0.564889,1.04594,1,3,0,9.71006,0.0713811
-7.45026,0.951828,1.04594,1,3,0,8.41381,0.124264
-6.76077,0.995232,1.04594,2,3,0,7.4503,0.230401
-6.98872,0.861802,1.04594,2,3,0,7.58996,0.170609
-7.2699,0.980407,1.04594,2,3,0,7.28252,0.138721
-6.76734,0.917132,1.04594,2,3,0,8.11426,0.225981
-7.00121,0.700582,1.04594,2,3,0,8.60433,0.168782
-6.81365,1,1.04594,1,1,0,6.95398,0.206636
-8.87919,0.63613,1.04594,1,3,0,9.39387,0.0630085
-8.63969,1,1.04594,2,3,0,9.08482,0.0697364
-7.51951,0.944611,1.04594,1,3,0,8.47497,0.119446
-7.8394,0.95003,1.04594,1,1,0,7.91939,0.100836
-8.28408,0.819801,1.04594,1,3,0,10.0264,0.497177
-8.28408,0.358211,1.04594,1,1,0,10.2591,0.497177
-6.88907,0.99569,1.04594,1,3,0,8.33399,0.187828
-6.75087,0.974447,1.04594,2,3,0,7.04042,0.259508
-6.77146,0.993438,1.04594,1,3,0,6.78273,0.223611
-6.74884,0.986781,1.04594,2,3,0,6.85108,0.244957
-7.77499,0.826795,1.04594,2,3,0,7.93548,0.104183
-7.38416,1,1.04594,1,1,0,7.75773,0.129208
-7.92536,0.971378,1.04594,2,3,0,7.95235,0.0966227
-6.90988,1,1.04594,2,3,0,7.62711,0.325173
-6.79473,1,1.04594,1,1,0,6.87572,0.289436
-6.77826,1,1.04594,1,1,0,6.79666,0.281544
-6.7511,0.988901,1.04594,2,3,0,6.82859,0.259893
-6.77597,0.992143,1.04594,1,3,0,6.78893,0.22125
-6.74842,0.86506,1.04594,2,3,0,7.54148,0.25353
-6.76632,0.996136,1.04594,2,3,0,6.77238,0.226608
-6.76212,0.974041,1.04594,2,3,0,6.92669,0.229411
-7.62571,0.608136,1.04594,2,3,0,9.03637,0.433903
-6.78601,1,1.04594,1,3,0,7.32895,0.28546
-6.75404,1,1.04594,1,1,0,6.77578,0.263877
-6.77015,0.994868,1.04594,1,1,0,6.77057,0.276891
-6.75638,0.997477,1.04594,1,3,0,6.78426,0.234078
-7.03979,0.936402,1.04594,1,3,0,7.06526,0.163473
-7.11595,0.983589,1.04594,1,1,0,7.1699,0.15418
-8.86809,0.808649,1.04594,1,3,0,9.00547,0.0633013
-6.82897,0.939358,1.04594,1,3,0,8.84291,0.202088
-6.92637,0.739184,1.04594,2,3,0,8.65938,0.180723
-8.42543,0.780333,1.04594,1,3,0,8.58441,0.0765755
-7.79325,1,1.04594,1,1,0,8.3912,0.103216
-7.33469,1,1.04594,1,1,0,7.7471,0.133163
-7.11919,1,1.04594,2,3,0,7.33262,0.153813
-6.74904,0.992678,1.04594,1,3,0,7.07535,0.244384
-7.21837,0.91042,1.04594,2,3,0,7.34777,0.1435
-6.75024,0.977708,1.04594,1,3,0,7.20909,0.258394
-6.75024,0.809999,1.04594,1,3,0,7.51037,0.258394
-6.91723,0.95369,1.04594,1,3,0,6.96452,0.182375
-6.91077,0.942304,1.04594,2,3,0,7.35613,0.325389
-6.91077,0.347815,1.04594,1,3,0,11.1995,0.325389
-6.9113,0.999814,1.04594,1,1,0,6.96662,0.325516
-7.81111,0.831849,1.04594,2,3,0,7.8224,0.102284
-7.01445,0.993278,1.04594,1,3,0,7.65726,0.166907
-7.65388,0.908722,1.04594,1,3,0,7.6543,0.110984
-6.77197,0.987859,1.04594,1,3,0,7.55527,0.223331
-6.89486,0.898799,1.04594,2,3,0,7.40498,0.186659
-6.81793,1,1.04594,1,1,0,6.88211,0.20531
-8.94972,0.595413,1.04594,1,3,0,9.258,0.547904
-8.61646,1,1.04594,1,1,0,9.51512,0.523744
-7.15432,1,1.04594,1,1,0,8.10549,0.372128
-7.05732,1,1.04594,1,1,0,7.21588,0.3557
-6.84439,0.973182,1.04594,1,3,0,7.2178,0.197973
-6.79467,1,1.04594,1,1,0,6.83647,0.213176
-7.11528,0.939544,1.04594,1,3,0,7.1219,0.154255
-6.95498,1,1.04594,1,1,0,7.10111,0.175852
-7.19321,0.982824,1.04594,2,3,0,7.20565,0.145965
-6.76033,0.925211,1.04594,2,3,0,7.89983,0.23074
-7.19816,0.841393,1.04594,2,3,0,7.6759,0.378952
-7.19816,0.293867,1.04594,1,1,0,9.09235,0.378952
-7.19816,0.342994,1.04594,1,1,0,8.86466,0.378952
-7.61599,0.849445,1.04594,1,1,0,7.74262,0.432818
-6.76826,1,1.04594,1,3,0,7.49003,0.225432
-6.79834,0.978524,1.04594,2,3,0,6.9003,0.290976
-6.7655,1,1.04594,1,1,0,6.78974,0.27384
-7.10397,0.915011,1.04594,1,3,0,7.10598,0.363856
-7.1792,0.971922,1.04594,1,1,0,7.29703,0.37604
-12.7565,0.111645,1.04594,1,1,0,12.7594,0.730967
-10.6525,1,1.04594,1,1,0,13.2737,0.645782
-7.84091,1,1.04594,2,3,0,9.77116,0.456588
-6.75031,1,1.04594,1,3,0,7.57061,0.241614
-6.75031,0.80996,1.04594,1,3,0,7.36067,0.241614
-6.76485,0.974325,1.04594,2,3,0,6.88136,0.273384
-6.74803,0.998214,1.04594,2,3,0,6.77427,0.250556
-6.75497,0.994199,1.04594,2,3,0,6.77645,0.235458
-6.76441,0.992931,1.04594,2,3,0,6.79616,0.227836
-6.78925,0.985402,1.04594,2,3,0,6.85814,0.215302
-7.29925,0.89873,1.04594,2,3,0,7.54439,0.136146
-7.11855,1,1.04594,2,3,0,7.31013,0.153885
-6.84614,0.977686,1.04594,2,3,0,7.34519,0.19753
-6.88348,0.760046,1.04594,2,3,0,8.59069,0.188985
-7.67995,0.876696,1.04594,1,3,0,7.71089,0.109459
-6.89368,1,1.04594,2,3,0,7.45045,0.321134
-6.78471,1,1.04594,2,3,0,6.87391,0.217203
-7.01061,0.965475,1.04594,2,3,0,7.08215,0.346944
-6.75028,0.866511,1.04594,2,3,0,7.52812,0.258461
-6.74875,1,1.04594,1,1,0,6.74987,0.25479
-6.79004,0.988406,1.04594,1,3,0,6.80084,0.214981
-8.455,0.658019,1.04594,1,3,0,8.67794,0.511184
-7.02099,1,1.04594,1,1,0,7.9258,0.348948
-7.02099,0.100559,1.04594,1,3,0,13.3292,0.348948
-7.16955,0.945875,1.04594,1,1,0,7.24922,0.374535
-6.81334,1,1.04594,2,3,0,7.04576,0.296885
-6.76109,0.95325,1.04594,2,3,0,6.99786,0.270564
-6.99266,0.90124,1.04594,2,3,0,7.25655,0.170026
-7.35319,0.926267,1.04594,1,1,0,7.35963,0.131657
-6.92304,1,1.04594,1,1,0,7.25778,0.181319
-7.23734,0.970417,1.04594,2,3,0,7.25277,0.384797
-7.21968,1,1.04594,2,3,0,7.39885,0.38219
-7.01869,1,1.04594,1,1,0,7.21868,0.348506
-8.27646,0.473909,1.04594,1,3,0,9.70848,0.0818757
-7.12392,0.991949,1.04594,1,3,0,8.0889,0.153282
-7.47374,0.977921,1.04594,2,3,0,7.4959,0.122591
-7.21828,1,1.04594,1,1,0,7.47537,0.143508
-6.74956,0.978743,1.04594,1,3,0,7.2047,0.256986
-7.66768,0.775683,1.04594,1,3,0,7.97088,0.110172
-7.34924,1,1.04594,2,3,0,7.6694,0.131975
-7.10593,0.94946,1.04594,1,3,0,7.9488,0.364189
-7.73858,0.781994,1.04594,1,1,0,7.81965,0.4461
-8.42438,0.912664,1.04594,2,3,0,8.74495,0.508731
-6.90176,1,1.04594,1,1,0,7.84724,0.323174
-6.90176,0.35996,1.04594,1,1,0,8.52595,0.323174
-8.4691,0.545603,1.04594,2,3,0,10.0841,0.075111
-6.9222,0.993518,1.04594,2,3,0,8.51014,0.181471
-6.77671,0.944966,1.04594,2,3,0,7.44354,0.220887
-7.0144,0.958492,1.04594,2,3,0,7.11128,0.347681
-6.81888,1,1.04594,1,1,0,6.95374,0.298899
-6.75055,1,1.04594,1,3,0,6.79853,0.258964
-6.75304,0.999223,1.04594,1,1,0,6.75348,0.262657
-7.63129,0.843077,1.04594,2,3,0,7.73884,0.112333
-7.15387,1,1.04594,1,1,0,7.55305,0.150017
-6.85454,1,1.04594,1,1,0,7.08241,0.195465
-7.24968,0.937043,1.04594,1,3,0,7.25117,0.140556
-6.79322,1,1.04594,1,3,0,7.155,0.21373
-9.27134,0.552964,1.04594,1,3,0,10.0689,0.0536664
-10.1586,0.937846,1.04594,1,1,0,10.2575,0.0380087
-8.64545,1,1.04594,1,1,0,10.0288,0.0695638
-6.79674,1,1.04594,2,3,0,8.44129,0.212397
-6.79466,0.799117,1.04594,2,3,0,8.11828,0.213179
-7.32809,0.87168,1.04594,2,3,0,7.70898,0.397554
-6.89437,0.954865,1.04594,1,3,0,7.56168,0.186756
-7.1014,0.952775,1.04594,1,1,0,7.1085,0.155851
-6.84922,1,1.04594,1,1,0,7.041,0.196762
-6.82092,1,1.04594,1,1,0,6.85633,0.204411
-6.82092,0.638358,1.04594,1,3,0,8.89062,0.204411
-6.96244,0.964856,1.04594,1,1,0,6.96482,0.17465
-6.7968,1,1.04594,1,1,0,6.91955,0.212377
-7.54045,0.773866,1.04594,2,3,0,8.2771,0.424181
-8.21639,0.413088,1.04594,1,3,0,10.4141,0.0841575
-9.75499,0.803932,1.04594,1,3,0,9.7552,0.0443535
-7.05062,0.988451,1.04594,1,3,0,9.76002,0.162063
-7.37299,0.916792,1.04594,2,3,0,7.92415,0.130081
-8.52208,0.856028,1.04594,1,3,0,8.52561,0.0733843
-9.14992,0.939319,1.04594,1,1,0,9.26111,0.0563636
-10.1489,0.927973,1.04594,1,1,0,10.2207,0.0381477
-7.25642,1,1.04594,1,3,0,10.1466,0.139939
-6.77703,0.959706,1.04594,1,3,0,7.3322,0.280883
-6.7716,0.906952,1.04594,2,3,0,7.19901,0.223532
-6.99661,0.938931,1.04594,1,3,0,7.0767,0.344184
-7.29915,0.892329,1.04594,1,1,0,7.35874,0.393593
-7.61269,0.883999,1.04594,1,1,0,7.78532,0.432448
-7.19348,0.821555,1.04594,1,3,0,8.42932,0.145938
-7.20415,0.997849,1.04594,1,1,0,7.30655,0.144882
-7.00641,1,1.04594,2,3,0,7.18681,0.168039
-7.08122,0.994508,1.04594,2,3,0,7.12853,0.158246
-6.80655,1,1.04594,1,3,0,7.01351,0.208943
-6.76389,1,1.04594,1,1,0,6.79501,0.228187
-6.75063,0.997439,1.04594,2,3,0,6.78065,0.241052
-7.60543,0.555156,1.04594,2,3,0,9.4969,0.113912
-8.39456,0.891967,1.04594,1,1,0,8.41175,0.0776342
-6.91754,1,1.04594,1,3,0,8.23421,0.182319
-7.0632,0.966738,1.04594,1,1,0,7.08049,0.160465
-9.21176,0.626503,1.04594,1,3,0,9.94855,0.565474
-7.19391,1,1.04594,1,1,0,8.47313,0.378305
-6.82054,1,1.04594,1,1,0,7.06428,0.299489
-7.20922,0.870225,1.04594,1,1,0,7.21272,0.380625
-8.01356,0.72799,1.04594,1,1,0,8.1238,0.473241
-7.44509,0.69871,1.04594,1,3,0,9.34608,0.124638
-8.10519,0.829539,1.04594,1,3,0,9.27009,0.481617
-7.21427,1,1.04594,1,1,0,7.86112,0.381383
-7.27271,0.977766,1.04594,1,1,0,7.43449,0.389888
-7.23705,1,1.04594,1,1,0,7.43196,0.384754
-6.75843,1,1.04594,1,3,0,7.08344,0.268316
-7.25126,0.87726,1.04594,1,3,0,7.26013,0.386821
-6.75182,0.82863,1.04594,2,3,0,7.95142,0.239207
-6.75773,0.998269,1.04594,1,1,0,6.75812,0.232858
-9.67792,0.487022,1.04594,1,3,0,9.86935,0.594156
-7.10011,1,1.04594,2,3,0,8.68584,0.363201
-6.74837,0.833271,1.04594,2,3,0,7.75419,0.253316
-7.15032,0.898282,1.04594,1,3,0,7.1741,0.371488
-7.09903,1,1.04594,1,1,0,7.24947,0.363017
-7.50928,0.853738,1.04594,1,1,0,7.59937,0.420505
-7.0593,1,1.04594,1,1,0,7.41013,0.356058
-8.20334,0.63975,1.04594,1,1,0,8.25092,0.490276
-6.75472,1,1.04594,1,3,0,7.73556,0.264655
-6.74811,1,1.04594,1,3,0,6.75307,0.251658
-6.74811,0.753073,1.04594,1,3,0,7.81033,0.251658
-7.41417,0.837344,1.04594,1,3,0,7.45297,0.408823
-7.04131,1,1.04594,2,3,0,7.30206,0.163273
-7.32084,0.943457,1.04594,1,1,0,7.34068,0.134313
-8.56589,0.852865,1.04594,1,3,0,8.57805,0.0719965
-6.74862,0.908356,1.04594,2,3,0,9.85295,0.245702
-8.23411,0.755896,1.04594,2,3,0,8.3898,0.0834755
-9.38484,0.885008,1.04594,1,1,0,9.39902,0.0512861
-8.61978,1,1.04594,1,1,0,9.40111,0.0703366
-6.85438,1,1.04594,2,3,0,8.12793,0.310372
-7.2529,0.865116,1.04594,1,1,0,7.26339,0.387057
-7.15286,1,1.04594,1,1,0,7.34861,0.371895
-6.95768,1,1.04594,1,1,0,7.13349,0.336106
-6.78187,1,1.04594,2,3,0,6.95294,0.218453
-6.74851,0.991353,1.04594,2,3,0,6.83835,0.253935
-7.19613,0.802305,1.04594,2,3,0,7.85565,0.145674
-6.80216,0.957377,1.04594,1,3,0,7.31835,0.292551
-6.76235,1,1.04594,2,3,0,6.79354,0.229248
-6.83161,0.990085,1.04594,2,3,0,6.8447,0.303268
-6.7908,0.983105,1.04594,2,3,0,6.93756,0.21468
-6.89348,0.968553,1.04594,1,3,0,6.98639,0.321085
-7.76566,0.720608,1.04594,1,1,0,7.77536,0.448925
-7.77637,0.995706,1.04594,1,1,0,8.161,0.450032
-6.97148,1,1.04594,1,1,0,7.49967,0.339043
-7.10381,0.952253,1.04594,1,1,0,7.16673,0.36383
-6.80299,0.984869,1.04594,1,3,0,7.17622,0.210156
-7.00627,0.976121,1.04594,2,3,0,7.0426,0.346095
-7.47119,0.837924,1.04594,1,1,0,7.52543,0.415914
-7.47119,0.175489,1.04594,1,1,0,10.2004,0.415914
-6.90549,1,1.04594,1,1,0,7.2792,0.324098
-7.80697,0.711701,1.04594,1,1,0,7.81874,0.453165
-7.80697,0.736449,1.04594,1,3,0,8.81306,0.453165
-8.05789,0.90359,1.04594,1,1,0,8.43778,0.47733
-7.61103,1,1.04594,1,1,0,8.16426,0.432263
-6.77294,1,1.04594,1,3,0,7.50175,0.22281
-6.76892,1,1.04594,1,1,0,6.77706,0.225046
-6.77401,0.998563,1.04594,1,1,0,6.77908,0.222248
-6.80204,0.992289,1.04594,1,1,0,6.80525,0.21049
-6.74854,0.999435,1.04594,2,3,0,6.80379,0.254033
-7.0151,0.946744,1.04594,2,3,0,7.08685,0.166816
-7.21761,0.928808,1.04594,1,3,0,7.66793,0.381882
-8.19533,0.455245,1.04594,1,3,0,9.90037,0.0849789
-7.99799,1,1.04594,1,1,0,8.34314,0.0932691
-6.7992,0.985458,1.04594,1,3,0,7.88331,0.211499
-6.923,0.968322,1.04594,1,1,0,6.92393,0.181325
-7.43387,0.871674,1.04594,1,3,0,7.7943,0.411303
-6.82173,1,1.04594,2,3,0,7.21343,0.299909
-6.74844,0.985148,1.04594,2,3,0,6.89559,0.253623
-7.17914,0.890101,1.04594,1,3,0,7.28746,0.147385
-6.75568,0.993458,1.04594,2,3,0,7.2087,0.234745
-6.75004,1,1.04594,1,1,0,6.75409,0.242113
-6.9536,0.925461,1.04594,2,3,0,7.15563,0.335222
-6.92068,1,1.04594,1,1,0,6.99637,0.32776
-9.04134,0.597627,1.04594,2,3,0,9.04982,0.0589182
-9.08413,0.996185,1.04594,1,1,0,9.42269,0.0578947
-6.7489,1,1.04594,2,3,0,8.61363,0.244776
