# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = surveyunbias_model
# start_datetime = 2023-01-12 09:07:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\surveyunbias\surveyunbias.data.R
# init = 2 (Default)
# random
#   seed = 2892334200 (Default)
# output
#   file = examples\surveyunbias\surveyunbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias.1,bias.2
-6.18624,1,0.950364,2,3,0,6.80217,0.68762,0.220085
-7.30011,0.670663,0.950364,2,3,0,7.74048,0.983629,0.700137
-6.2952,1,0.950364,2,3,0,7.49786,0.93885,0.730062
-5.62172,0.980872,0.950364,2,3,0,6.85038,0.64354,0.418009
-5.58244,0.905735,0.950364,2,3,0,6.10436,0.855282,0.671903
-5.64415,0.992492,0.950364,2,3,0,5.78348,0.811483,0.295168
-7.22689,0.70942,0.950364,2,3,0,7.88153,0.708451,0.887972
-9.53541,0.606915,0.950364,1,1,0,9.56236,0.49702,0.948869
-8.98096,1,0.950364,2,3,0,9.74212,0.665772,0.95413
-5.36113,0.706206,0.950364,2,3,0,9.51792,0.83175,0.407703
-5.80645,0.876588,0.950364,1,3,0,6.16563,0.907987,0.675181
-6.78615,0.882293,0.950364,2,3,0,7.01375,0.77564,0.136582
-6.35613,1,0.950364,1,1,0,6.81506,0.823324,0.177876
-5.77869,1,0.950364,2,3,0,6.29137,0.760492,0.268661
-6.30503,0.853287,0.950364,1,1,0,6.34842,0.633185,0.228033
-6.81705,0.754504,0.950364,1,1,0,7.12468,0.500186,0.249163
-6.6917,0.959064,0.950364,2,7,0,7.48929,0.973925,0.358628
-5.98501,0.91378,0.950364,1,3,0,6.62711,0.945516,0.401916
-5.54334,0.993485,0.950364,2,3,0,6.1828,0.907783,0.50419
-5.39249,0.970158,0.950364,2,3,0,5.67296,0.80899,0.618989
-5.33473,0.983127,0.950364,2,3,0,5.49799,0.735338,0.480199
-6.29357,0.760093,0.950364,2,3,0,6.63701,0.795372,0.81587
-6.622,0.941952,0.950364,1,1,0,6.73079,0.721005,0.842265
-6.54743,0.596527,0.950364,3,7,0,9.14653,0.693287,0.171747
-6.54743,0.382391,0.950364,1,1,0,8.29924,0.693287,0.171747
-5.47671,0.936894,0.950364,2,3,0,7.62425,0.815861,0.653512
-5.54956,0.924539,0.950364,2,7,0,6.05234,0.701869,0.365288
-5.73107,0.813351,0.950364,2,3,0,6.42398,0.925033,0.583132
-6.58839,0.94057,0.950364,1,3,0,6.71119,0.97562,0.519631
-5.64699,1,0.950364,2,3,0,6.61885,0.917239,0.567747
-5.27591,0.981716,0.950364,1,3,0,5.63259,0.808979,0.501495
-6.91945,0.769909,0.950364,2,3,0,6.97657,0.799063,0.874377
-6.89221,0.840545,0.950364,2,3,0,8.43393,0.421597,0.619341
-6.55985,1,0.950364,3,7,0,7.67379,0.973502,0.577896
-6.60423,0.974656,0.950364,2,3,0,7.34885,0.973252,0.611434
-9.54675,0.712152,0.950364,2,3,0,9.77825,0.332075,0.895246
-8.88916,1,0.950364,3,7,0,9.6116,0.974337,0.0843196
-6.48587,0.997555,0.950364,3,7,0,9.05131,0.609334,0.785891
-5.27909,1,0.950364,1,3,0,6.47624,0.782935,0.496107
-5.70522,0.732099,0.950364,2,3,0,6.75121,0.921124,0.588805
-7.12381,0.557497,0.950364,1,3,0,9.14044,0.769049,0.112528
-6.53466,0.971258,0.950364,2,3,0,7.47579,0.913861,0.192549
-6.83774,0.993678,0.950364,3,7,0,7.44117,0.536132,0.212402
-5.37667,0.557798,0.950364,2,3,0,8.70368,0.868772,0.463716
-5.37157,0.931604,0.950364,2,3,0,5.92197,0.795382,0.608593
-5.48197,0.966849,0.950364,2,3,0,5.67998,0.780429,0.654847
-5.8168,0.915081,0.950364,2,3,0,6.19563,0.86666,0.274033
-6.58529,0.874169,0.950364,2,3,0,7.28142,0.952689,0.251421
-6.06902,0.956545,0.950364,2,3,0,7.43261,0.565777,0.351758
-5.55836,1,0.950364,2,3,0,6.05077,0.903636,0.428914
-5.36162,0.951381,0.950364,2,3,0,5.84533,0.790546,0.602374
-5.55178,0.916298,0.950364,1,3,0,5.90625,0.858536,0.340947
-5.55824,0.99798,0.950364,2,3,0,5.74379,0.850844,0.667071
-5.41337,1,0.950364,1,1,0,5.53413,0.820729,0.626212
-6.30419,0.701283,0.950364,2,3,0,7.3226,0.964772,0.427717
-5.87323,0.987572,0.950364,2,3,0,6.2996,0.624447,0.667385
-5.59448,1,0.950364,1,1,0,5.8903,0.653643,0.586539
-5.35967,0.971001,0.950364,1,3,0,5.75804,0.856734,0.443707
-5.46193,0.878127,0.950364,2,3,0,6.28214,0.777037,0.646503
-5.47922,0.999284,0.950364,2,7,0,5.48295,0.833226,0.351109
-6.1566,0.894682,0.950364,2,3,0,6.30143,0.527946,0.402024
-7.23509,0.654569,0.950364,2,3,0,7.85743,0.983129,0.690108
-5.42488,0.890436,0.950364,2,7,0,6.83106,0.788668,0.36632
-5.88353,0.905504,0.950364,2,3,0,6.26334,0.756925,0.248651
-5.29521,0.798499,0.950364,2,3,0,6.61491,0.768573,0.527937
-5.68537,0.894765,0.950364,1,3,0,5.70187,0.613151,0.471553
-6.41552,0.592899,0.950364,2,3,0,7.62246,0.947058,0.267601
-7.516,0.901891,0.950364,2,3,0,7.9922,0.526138,0.857166
-5.99265,1,0.950364,2,7,0,7.17481,0.929263,0.319936
-6.48803,0.809284,0.950364,3,7,0,7.87986,0.909172,0.805644
-5.59257,0.997959,0.950364,2,7,0,6.30959,0.681797,0.368737
-6.00332,0.6425,0.950364,2,3,0,7.16514,0.826141,0.774485
-5.65857,0.972255,0.950364,2,3,0,6.44713,0.724903,0.689034
-5.34628,0.93622,0.950364,2,3,0,6.28642,0.853577,0.451177
-5.46765,0.989905,0.950364,2,3,0,5.49768,0.840396,0.359515
-5.46074,0.996752,0.950364,2,3,0,5.59084,0.705965,0.406405
-6.36409,0.677666,0.950364,2,3,0,6.93872,0.96384,0.622775
-6.86053,0.747464,0.950364,2,3,0,8.64246,0.487055,0.743776
-8.21557,0.959994,0.950364,2,3,0,8.86597,0.954406,0.906761
-7.83353,0.995837,0.950364,3,7,0,8.35931,0.714805,0.0792266
-8.82045,0.678808,0.950364,3,7,0,10.6348,0.263191,0.286418
-8.80788,0.993578,0.950364,2,3,0,10.414,0.994646,0.215288
-6.93295,0.997244,0.950364,2,3,0,9.70711,0.937544,0.8284
-6.41804,1,0.950364,2,3,0,7.53473,0.545407,0.720425
-11.7915,0.139166,0.950364,2,3,0,12.2109,0.108768,0.560642
-5.67952,1,0.950364,1,1,0,9.19139,0.614025,0.47747
-9.16163,0.460869,0.950364,2,3,0,9.2169,0.971646,0.93075
-7.24488,0.980873,0.950364,3,7,0,9.60241,0.983825,0.68156
-7.6448,0.991891,0.950364,2,3,0,7.73426,0.98845,0.704138
-5.58378,0.987607,0.950364,1,3,0,7.9873,0.911176,0.547356
-5.3157,0.969854,0.950364,2,3,0,5.6181,0.758397,0.454732
-5.72172,0.750378,0.950364,2,3,0,6.43449,0.769675,0.279231
-6.81934,0.72525,0.950364,1,1,0,6.82316,0.567501,0.193493
-5.52078,1,0.950364,2,3,0,6.65605,0.894812,0.579811
-6.123,0.902829,0.950364,2,3,0,6.29834,0.642095,0.745332
-6.123,0.134774,0.950364,2,5,0,10.6346,0.642095,0.745332
-6.21994,0.880351,0.950364,2,7,0,6.79409,0.96063,0.580049
-5.4423,0.840488,0.950364,2,3,0,7.1937,0.806916,0.358509
-5.4423,0.944696,0.950364,1,1,0,5.65618,0.806916,0.358509
-6.48478,0.680025,0.950364,2,3,0,7.72499,0.854457,0.831251
-5.47994,0.862637,0.950364,2,3,0,8.23664,0.743339,0.639028
-6.5483,0.717803,0.950364,2,3,0,6.85191,0.952576,0.741788
-5.72414,0.977339,0.950364,2,3,0,7.23417,0.607709,0.445894
-7.07176,0.457482,0.950364,2,7,0,9.03889,0.95399,0.817433
-6.98932,1,0.950364,1,1,0,7.32132,0.95469,0.805806
-7.87707,0.854951,0.950364,2,3,0,9.68412,0.844615,0.0748669
-12.7939,0.797181,0.950364,2,3,0,13.132,0.6672,0.00653255
-11.619,1,0.950364,2,3,0,12.8513,0.823434,0.0106392
-5.48927,0.646851,0.950364,2,5,0,12.0559,0.668194,0.490219
-6.01899,0.881059,0.950364,2,3,0,6.19384,0.587751,0.666299
-9.77747,0.517157,0.950364,2,3,0,9.9133,0.204552,0.719532
-7.28471,1,0.950364,2,3,0,9.58731,0.976818,0.235954
-9.29476,0.855382,0.950364,2,3,0,10.5148,0.942866,0.952642
-7.21603,1,0.950364,2,3,0,9.81512,0.505012,0.814542
-9.06001,0.604493,0.950364,3,7,0,11.0756,0.9821,0.907994
-8.34524,0.993957,0.950364,2,3,0,10.4155,0.995491,0.635601
-7.23921,1,0.950364,2,3,0,8.55297,0.370044,0.558929
-6.09355,0.976227,0.950364,2,3,0,7.90543,0.946924,0.358568
-5.76692,1,0.950364,2,3,0,6.28026,0.929831,0.575779
-5.75151,1,0.950364,2,3,0,5.84948,0.619119,0.391856
-5.37,0.712467,0.950364,2,3,0,6.68331,0.863183,0.549608
-5.37,0.697498,0.950364,1,3,0,6.84647,0.863183,0.549608
-5.60121,0.801638,0.950364,2,3,0,7.06236,0.89098,0.63469
-8.86298,0.551613,0.950364,2,3,0,10.1671,0.991521,0.844356
-8.92707,1,0.950364,2,3,0,10.1011,0.997203,0.324182
-5.59252,1,0.950364,2,3,0,8.60099,0.914632,0.516625
-5.29664,0.995214,0.950364,1,3,0,5.56807,0.829216,0.469208
-5.98489,0.897757,0.950364,2,3,0,6.14037,0.855275,0.235928
-5.86212,1,0.950364,2,3,0,6.10352,0.723342,0.737023
-5.72651,0.979936,0.950364,2,3,0,6.09696,0.886072,0.686004
-6.05222,0.928037,0.950364,2,3,0,6.59041,0.951615,0.419376
-5.34027,0.999451,0.950364,2,3,0,5.97343,0.778888,0.41472
-5.99784,0.793534,0.950364,1,3,0,6.57931,0.894244,0.741547
-5.44366,0.974995,0.950364,2,3,0,6.13515,0.701095,0.572919
-5.42002,0.977538,0.950364,2,7,0,5.68432,0.778711,0.370583
-5.9073,0.832848,0.950364,2,3,0,6.14142,0.937426,0.387008
-6.81659,0.948245,0.950364,2,3,0,7.08261,0.979296,0.600748
-5.28015,1,0.950364,2,3,0,6.49224,0.816102,0.487119
-5.55413,0.936658,0.950364,1,3,0,5.63549,0.784829,0.320468
-5.42782,0.945881,0.950364,1,3,0,6.04368,0.795307,0.635636
-7.15187,0.549143,0.950364,1,3,0,8.75646,0.968213,0.212713
-6.96998,0.98106,0.950364,2,7,0,8.07855,0.930326,0.840326
-7.32627,0.649294,0.950364,3,7,0,11.4292,0.971675,0.2024
-7.22264,1,0.950364,2,3,0,7.9106,0.986339,0.388605
-6.25834,0.866371,0.950364,1,3,0,7.20059,0.961904,0.412129
-5.74637,0.996209,0.950364,2,3,0,6.39678,0.600425,0.544574
-5.64178,1,0.950364,2,3,0,5.84649,0.647092,0.602913
-7.34673,0.554537,0.950364,1,3,0,9.13416,0.646668,0.115483
-5.41931,1,0.950364,2,3,0,7.11314,0.857571,0.60093
-5.48629,0.98496,0.950364,1,1,0,5.50749,0.875825,0.608945
-6.82345,0.840168,0.950364,2,7,0,6.85508,0.726603,0.138732
-6.71581,1,0.950364,2,7,0,6.81885,0.859861,0.852476
-11.1024,0.706394,0.950364,2,3,0,11.473,0.95285,0.979901
-10.5418,1,0.950364,3,7,0,11.0865,0.895633,0.0202398
-7.1983,0.864331,0.950364,2,3,0,12.7779,0.957093,0.825386
-8.23328,1,0.950364,2,3,0,9.6903,0.312776,0.278593
-5.78568,1,0.950364,2,3,0,7.20272,0.698673,0.292199
-7.13969,0.530418,0.950364,1,1,0,7.26285,0.419417,0.300232
-5.68114,0.612143,0.950364,2,3,0,8.78176,0.924811,0.531871
-6.90345,0.899678,0.950364,2,3,0,6.94405,0.556042,0.189892
-6.0205,1,0.950364,2,3,0,7.20079,0.913316,0.277866
-6.40654,0.942237,0.950364,1,1,0,6.46589,0.938028,0.246002
-6.57867,0.984557,0.950364,1,1,0,6.73963,0.952418,0.25181
-6.14126,1,0.950364,1,1,0,6.5712,0.945011,0.331266
-6.90362,0.968661,0.950364,2,3,0,6.90922,0.968114,0.253708
-6.78398,0.956491,0.950364,2,7,0,7.68535,0.955208,0.775294
-7.30373,0.938389,0.950364,1,1,0,7.40853,0.964375,0.819703
-5.70738,0.888335,0.950364,1,3,0,9.02527,0.836847,0.28491
-6.11638,0.924132,0.950364,1,1,0,6.13538,0.877078,0.224614
-6.20389,0.979287,0.950364,2,3,0,6.89211,0.597408,0.726827
-6.20389,0.347343,0.950364,1,1,0,8.09426,0.597408,0.726827
-6.69761,0.865918,0.950364,2,3,0,6.91863,0.96586,0.285024
-6.40566,1,0.950364,2,3,0,6.7813,0.966581,0.390402
-6.95125,0.949327,0.950364,2,3,0,7.35083,0.951997,0.193127
-5.667,0.930785,0.950364,2,3,0,8.44204,0.90662,0.625995
-5.31541,0.981461,0.950364,1,3,0,5.77783,0.818547,0.433993
-5.31541,0.753111,0.950364,1,3,0,6.59792,0.818547,0.433993
-5.95385,0.730106,0.950364,2,3,0,6.9292,0.948558,0.5184
-7.55605,0.739651,0.950364,1,3,0,9.18254,0.484982,0.161585
-5.73934,1,0.950364,2,3,0,7.26737,0.927368,0.427264
-5.64383,1,0.950364,2,3,0,5.77472,0.622996,0.481036
-5.85863,0.919445,0.950364,1,1,0,6.01759,0.587245,0.406054
-6.00724,0.917008,0.950364,2,7,0,6.79539,0.676923,0.744
-5.89066,1,0.950364,2,3,0,5.99361,0.88261,0.269822
-6.16179,0.958343,0.950364,2,3,0,6.52153,0.591701,0.711533
-5.63828,0.887675,0.950364,2,3,0,6.84605,0.920089,0.526702
-6.06351,0.913187,0.950364,1,3,0,6.18776,0.94312,0.349528
-8.78402,0.576053,0.950364,3,7,0,11.0638,0.982632,0.890825
-7.37005,1,0.950364,2,3,0,9.32213,0.98631,0.328206
-8.32876,0.929878,0.950364,2,3,0,9.13514,0.993501,0.266077
-5.41206,0.898924,0.950364,2,7,0,7.68006,0.761334,0.618714
-6.74731,0.781369,0.950364,2,3,0,6.99647,0.759311,0.858976
-6.40063,1,0.950364,2,3,0,6.84955,0.703656,0.814352
-6.40063,0.574041,0.950364,1,1,0,7.70784,0.703656,0.814352
-8.6779,0.834822,0.950364,2,3,0,9.17646,0.902011,0.945826
-5.62595,1,0.950364,3,7,0,8.05709,0.886773,0.652149
-5.44392,0.978707,0.950364,2,3,0,5.87584,0.800428,0.642455
-5.91765,0.812358,0.950364,1,3,0,6.73179,0.72071,0.253007
-5.80976,0.985491,0.950364,2,3,0,6.1544,0.619541,0.363169
-5.49595,1,0.950364,1,1,0,5.73629,0.696493,0.398467
-7.27613,0.643099,0.950364,1,3,0,7.4821,0.513284,0.173052
-6.03771,0.95149,0.950364,3,7,0,8.31816,0.561907,0.627338
-6.03771,0.226528,0.950364,1,1,0,8.02228,0.561907,0.627338
-6.55678,0.592291,0.950364,2,3,0,7.86639,0.944114,0.766723
-6.31751,0.955496,0.950364,2,3,0,7.27652,0.633597,0.774209
-6.17692,0.7429,0.950364,1,3,0,8.73563,0.901826,0.233235
-6.80075,0.891626,0.950364,2,3,0,7.76745,0.936418,0.185166
-5.91987,1,0.950364,2,3,0,6.68015,0.918375,0.313086
-6.52318,0.837152,0.950364,2,3,0,7.89425,0.787893,0.8405
-5.99258,0.807184,0.950364,2,3,0,7.55194,0.734597,0.234959
-5.36778,0.629241,0.950364,2,3,0,7.53044,0.758972,0.592197
-5.65332,0.972243,0.950364,2,3,0,5.65816,0.712161,0.679991
-5.65332,0.218239,0.950364,1,1,0,7.83577,0.712161,0.679991
-5.65332,0.177435,0.950364,1,1,0,7.79684,0.712161,0.679991
-6.79028,0.634028,0.950364,2,3,0,7.61263,0.973276,0.317143
-7.32161,0.955015,0.950364,2,3,0,8.05,0.98586,0.665906
-7.38411,0.975408,0.950364,2,7,0,8.14476,0.986886,0.337018
-6.63969,1,0.950364,2,7,0,7.91506,0.956001,0.747765
-5.88165,1,0.950364,2,3,0,6.84589,0.635513,0.682664
-6.63378,0.817384,0.950364,2,3,0,7.05443,0.954177,0.247172
-5.31349,1,0.950364,2,3,0,6.42882,0.836679,0.544084
-6.31155,0.63025,0.950364,2,3,0,7.80934,0.96634,0.463733
-5.32136,0.850528,0.950364,2,3,0,6.62303,0.746044,0.52803
-5.39596,0.913686,0.950364,2,3,0,5.90066,0.834863,0.389344
-5.81234,0.863003,0.950364,2,3,0,6.40392,0.92429,0.631782
-6.28756,0.920365,0.950364,2,3,0,6.83185,0.729167,0.806861
-7.75633,0.924392,0.950364,3,7,0,7.87023,0.780409,0.921319
-8.15647,0.97886,0.950364,3,7,0,8.17943,0.906942,0.927199
-8.95831,0.963206,0.950364,1,1,0,9.09672,0.900396,0.953506
-7.47491,1,0.950364,2,3,0,8.84059,0.84516,0.906537
-5.83492,0.953126,0.950364,3,7,0,7.74805,0.935675,0.580538
-7.78652,0.694307,0.950364,1,3,0,8.24557,0.960894,0.872007
-6.28454,1,0.950364,2,3,0,8.08505,0.786188,0.185514
-5.68649,1,0.950364,1,1,0,6.18426,0.784107,0.285189
-5.98899,0.944393,0.950364,1,1,0,6.01218,0.756797,0.230261
-5.2912,0.968361,0.950364,2,3,0,6.08566,0.77784,0.534091
-6.83318,0.640545,0.950364,2,3,0,7.5881,0.748997,0.864984
-7.73099,0.528461,0.950364,2,3,0,9.01726,0.992696,0.465235
-8.51337,0.552287,0.950364,2,3,0,11.2714,0.971747,0.900912
-6.38136,0.900773,0.950364,2,3,0,9.01592,0.739166,0.179762
-5.99614,0.82009,0.950364,2,3,0,7.91656,0.784363,0.22542
-5.38031,0.77265,0.950364,2,3,0,6.86999,0.73646,0.579006
-6.12415,0.768015,0.950364,2,3,0,6.76746,0.791152,0.793978
-6.18338,0.988782,0.950364,2,3,0,6.37013,0.699171,0.783862
-5.3502,0.888074,0.950364,2,3,0,6.44937,0.819824,0.407843
-5.63885,0.759488,0.950364,2,3,0,7.13726,0.892741,0.353344
-6.79661,0.832129,0.950364,2,3,0,7.13194,0.597498,0.179996
-8.89517,0.894984,0.950364,3,7,0,9.47278,0.925286,0.0528142
-5.30166,1,0.950364,2,3,0,8.23345,0.794557,0.44253
-5.27779,0.952097,0.950364,2,3,0,5.58867,0.794678,0.518558
-6.41436,0.785611,0.950364,2,3,0,6.70472,0.736003,0.17659
-6.95191,0.8505,0.950364,1,1,0,7.08331,0.619299,0.154621
-5.75689,1,0.950364,2,7,0,6.72509,0.912009,0.648757
-7.47191,0.86873,0.950364,2,3,0,7.59029,0.984176,0.267071
-5.99683,0.91876,0.950364,1,3,0,7.42809,0.949617,0.439648
-8.18098,0.853136,0.950364,2,3,0,8.27948,0.992324,0.736779
-8.48724,1,0.950364,2,3,0,8.73069,0.99583,0.660682
-5.3785,0.910767,0.950364,2,7,0,7.79236,0.71225,0.48081
-5.7657,0.886643,0.950364,1,3,0,5.81608,0.599445,0.56221
-7.88451,0.411542,0.950364,2,3,0,9.45439,0.869044,0.0769153
-10.9907,0.966435,0.950364,3,7,0,11.2214,0.927493,0.0180513
-6.79429,0.928575,0.950364,2,3,0,12.8085,0.56571,0.197832
-8.28937,0.942073,0.950364,2,3,0,8.65106,0.629704,0.070676
-8.30596,0.499937,0.950364,2,3,0,11.9032,0.271658,0.478981
-6.17367,0.647092,0.950364,2,3,0,10.454,0.953291,0.632632
-5.4541,0.891153,0.950364,1,3,0,6.71915,0.801564,0.353521
-6.03594,0.788189,0.950364,1,3,0,6.99604,0.730705,0.771132
-6.03984,0.76275,0.950364,2,3,0,8.71855,0.867484,0.768032
-5.7861,0.988007,0.950364,2,3,0,6.41086,0.622985,0.367724
-5.8519,0.895986,0.950364,2,3,0,6.37568,0.936658,0.584786
-9.32181,0.718124,0.950364,2,3,0,9.51547,0.995398,0.830592
-6.55955,0.878708,0.950364,1,3,0,10.4868,0.971299,0.379505
-5.3504,0.857555,0.950364,2,7,0,7.11463,0.785986,0.594551
-5.3059,0.984316,0.950364,2,3,0,5.49302,0.806858,0.438443
-5.52574,0.925269,0.950364,1,3,0,5.75608,0.805525,0.671606
-6.33335,0.91191,0.950364,2,7,0,6.37374,0.834268,0.18178
-7.23739,0.915114,0.950364,2,3,0,7.748,0.947055,0.846491
-6.35408,1,0.950364,2,3,0,7.4819,0.963112,0.626029
-5.90127,1,0.950364,2,3,0,6.68059,0.930223,0.354522
-6.03709,0.981525,0.950364,1,1,0,6.11655,0.939953,0.344237
-9.75007,0.695974,0.950364,2,3,0,11.6154,0.997308,0.180525
-9.82081,1,0.950364,1,1,0,10.1624,0.997597,0.185458
-8.45994,1,0.950364,2,3,0,10.2035,0.995373,0.684579
-7.83401,0.718901,0.950364,2,3,0,11.0606,0.979117,0.173885
-7.03342,0.99571,0.950364,3,7,0,8.54511,0.88575,0.128497
-5.56448,1,0.950364,2,3,0,7.06233,0.744765,0.32939
-5.58978,0.874299,0.950364,2,3,0,6.24247,0.892625,0.626087
-5.46791,0.977699,0.950364,2,3,0,5.96669,0.851146,0.367405
-6.02322,0.899106,0.950364,2,3,0,6.40259,0.932754,0.321467
-5.83703,1,0.950364,2,3,0,7.44112,0.916028,0.666922
-5.51905,0.968519,0.950364,2,3,0,5.92639,0.776498,0.333096
-6.39601,0.782666,0.950364,2,7,0,7.23045,0.549033,0.719614
-8.467,0.537748,0.950364,2,3,0,9.18618,0.259654,0.504432
-5.55711,1,0.950364,1,1,0,7.19967,0.661757,0.577863
-6.977,0.619442,0.950364,2,3,0,7.0833,0.984038,0.517728
-6.24528,0.739109,0.950364,2,3,0,9.29341,0.732878,0.197756
-6.24528,0.398512,0.950364,1,1,0,8.13119,0.732878,0.197756
-6.95711,0.854378,0.950364,2,3,0,7.45748,0.922606,0.845998
-6.76632,1,0.950364,2,7,0,7.94202,0.976564,0.6324
-5.82027,0.902093,0.950364,2,3,0,8.32221,0.635327,0.337085
-5.67051,1,0.950364,2,3,0,5.83481,0.916333,0.591093
-8.52408,0.672536,0.950364,2,3,0,8.78841,0.958329,0.0818789
-7.14644,1,0.950364,2,3,0,8.98437,0.390185,0.618049
-6.72824,1,0.950364,2,3,0,7.0764,0.978402,0.435896
-6.53083,0.996398,0.950364,2,3,0,6.86642,0.457213,0.545707
-7.54108,0.693154,0.950364,2,3,0,8.07079,0.98983,0.370321
-7.04607,1,0.950364,1,1,0,7.55029,0.984967,0.456245
-7.24349,0.992771,0.950364,2,3,0,7.86666,0.987997,0.501315
-6.03985,0.76462,0.950364,1,3,0,8.96087,0.850774,0.225313
-6.00389,1,0.950364,1,1,0,6.16994,0.859085,0.234215
-5.33976,1,0.950364,2,3,0,6.02401,0.854115,0.462176
-5.33976,0.155364,0.950364,2,5,0,14.5492,0.854115,0.462176
-5.81074,0.891524,0.950364,1,3,0,5.97117,0.591692,0.573209
-6.15665,0.745271,0.950364,2,3,0,7.23805,0.878766,0.780686
-7.32117,0.920141,0.950364,2,3,0,7.4959,0.733239,0.896719
-5.85649,0.985767,0.950364,2,3,0,7.49551,0.797321,0.248802
-6.6714,0.904161,0.950364,2,7,0,6.96372,0.739624,0.850003
-6.982,0.855375,0.950364,2,7,0,7.50902,0.926558,0.154988
-5.9047,1,0.950364,2,3,0,6.87416,0.916204,0.312621
-7.32366,0.623727,0.950364,2,3,0,9.52439,0.669792,0.112231
-6.27131,0.94634,0.950364,2,3,0,8.16532,0.841765,0.190533
-6.00349,1,0.950364,2,3,0,6.53514,0.921426,0.297101
-5.73864,0.96579,0.950364,2,3,0,6.31082,0.691474,0.309303
-6.08668,0.864356,0.950364,1,1,0,6.18991,0.598673,0.299935
-7.0551,0.574233,0.950364,2,3,0,8.95809,0.870509,0.122814
-5.45399,0.994968,0.950364,2,3,0,7.05178,0.82807,0.358848
-5.66308,0.952472,0.950364,1,1,0,5.67955,0.876333,0.321616
-7.72554,0.649427,0.950364,2,3,0,8.29062,0.98201,0.20408
-7.39217,0.948759,0.950364,2,3,0,8.2054,0.396751,0.716763
-8.01761,0.919259,0.950364,2,3,0,8.17695,0.992517,0.307768
-7.91046,1,0.950364,1,1,0,8.20235,0.992227,0.328735
-5.91765,1,0.950364,2,3,0,7.40994,0.559189,0.489713
-7.81927,0.800489,0.950364,2,3,0,7.96229,0.935354,0.899844
-7.24033,1,0.950364,2,3,0,8.92441,0.926002,0.132306
-5.84535,1,0.950364,2,3,0,7.11799,0.908934,0.31494
-6.09169,0.983414,0.950364,2,3,0,6.32541,0.632798,0.732411
-7.57422,0.874165,0.950364,2,7,0,7.70716,0.924676,0.108296
-7.1868,1,0.950364,3,7,0,7.47455,0.7574,0.109288
-6.85333,0.999112,0.950364,2,3,0,7.3622,0.689037,0.143262
-6.85333,0.27346,0.950364,1,1,0,8.72407,0.689037,0.143262
-6.03563,1,0.950364,2,3,0,6.93209,0.634081,0.278852
-8.95978,0.535507,0.950364,2,3,0,9.79294,0.859184,0.957255
-6.87667,0.930969,0.950364,2,3,0,9.75177,0.963712,0.238355
-5.85569,0.970914,0.950364,2,3,0,7.04003,0.65721,0.695941
-5.85569,0.422877,0.950364,1,1,0,6.93394,0.65721,0.695941
-7.45494,0.482434,0.950364,2,3,0,7.82622,0.990242,0.459107
-5.32804,1,0.950364,2,3,0,7.10111,0.84944,0.46586
-5.53034,0.982355,0.950364,2,3,0,5.53445,0.721793,0.644444
-6.69061,0.643161,0.950364,2,3,0,7.59318,0.955584,0.241476
-6.83842,0.934711,0.950364,2,3,0,7.36635,0.413785,0.516297
-5.69285,1,0.950364,2,3,0,6.57808,0.704334,0.68653
-5.47971,0.997766,0.950364,2,3,0,5.82559,0.824883,0.34769
-7.99453,0.579375,0.950364,2,3,0,9.10662,0.368802,0.782919
-7.44849,1,0.950364,2,3,0,8.64233,0.792722,0.907007
-6.43659,0.96251,0.950364,2,3,0,7.87411,0.886857,0.185808
-6.44139,0.994398,0.950364,2,3,0,7.14473,0.918574,0.790122
-7.20171,0.922026,0.950364,2,3,0,7.50992,0.613056,0.134998
-6.23419,0.525828,0.950364,2,3,0,10.3173,0.78426,0.191806
-5.40224,0.893642,0.950364,2,3,0,6.61853,0.743093,0.600736
-7.32813,0.460959,0.950364,1,3,0,9.31063,0.978198,0.238068
-8.36112,0.919591,0.950364,2,7,0,8.91947,0.995345,0.654252
-10.274,0.894544,0.950364,2,3,0,12.0723,0.999446,0.498253
-6.29585,0.472342,0.950364,2,7,0,11.0621,0.832059,0.185917
-5.95487,0.97054,0.950364,2,3,0,6.93753,0.780331,0.23248
-5.78937,0.972185,0.950364,2,3,0,6.3506,0.846964,0.729959
-5.78937,0.425278,0.950364,1,3,0,10.7585,0.846964,0.729959
