# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = coinbias_model
# start_datetime = 2023-01-12 09:01:28 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\coinbias\coinbias.data.R
# init = 2 (Default)
# random
#   seed = 2891974704 (Default)
# output
#   file = examples\coinbias\coinbiasMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,bias
-8.23042,0.560044,1.17623,1,3,0,9.54899,0.360629
-8.85024,0.869228,1.17623,2,3,0,8.85377,0.259272
-8.31856,1,1.17623,1,1,0,8.68291,0.336224
-8.16536,0.845733,1.17623,2,3,0,8.77319,0.392138
-8.23822,0.970998,1.17623,1,1,0,8.24094,0.35802
-10.0256,0.600752,1.17623,1,3,0,10.0403,0.1768
-10.5712,0.878977,1.17623,1,1,0,11.0351,0.152094
-10.8337,0.945009,1.17623,1,1,0,11.4837,0.141927
-8.5585,1,1.17623,1,1,0,10.1373,0.29391
-9.77876,0.675702,1.17623,1,1,0,9.81553,0.189997
-9.01087,1,1.17623,1,1,0,9.73777,0.244005
-8.54537,1,1.17623,1,1,0,8.94758,0.295777
-9.41838,0.749986,1.17623,1,1,0,9.4768,0.212358
-8.43087,1,1.17623,1,1,0,9.10987,0.31384
-8.24798,1,1.17623,1,1,0,8.38552,0.354921
-8.28362,0.986167,1.17623,1,1,0,8.3194,0.34481
-9.12372,0.660197,1.17623,2,3,0,9.78987,0.234366
-8.92854,1,1.17623,2,3,0,9.30982,0.251577
-8.30104,0.953612,1.17623,2,3,0,9.17796,0.340394
-8.17271,1,1.17623,1,1,0,8.25307,0.386783
-8.45444,0.894785,1.17623,1,1,0,8.45507,0.30982
-8.25092,1,1.17623,1,1,0,8.40114,0.354019
-8.25092,0.494575,1.17623,1,3,0,9.91087,0.354019
-8.15163,0.998212,1.17623,1,3,0,8.21521,0.423973
-9.17796,0.479112,1.17623,2,3,0,10.5276,0.621413
-9.37153,0.925428,1.17623,1,1,0,9.78531,0.639012
-8.16013,0.91798,1.17623,2,3,0,9.56197,0.396827
-8.82699,0.783172,1.17623,2,3,0,9.04101,0.261661
-8.20019,0.950556,1.17623,2,3,0,9.02082,0.461983
-8.20857,0.998808,1.17623,2,3,0,8.22916,0.465667
-8.89723,0.847057,1.17623,2,3,0,8.90471,0.592066
-10.4752,0.70532,1.17623,2,3,0,10.8199,0.156066
-8.25352,0.952429,1.17623,1,3,0,9.73121,0.353234
-8.19329,1,1.17623,1,1,0,8.24255,0.375416
-8.19329,0.403336,1.17623,1,3,0,10.2091,0.375416
-8.49357,0.889751,1.17623,1,1,0,8.49751,0.303517
-9.67921,0.488724,1.17623,2,3,0,10.9034,0.6638
-10.3912,0.950968,1.17623,2,3,0,10.4317,0.15966
-10.1224,1,1.17623,2,3,0,10.8774,0.172003
-8.23357,0.965106,1.17623,1,3,0,9.47098,0.359561
-10.6024,0.495457,1.17623,1,3,0,10.6516,0.150834
-9.8265,1,1.17623,1,1,0,10.7865,0.187326
-8.82926,1,1.17623,1,1,0,9.6378,0.261426
-10.6559,0.591494,1.17623,1,1,0,10.6961,0.148705
-8.46891,0.981933,1.17623,1,3,0,9.9627,0.307438
-8.46891,0.935906,1.17623,1,1,0,8.6885,0.307438
-10.7593,0.528285,1.17623,1,3,0,10.7601,0.14471
-8.55184,0.992588,1.17623,2,3,0,10.0809,0.294852
-8.68672,0.953759,1.17623,1,1,0,8.82147,0.277286
-8.68672,0.702047,1.17623,1,1,0,9.53822,0.277286
-9.2867,0.895779,1.17623,2,3,0,9.69759,0.631519
-9.49789,0.91986,1.17623,1,1,0,9.95273,0.649611
-8.2373,1,1.17623,1,3,0,9.10967,0.358321
-9.46657,0.692926,1.17623,2,3,0,9.75917,0.647042
-8.19668,0.960982,1.17623,2,3,0,9.38257,0.37384
-8.39074,0.714737,1.17623,2,3,0,9.16908,0.321147
-8.19653,1,1.17623,1,1,0,8.32257,0.373908
-8.19653,0.51493,1.17623,1,3,0,9.69463,0.373908
-8.34648,0.869037,1.17623,2,3,0,8.63074,0.506893
-8.84888,0.807469,1.17623,1,1,0,8.90864,0.586414
-8.19969,1,1.17623,1,1,0,8.577,0.461753
-8.74312,0.740907,1.17623,2,3,0,9.2107,0.270733
-8.6565,0.869479,1.17623,2,3,0,9.67003,0.28097
-8.33012,1,1.17623,2,3,0,8.66891,0.503034
-8.16439,1,1.17623,1,1,0,8.26125,0.440658
-8.2584,0.96073,1.17623,1,1,0,8.26125,0.483539
-8.7861,0.798077,1.17623,1,1,0,8.81234,0.578747
-8.20824,0.716462,1.17623,2,3,0,9.6332,0.368878
-9.34358,0.330187,1.17623,2,3,0,11.1716,0.636578
-9.2349,1,1.17623,1,1,0,9.74457,0.626779
-8.53477,1,1.17623,1,1,0,9.06606,0.543006
-8.60388,0.971028,1.17623,1,1,0,8.76349,0.55383
-8.27144,1,1.17623,1,1,0,8.49814,0.487479
-9.28224,0.736756,1.17623,2,3,0,9.53225,0.222026
-8.15047,0.974976,1.17623,1,3,0,8.8827,0.414182
-8.20823,0.983221,1.17623,1,3,0,8.20968,0.465522
-8.25776,0.979015,1.17623,1,1,0,8.27945,0.483337
-8.1672,1,1.17623,1,1,0,8.22301,0.442955
-8.34125,0.575001,1.17623,2,3,0,9.61836,0.505677
-8.21922,0.427432,1.17623,2,3,0,11.6835,0.469983
-8.25212,0.986002,1.17623,1,1,0,8.27934,0.481555
-9.5993,0.56637,1.17623,1,1,0,9.60825,0.657684
-9.46988,1,1.17623,2,3,0,10.0833,0.647316
-8.17237,1,1.17623,1,3,0,8.98596,0.387008
-8.21509,0.982898,1.17623,1,1,0,8.22136,0.366176
-8.21509,0.92186,1.17623,1,1,0,8.35635,0.366176
-9.05275,0.822203,1.17623,2,3,0,9.05276,0.240336
-8.15047,0.981937,1.17623,1,3,0,8.7272,0.414227
-8.23977,0.970273,1.17623,2,3,0,8.25708,0.357516
-8.30732,0.973988,1.17623,1,1,0,8.33724,0.338871
-8.87213,0.814417,1.17623,1,1,0,8.89322,0.257068
-8.36281,0.95027,1.17623,2,3,0,9.24738,0.326639
-8.1571,0.988827,1.17623,2,3,0,8.342,0.400161
-8.53135,0.561642,1.17623,2,3,0,9.66712,0.542445
-8.18489,1,1.17623,2,3,0,8.3884,0.454355
-8.1504,0.904254,1.17623,2,3,0,8.40993,0.418492
-8.15036,0.999458,1.17623,2,3,0,8.15159,0.41788
-8.15036,0.630821,1.17623,1,3,0,9.2203,0.41788
-8.41644,0.924406,1.17623,1,3,0,8.41933,0.521801
-8.265,1,1.17623,1,1,0,8.39224,0.485561
-8.28983,0.997042,1.17623,2,3,0,8.29109,0.343203
-8.70988,0.804316,1.17623,2,3,0,9.1431,0.274546
-11.1959,0.657477,1.17623,2,3,0,11.1982,0.129347
-8.69947,0.996499,1.17623,2,3,0,10.4733,0.27577
-8.39189,1,1.17623,1,1,0,8.65121,0.320929
-8.37235,1,1.17623,1,1,0,8.46932,0.324721
-9.32019,0.829953,1.17623,2,3,0,9.3374,0.219252
-8.49112,1,1.17623,1,1,0,9.09073,0.303899
-8.52163,0.989022,1.17623,1,1,0,8.6486,0.299247
-8.43519,1,1.17623,2,3,0,8.50048,0.525444
-9.67021,0.598833,1.17623,1,1,0,9.73451,0.663121
-8.55063,1,1.17623,1,1,0,9.31777,0.545574
-8.86802,0.947551,1.17623,2,3,0,9.01861,0.588677
-8.17563,1,1.17623,2,3,0,8.57273,0.448887
-8.19526,0.997007,1.17623,2,3,0,8.20475,0.459673
-8.22353,0.996071,1.17623,2,3,0,8.23276,0.363048
-8.22227,1,1.17623,1,1,0,8.25203,0.363502
-8.15299,1,1.17623,1,1,0,8.19393,0.406289
-8.16234,0.991652,1.17623,2,3,0,8.17914,0.438832
-8.16234,0.837846,1.17623,1,1,0,8.39959,0.438832
-8.63267,0.817931,1.17623,1,1,0,8.63271,0.558083
-8.27458,1,1.17623,2,3,0,8.5164,0.488398
-8.25762,0.937968,1.17623,2,3,0,8.50639,0.483294
-10.728,0.359445,1.17623,1,1,0,10.7282,0.729429
-9.17207,1,1.17623,1,1,0,10.4296,0.620848
-8.59059,0.989833,1.17623,2,3,0,9.43763,0.289488
-8.32441,1,1.17623,2,3,0,8.59723,0.501644
-8.36064,0.500162,1.17623,2,3,0,10.4886,0.510104
-8.16932,1,1.17623,1,1,0,8.28181,0.444565
-8.15769,1,1.17623,1,1,0,8.16686,0.434015
-8.29159,0.942354,1.17623,2,3,0,8.35806,0.493176
-8.51008,0.94209,1.17623,2,3,0,8.62318,0.300982
-8.51008,0.63367,1.17623,2,3,0,9.89198,0.300982
-8.45358,1,1.17623,1,1,0,8.5996,0.309963
-9.21481,0.771133,1.17623,1,1,0,9.25975,0.22712
-9.20678,1,1.17623,1,1,0,9.57869,0.227741
-8.65123,1,1.17623,2,3,0,9.14064,0.281627
-8.23405,1,1.17623,1,1,0,8.5032,0.359398
-8.75617,0.821961,1.17623,1,1,0,8.76264,0.269271
-8.66119,1,1.17623,1,1,0,8.90095,0.28039
-8.16213,0.986167,1.17623,1,3,0,8.49816,0.438637
-8.15902,1,1.17623,1,1,0,8.16426,0.435515
-9.07186,0.753498,1.17623,1,3,0,9.07349,0.610933
-8.48389,0.952162,1.17623,2,3,0,9.43358,0.305037
-8.1527,0.993251,1.17623,1,3,0,8.36536,0.426507
-8.2556,0.96959,1.17623,2,3,0,8.26377,0.352613
-8.22518,1,1.17623,1,1,0,8.27102,0.362457
-8.19622,0.83211,1.17623,2,3,0,8.7116,0.374053
-8.36081,0.96528,1.17623,2,3,0,8.36975,0.327048
-8.41686,0.992084,1.17623,2,3,0,8.42014,0.521883
-8.83082,0.838803,1.17623,1,1,0,8.92198,0.584249
-8.68869,1,1.17623,2,3,0,8.77675,0.27705
-10.1357,0.798453,1.17623,2,3,0,10.1803,0.171361
-8.87273,1,1.17623,2,3,0,9.88335,0.589228
-8.15347,0.945886,1.17623,2,3,0,8.95934,0.427985
-8.32398,0.933223,1.17623,2,3,0,8.38799,0.50154
-8.39938,0.990412,1.17623,2,3,0,8.41304,0.319519
-9.08077,0.78821,1.17623,1,1,0,9.11784,0.237942
-8.4013,0.73616,1.17623,2,3,0,10.5,0.319162
-8.68857,0.931676,1.17623,2,3,0,8.92661,0.565971
-9.24949,0.910946,1.17623,2,3,0,9.39208,0.224473
-8.58009,0.903225,1.17623,2,3,0,10.1824,0.290914
-8.92763,0.962799,1.17623,2,3,0,9.04594,0.251663
-8.47487,1,1.17623,1,1,0,8.84572,0.306475
-8.69465,0.924893,1.17623,1,1,0,8.79327,0.276341
-8.18763,0.971176,1.17623,2,3,0,8.70346,0.378194
-8.27472,0.93732,1.17623,2,3,0,8.41133,0.488438
-8.21181,0.606073,1.17623,2,3,0,9.63545,0.467017
-9.17693,0.632371,1.17623,2,3,0,9.85393,0.230079
-9.46973,0.917372,1.17623,1,1,0,9.77382,0.208906
-9.01776,1,1.17623,1,1,0,9.56643,0.243393
-8.21364,1,1.17623,1,1,0,8.71729,0.366734
-8.25376,0.984241,1.17623,1,1,0,8.27591,0.35316
-8.17257,1,1.17623,2,3,0,8.22587,0.386875
-8.33988,0.932538,1.17623,2,3,0,8.43308,0.331455
-9.19936,0.627292,1.17623,2,3,0,10.0356,0.228318
-8.83756,1,1.17623,2,3,0,9.12947,0.585061
-8.20437,1,1.17623,1,1,0,8.57391,0.463853
-8.15273,0.996435,1.17623,2,3,0,8.20428,0.426571
-8.1508,0.999008,1.17623,2,3,0,8.15546,0.412258
-8.85769,0.786029,1.17623,2,3,0,9.02353,0.258517
-8.75633,1,1.17623,1,1,0,9.03187,0.269254
-8.25972,1,1.17623,1,1,0,8.58438,0.351401
-8.81067,0.815303,1.17623,1,1,0,8.82143,0.26337
-8.81067,0.595079,1.17623,1,1,0,10.1246,0.26337
-8.81067,0.888621,1.17623,1,1,0,9.24755,0.26337
-8.24067,1,1.17623,1,1,0,8.6043,0.357226
-8.15212,0.998206,1.17623,1,3,0,8.20964,0.425219
-8.17473,0.990505,1.17623,1,1,0,8.17493,0.448309
-8.39376,0.910559,1.17623,1,1,0,8.39792,0.517212
-8.69996,0.877617,1.17623,1,1,0,8.78684,0.567524
-8.51679,1,1.17623,2,3,0,8.68249,0.29997
-8.16914,0.821187,1.17623,2,3,0,9.12382,0.389247
-8.44495,0.416393,1.17623,2,3,0,12.4342,0.527292
-9.50896,0.641931,1.17623,1,1,0,9.58311,0.650511
-8.62058,1,1.17623,1,1,0,9.28889,0.556313
-8.43134,1,1.17623,2,3,0,8.63795,0.313758
-8.21721,0.774641,1.17623,2,3,0,9.20916,0.365373
-8.18054,1,1.17623,2,3,0,8.22342,0.451894
-8.16578,1,1.17623,1,1,0,8.1799,0.441816
-8.15105,0.938837,1.17623,2,3,0,8.3052,0.42212
-9.92192,0.574936,1.17623,1,3,0,9.94556,0.681206
-8.817,1,1.17623,1,1,0,9.68317,0.58257
-11.1384,0.629189,1.17623,2,3,0,11.2647,0.749809
-8.66806,1,1.17623,2,3,0,10.2522,0.56313
-9.14861,0.917194,1.17623,2,3,0,9.33666,0.618579
-8.44147,1,1.17623,1,1,0,8.93881,0.526638
-8.5351,0.989404,1.17623,2,3,0,8.54505,0.297263
-8.207,0.975338,1.17623,2,3,0,8.6045,0.369385
-9.03681,0.795909,1.17623,1,3,0,9.03686,0.241719
-10.6656,0.639137,1.17623,1,1,0,10.7535,0.148326
-8.34428,0.958374,1.17623,1,3,0,9.9073,0.330507
-8.78323,0.778752,1.17623,2,3,0,9.34296,0.266301
-9.32901,0.841214,1.17623,1,1,0,9.48316,0.218616
-8.28806,1,1.17623,1,1,0,8.9605,0.343656
-8.74674,0.912774,1.17623,2,3,0,8.76822,0.270326
-8.52646,1,1.17623,1,1,0,8.78539,0.29853
-8.56609,0.888408,1.17623,2,3,0,9.23128,0.292847
-8.15281,0.991328,1.17623,1,3,0,8.4187,0.426734
-8.43911,0.919047,1.17623,1,3,0,8.45514,0.312415
-8.29879,1,1.17623,1,1,0,8.43156,0.340949
-8.61904,0.887811,1.17623,1,1,0,8.65147,0.285724
-8.78051,0.94603,1.17623,1,1,0,8.93445,0.266596
-8.50548,1,1.17623,2,3,0,8.78691,0.301681
-8.68731,0.937719,1.17623,1,1,0,8.80054,0.277216
-8.15919,0.996797,1.17623,1,3,0,8.4825,0.397796
-8.67508,0.846339,1.17623,2,3,0,8.77425,0.564108
-11.6702,0.31557,1.17623,1,1,0,11.7276,0.773129
-9.76689,1,1.17623,2,3,0,11.449,0.670281
-8.15099,1,1.17623,1,3,0,9.09984,0.421889
-8.61192,0.874384,1.17623,1,3,0,8.63156,0.286654
-8.48142,1,1.17623,1,1,0,8.67619,0.305429
-8.74945,0.970761,1.17623,2,3,0,8.90004,0.574079
-8.16687,1,1.17623,1,1,0,8.50054,0.442692
-8.58728,0.750498,1.17623,2,3,0,9.0625,0.289936
-8.64775,0.97901,1.17623,1,1,0,8.80465,0.282062
-9.62901,0.672558,1.17623,2,3,0,10.4775,0.659982
-9.67433,0.994241,1.17623,2,3,0,10.2793,0.663432
-8.35812,1,1.17623,1,1,0,9.16209,0.50954
-9.21093,0.697732,1.17623,1,1,0,9.2627,0.624541
-8.17901,1,1.17623,1,1,0,8.77112,0.450986
-8.27747,0.946346,1.17623,2,3,0,8.37631,0.346441
-8.65777,0.927987,1.17623,2,3,0,8.68041,0.280813
-8.67781,0.99309,1.17623,1,1,0,8.86499,0.278359
-8.25004,1,1.17623,1,1,0,8.53045,0.354286
-9.30294,0.682678,1.17623,1,1,0,9.30306,0.220504
-9.30294,0.129463,1.17623,1,3,0,14.7151,0.220504
-8.67515,1,1.17623,2,3,0,9.21431,0.278682
-10.3052,0.609775,1.17623,1,1,0,10.3362,0.163464
-9.62365,1,1.17623,1,1,0,10.4765,0.199113
-10.1917,0.863503,1.17623,1,1,0,10.5593,0.168693
-8.15058,0.922808,1.17623,2,3,0,10.4869,0.419948
-8.15412,0.995488,1.17623,2,3,0,8.16286,0.404292
-8.20653,0.978785,1.17623,1,1,0,8.20673,0.369579
-8.15391,0.916962,1.17623,2,3,0,8.41821,0.404644
-9.45943,0.678288,1.17623,1,3,0,9.49441,0.646451
-9.9925,0.815696,1.17623,1,1,0,10.4802,0.685972
-8.16611,1,1.17623,1,3,0,9.29271,0.391537
-9.19641,0.677323,1.17623,2,3,0,9.56506,0.623171
-11.4961,0.430324,1.17623,1,1,0,11.7301,0.765837
-8.39481,1,1.17623,1,3,0,10.6475,0.320376
-8.26682,0.744667,1.17623,2,3,0,9.30862,0.349369
-9.34662,0.76062,1.17623,2,3,0,9.50794,0.636845
-8.63144,0.977885,1.17623,2,3,0,9.67701,0.284127
-8.40135,1,1.17623,1,1,0,8.62091,0.319153
-8.15581,0.923258,1.17623,2,3,0,8.64022,0.431623
-8.93527,0.787341,1.17623,1,3,0,8.9373,0.596371
-8.50642,1,1.17623,1,1,0,8.88078,0.538273
-11.6314,0.29232,1.17623,1,1,0,11.6526,0.771533
-9.11744,1,1.17623,1,1,0,10.9021,0.615516
-8.68622,1,1.17623,2,3,0,9.20352,0.277346
-8.71084,0.991586,1.17623,1,1,0,8.9071,0.274435
-8.71084,0.296469,1.17623,1,3,0,12.2703,0.274435
-8.34293,0.716211,1.17623,2,3,0,9.95864,0.330796
-8.20305,1,1.17623,1,1,0,8.30022,0.371034
-8.39644,0.959425,1.17623,2,3,0,8.40629,0.32007
-8.94828,0.725073,1.17623,2,3,0,9.59942,0.597816
-8.15051,0.569971,1.17623,2,3,0,10.4436,0.413863
-8.23779,0.801315,1.17623,2,3,0,8.69952,0.476787
-10.6364,0.521954,1.17623,1,3,0,11.0989,0.149477
-8.16938,0.95566,1.17623,2,3,0,10.2711,0.44461
-8.7458,0.781568,1.17623,1,1,0,8.74616,0.573606
-8.72883,1,1.17623,1,1,0,8.98405,0.571384
-8.16866,1,1.17623,1,1,0,8.48965,0.444072
-8.91424,0.645436,1.17623,2,3,0,9.60905,0.252944
-9.99614,0.727753,1.17623,1,1,0,10.1183,0.178298
-9.6608,1,1.17623,2,3,0,9.97959,0.662409
-8.32029,1,1.17623,1,3,0,9.33549,0.335827
-8.28282,1,1.17623,1,1,0,8.3548,0.345019
-8.4463,0.948267,1.17623,2,3,0,8.59853,0.527546
-9.29516,0.700758,1.17623,1,1,0,9.37857,0.632281
-8.25255,1,1.17623,2,3,0,9.02184,0.353525
-8.22309,1,1.17623,2,3,0,8.24608,0.471469
-8.16485,1,1.17623,1,1,0,8.20206,0.44105
-8.15433,1,1.17623,1,1,0,8.16158,0.429441
-8.18252,0.988147,1.17623,1,1,0,8.18327,0.453033
-8.79241,0.455854,1.17623,2,3,0,10.8691,0.579536
-8.79241,0.234291,1.17623,1,3,0,13.6951,0.579536
-8.39134,1,1.17623,1,1,0,8.7033,0.516711
-9.64973,0.754867,1.17623,2,3,0,9.69918,0.661567
-10.3506,0.771078,1.17623,1,1,0,10.8886,0.708418
-8.23726,1,1.17623,1,3,0,9.64542,0.358333
-8.18586,1,1.17623,2,3,0,8.22747,0.379108
-8.15468,0.986572,1.17623,2,3,0,8.22333,0.42999
-9.08047,0.752351,1.17623,1,3,0,9.08432,0.611808
-13.6821,0.201245,1.17623,1,1,0,13.738,0.839531
-8.59847,1,1.17623,2,3,0,11.7851,0.553016
-8.2285,1,1.17623,1,1,0,8.45941,0.473484
-8.5461,0.422578,1.17623,2,3,0,10.706,0.544846
-8.17343,0.961335,1.17623,2,3,0,8.64475,0.447446
-8.43617,0.893683,1.17623,1,1,0,8.43939,0.525631
-8.48695,0.978503,1.17623,1,1,0,8.60584,0.53491
-8.40594,0.666342,1.17623,2,3,0,9.73962,0.519703
-8.40594,0.368055,1.17623,1,1,0,9.89345,0.519703
-8.17056,1,1.17623,1,1,0,8.30805,0.445465
-8.91478,0.727632,1.17623,1,1,0,8.91486,0.594067
-10.0738,0.793228,1.17623,2,3,0,10.3246,0.174388
-8.19653,0.960154,1.17623,1,3,0,9.4253,0.373909
-8.25994,0.975107,1.17623,1,1,0,8.27398,0.351336
-8.51422,0.908098,1.17623,1,1,0,8.53862,0.300357
-8.15035,0.986335,1.17623,2,3,0,8.42239,0.417775
-8.23556,0.893372,1.17623,2,3,0,8.45331,0.358897
-8.23556,0.706506,1.17623,1,1,0,8.8351,0.358897
-8.83101,0.553856,1.17623,2,3,0,9.89707,0.584272
-11.3823,0.377858,1.17623,1,1,0,11.4989,0.760896
-8.209,1,1.17623,1,3,0,10.079,0.465848
-8.209,0.589444,1.17623,1,1,0,8.92813,0.465848
-8.15278,0.914478,1.17623,2,3,0,8.41265,0.406714
-8.15278,0.704413,1.17623,1,3,0,8.85941,0.406714
-8.17339,0.991411,1.17623,2,3,0,8.18421,0.386339
-8.15035,0.973075,1.17623,2,3,0,8.23772,0.41777
-8.15459,0.998757,1.17623,1,3,0,8.15461,0.429857
-8.7769,0.834163,1.17623,1,3,0,8.81662,0.266989
-8.23051,1,1.17623,1,1,0,8.57688,0.360599
-8.44696,0.920055,1.17623,1,1,0,8.46419,0.311076
-8.1705,1,1.17623,2,3,0,8.33808,0.388285
-8.1705,0.712557,1.17623,1,3,0,8.92965,0.388285
-8.20843,0.984773,1.17623,1,1,0,8.21424,0.368802
-8.19357,0.843659,1.17623,2,3,0,8.6514,0.375283
-8.96313,0.728797,1.17623,2,3,0,9.33512,0.248336
-8.48918,1,1.17623,1,1,0,8.87711,0.304204
-8.23639,1,1.17623,1,1,0,8.40964,0.358622
-8.19879,1,1.17623,1,1,0,8.238,0.372892
-8.48636,0.936746,1.17623,2,3,0,8.49187,0.304647
-9.42276,0.731372,1.17623,1,1,0,9.46338,0.21206
-8.17358,0.98003,1.17623,1,3,0,8.96816,0.386216
-9.42389,0.604204,1.17623,2,3,0,9.97025,0.211983
-8.15493,0.956048,1.17623,2,3,0,9.23902,0.40305
-9.07622,0.689947,1.17623,2,3,0,9.44199,0.611377
-9.97344,0.854992,1.17623,2,3,0,10.2862,0.684697
-8.43016,1,1.17623,1,1,0,9.38892,0.524479
-11.1631,0.333854,1.17623,1,1,0,11.1809,0.750966
-8.31666,1,1.17623,1,1,0,10.0043,0.499724
-8.38883,0.969493,1.17623,1,1,0,8.45537,0.516187
-8.99432,0.77383,1.17623,1,1,0,9.06629,0.602828
-8.99432,0.0728461,1.17623,1,3,0,13.6517,0.602828
-9.19563,0.921227,1.17623,1,1,0,9.53539,0.623096
-8.55723,1,1.17623,1,1,0,9.06446,0.546628
-8.55723,0.921086,1.17623,1,1,0,8.83012,0.546628
-8.46881,1,1.17623,2,3,0,8.52526,0.307454
-8.41972,1,1.17623,1,1,0,8.54946,0.315808
-8.24139,1,1.17623,1,1,0,8.37399,0.356994
-8.42459,0.889263,1.17623,2,3,0,8.67865,0.5234
-8.15087,1,1.17623,1,3,0,8.31486,0.411953
-8.32263,0.951081,1.17623,1,3,0,8.32695,0.501208
-9.3966,0.78231,1.17623,2,3,0,9.43005,0.641166
-9.3966,0.267977,1.17623,1,1,0,12.1181,0.641166
-11.0136,0.552506,1.17623,1,1,0,11.3695,0.743854
-10.3918,1,1.17623,1,1,0,11.6021,0.710829
-8.4031,1,1.17623,1,1,0,9.60842,0.519128
-8.65978,0.896286,1.17623,1,1,0,8.75292,0.561965
-8.65978,0.648907,1.17623,1,1,0,9.43817,0.561965
-9.62553,0.673698,1.17623,1,1,0,9.78115,0.659715
-8.84246,1,1.17623,1,1,0,9.54438,0.585648
-8.52702,1,1.17623,2,3,0,8.8502,0.54173
-8.1548,1,1.17623,1,3,0,8.38475,0.403233
-8.17201,0.992953,1.17623,1,1,0,8.17303,0.387253
-8.16156,0.923893,1.17623,2,3,0,8.3614,0.395441
-8.50336,0.903453,1.17623,2,3,0,8.54577,0.537752
-9.37661,0.787089,1.17623,2,3,0,9.70939,0.215243
-8.98213,1,1.17623,1,1,0,9.48789,0.246593
-9.48412,0.953033,1.17623,2,3,0,9.69949,0.207956
-8.2037,0.985057,1.17623,1,3,0,9.01862,0.370759
-9.62471,0.674926,1.17623,1,3,0,9.73531,0.659651
-8.22657,1,1.17623,2,3,0,9.03722,0.472775
-10.4324,0.527276,1.17623,2,3,0,11.0014,0.157882
-8.2662,0.941652,1.17623,2,3,0,9.93731,0.485924
-8.2662,0.837479,1.17623,1,1,0,8.53538,0.485924
-8.15775,0.867685,1.17623,2,3,0,8.59676,0.399396
-8.36396,0.702995,1.17623,2,3,0,9.07228,0.510842
-8.56555,0.917353,1.17623,1,1,0,8.64521,0.547943
-8.35837,1,1.17623,1,1,0,8.55394,0.509597
-8.35837,0.469112,1.17623,1,3,0,10.7739,0.509597
-8.44213,0.989645,1.17623,2,3,0,8.45544,0.311897
-8.46098,0.993092,1.17623,1,1,0,8.57167,0.308735
-8.18285,0.980841,1.17623,2,3,0,8.48756,0.380715
-8.15154,1,1.17623,1,1,0,8.16995,0.409633
-8.39942,0.763942,1.17623,2,3,0,8.91722,0.319511
-8.34585,1,1.17623,1,1,0,8.45025,0.330172
-8.181,1,1.17623,1,1,0,8.28507,0.38174
-8.22977,0.980611,1.17623,1,1,0,8.23891,0.360851
-8.15895,1,1.17623,1,1,0,8.202,0.398052
-8.47154,0.910058,1.17623,2,3,0,8.51184,0.532175
-8.31128,1,1.17623,1,1,0,8.46247,0.498362
-8.328,0.992846,1.17623,1,1,0,8.39564,0.50252
-8.22552,1,1.17623,2,3,0,8.31056,0.472382
-11.1449,0.376847,1.17623,2,3,0,12.3333,0.131026
-8.21017,0.966408,1.17623,2,3,0,10.8818,0.466337
-8.21017,0.440943,1.17623,1,3,0,9.61816,0.466337
-8.19205,1,1.17623,2,3,0,8.21894,0.458099
-8.15147,0.999348,1.17623,2,3,0,8.17855,0.409836
-10.3008,0.534522,1.17623,1,3,0,10.4387,0.163661
-9.73084,1,1.17623,2,3,0,10.2261,0.667644
-8.87946,1,1.17623,2,3,0,9.99053,0.256339
-8.44121,1,1.17623,1,1,0,8.79216,0.312053
-8.46636,0.917131,1.17623,2,3,0,8.96134,0.307854
-8.97181,0.930105,1.17623,2,3,0,9.04,0.247536
-8.29708,1,1.17623,1,1,0,8.74136,0.341373
-8.30292,0.735953,1.17623,2,3,0,9.22352,0.339935
-8.65872,0.876685,1.17623,1,1,0,8.69015,0.280695
-8.65872,0.429484,1.17623,1,3,0,10.7892,0.280695
-8.8374,0.94117,1.17623,1,1,0,9.00213,0.260585
-8.67766,1,1.17623,2,3,0,8.95692,0.278377
-8.67766,0.716046,1.17623,1,1,0,9.48201,0.278377
-8.2974,1,1.17623,2,3,0,8.56535,0.341295
-8.18961,1,1.17623,1,1,0,8.26389,0.377199
-8.29694,0.958326,1.17623,1,1,0,8.30621,0.341408
-8.17984,1,1.17623,1,1,0,8.25603,0.382398
-8.18774,0.996809,1.17623,1,1,0,8.19915,0.378139
-8.17478,0.992985,1.17623,2,3,0,8.227,0.385448
