# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = cf5_model
# start_datetime = 2023-07-05 12:28:59 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\cf\cf5.data.r
# init = 2 (Default)
# random
#   seed = 758156533 (Default)
# output
#   file = examples\cf\cf5_1k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mean
-3938.78,0.961293,0.00243678,10,1023,0,3941.8,2.03964,5.23513,7.39979,-4.58165,5.49894,-2.92577,-0.701531,-8.33848,-1.4107,-4.64382,-5.33992,-32.2533
-3935.86,0.855458,0.00243678,10,1023,0,3942.44,-5.29744,-1.33334,-1.17632,-0.570138,4.73859,-6.74071,-0.59698,5.25992,-1.85755,5.51046,5.63228,-31.9512
-3934.9,0.914362,0.00243678,10,1023,0,3938.31,-0.233226,3.76858,-4.09957,4.17489,6.1619,-1.24672,-6.14398,0.537534,-1.15523,0.973971,-1.99839,-32.1025
-3939.09,0.96374,0.00243678,10,1023,0,3945.43,-3.74882,2.47103,-11.6632,3.42125,0.0934577,-4.63964,-4.71331,-7.10116,7.22444,-2.10107,-0.484646,-31.7934
-3938.06,0.882964,0.00243678,10,1023,0,3944.07,-1.70537,-1.93018,-12.8259,2.71223,-1.15668,-0.97824,-0.708152,-4.86369,1.23603,-0.000927518,-5.32766,-32.248
-3937.04,0.768762,0.00243678,10,1023,0,3945.29,1.59062,1.53733,2.82041,4.42832,-2.54479,-3.55643,0.104491,-4.83396,5.14109,-10.1573,-3.4374,-32.1768
-3938.34,0.785305,0.00243678,10,1023,0,3942.94,-5.26631,3.80818,1.12466,-0.602745,-2.48535,-5.66314,1.47586,-4.45579,2.05598,-4.9659,-8.8674,-32.3114
-3936.27,0.936759,0.00243678,10,1023,0,3944.14,-2.54697,1.39281,-1.50769,0.889223,9.01094,1.77226,3.4548,-1.35422,-5.07033,7.2804,-1.31745,-31.8284
-3938.15,0.987344,0.00243678,10,1023,0,3941.93,3.65611,-1.06752,9.3855,-2.33366,6.80278,-4.19491,5.39131,0.869969,2.35177,4.82626,6.50608,-31.796
-3938.09,0.928627,0.00243678,10,1023,0,3942.3,-1.34177,-5.73905,3.27582,-6.55503,5.02741,0.0268144,7.79219,-1.20595,-1.99726,6.58288,3.93913,-32.2434
-3937.56,0.99986,0.00243678,10,1023,0,3942.03,9.90426,0.92147,-1.91247,0.512227,5.59078,-4.04647,0.855434,1.16863,-4.37071,5.2394,4.1408,-32.2355
-3938.01,0.736026,0.00243678,10,1023,0,3948.82,1.64452,-7.21832,0.819167,-3.53073,10.2503,-0.734804,2.62917,-7.52918,-0.880395,-6.91603,4.01046,-31.991
-3936.5,0.999234,0.00243678,10,1023,0,3944.21,-0.989347,-5.71171,-0.104715,0.182363,8.14756,-2.45516,1.54684,-9.49019,1.1892,-4.49339,2.41685,-31.9783
-3937.66,0.944447,0.00243678,10,1023,0,3941.4,-1.22723,-4.47473,0.89838,5.78206,7.731,-6.27407,0.226708,-8.09329,0.821145,0.303016,7.32474,-32.0801
-3937.02,0.98599,0.00243678,10,1023,0,3941.19,1.88271,-3.38109,-1.22247,7.76942,7.22196,-4.45502,3.14769,0.417617,-1.95208,-2.95506,8.93764,-32.0168
-3944.79,0.971295,0.00243678,10,1023,0,3947.45,5.88451,0.25345,-14.3758,0.196041,3.23058,-14.5426,3.33262,-6.64941,6.60568,6.55406,-4.916,-32.09
-3936.94,0.346576,0.00243678,10,1023,0,3951.28,9.63342,-2.03119,1.36359,-3.63294,-0.495812,-8.05402,5.12918,-0.647088,2.27529,-4.23129,1.3508,-32.1235
-3937.44,0.957131,0.00243678,10,1023,0,3940.14,10.6422,-2.63841,1.66184,-2.94359,-1.02671,-8.68548,5.58448,-0.532969,1.25952,-4.22968,0.254117,-32.1024
-3937.99,0.993155,0.00243678,10,1023,0,3942.54,6.06841,1.86399,-0.137249,1.50266,-1.5926,-1.15399,5.55026,1.80998,4.52133,-13.2255,4.7807,-32.0274
-3934.37,0.985819,0.00243678,10,1023,0,3940.09,3.66801,-5.61372,-4.5233,1.41538,0.260346,5.53342,3.69736,-0.756183,2.05753,-1.47738,-0.620088,-32.0085
-3935.76,0.983323,0.00243678,10,1023,0,3938.2,2.40128,-7.98867,-3.29504,2.78414,2.42855,5.9152,6.51269,-1.98704,2.53162,-2.20689,0.579286,-31.9403
-3936.11,0.964703,0.00243678,10,1023,0,3939.58,7.10213,-2.04456,2.79957,-1.08338,-3.64544,-6.32398,7.20311,-4.96996,-0.156102,3.39777,-1.14998,-31.9796
-3937.34,0.999972,0.00243678,10,1023,0,3940.6,-10.7181,3.85529,-0.789994,0.322148,2.28202,2.01159,-5.66564,-3.09016,-9.0985,1.51765,1.29401,-31.992
-3935.19,0.990047,0.00243678,10,1023,0,3939.88,1.47323,6.59727,1.1925,0.768241,-7.42194,3.16209,3.59989,-4.07229,-1.14908,3.78287,-0.0949422,-31.935
-3935.39,0.985385,0.00243678,10,1023,0,3943.37,1.04838,5.16776,-0.146329,3.97274,-6.00853,3.35852,2.11771,-7.45735,-0.732288,3.8808,1.98566,-31.992
-3937.1,0.907803,0.00243678,10,1023,0,3940.04,-0.710841,1.13692,-3.46707,3.90869,-2.92372,3.33935,-0.146914,-5.1813,-1.13949,11.9731,4.91334,-32.0918
-3934.94,0.997516,0.00243678,10,1023,0,3940.51,8.16782,-3.86103,0.00482601,-1.56913,4.55259,2.57146,-1.50722,1.03827,-3.19022,1.98451,-4.21384,-31.9468
-3939.22,0.862361,0.00243678,10,1023,0,3941.62,5.41843,-6.5301,-1.35277,3.84753,-1.39555,-8.8181,2.29375,-4.35949,-0.12257,3.51354,7.05459,-31.6572
-3942.2,0.632733,0.00243678,10,1023,0,3948.87,-4.16557,7.10995,3.34438,-1.80705,3.20004,6.49202,4.94776,-2.99154,-1.67374,-1.82232,-4.78762,-31.4247
-3938.27,0.993734,0.00243678,10,1023,0,3947.52,-3.80611,5.41121,-1.73448,4.09217,-4.30271,3.99283,4.16033,4.11269,-0.834941,-3.64771,-7.59978,-32.3175
-3934.86,0.996745,0.00243678,10,1023,0,3939.65,-2.90577,7.01249,-0.883222,2.40818,-2.32531,1.2746,0.325914,2.4993,2.91508,-2.71899,0.369422,-32.2096
-3934.25,0.999621,0.00243678,10,1023,0,3936.33,-0.6037,2.01199,0.359106,0.486853,-4.38711,5.77201,-2.38481,3.89975,0.980086,0.180669,3.34784,-32.1375
-3937.04,0.984544,0.00243678,10,1023,0,3939.15,2.05816,1.1687,-2.6771,-8.22361,-10.0606,5.04217,2.16552,0.592146,-2.16853,3.87798,1.58628,-31.8474
-3935.4,0.478931,0.00243678,10,1023,0,3943.24,1.90252,1.32168,0.332657,-6.69306,-7.96395,4.05431,3.24451,0.167036,-0.658868,-0.136663,-0.443421,-31.8117
-3937.49,0.950382,0.00243678,10,1023,0,3942.18,2.98628,-4.77539,-0.342473,-11.575,-4.35991,0.863258,-0.469817,-2.00377,-2.77983,5.52976,-3.67878,-32.1694
-3939.61,0.883741,0.00243678,10,1023,0,3943.31,-2.49043,5.86103,8.37651,7.8929,0.804212,3.14654,-5.26182,7.39095,-9.06127,5.37897,1.63902,-31.9422
-3936.48,0.998045,0.00243678,10,1023,0,3942.85,-4.39343,2.66542,2.52059,2.30768,-1.70531,-0.915613,-10.27,2.27483,-6.57755,1.43586,5.12282,-32.0163
-3939.22,0.761188,0.00243678,10,1023,0,3941.89,-2.50675,1.15425,1.36961,1.61027,0.0277903,-7.12008,-11.2515,2.72994,-6.58879,0.833914,5.4144,-31.6819
-3939.74,0.970625,0.00243678,10,1023,0,3946.56,-2.07959,-6.09111,2.22818,10.3159,3.63132,2.99032,-11.3941,6.48348,-0.312456,0.539291,-4.59514,-32.1259
-3940,0.999937,0.00243678,10,1023,0,3943.18,-0.953382,-6.62994,0.831244,8.83945,5.1058,4.92942,-12.5373,5.15818,-0.810706,-0.259545,-6.31057,-31.9324
-3936.62,0.913331,0.00243678,10,1023,0,3944.39,-0.824898,-8.41019,-2.40091,1.23467,-0.97291,-3.53416,-4.56755,1.2481,6.67535,-5.84587,5.42365,-31.8887
-3936.5,0.999863,0.00243678,10,1023,0,3940.43,-2.17074,6.52622,-4.45114,3.92965,4.02028,2.91187,-0.154286,-4.82407,1.102,-3.32255,-9.12437,-31.9932
-3936.48,0.76382,0.00243678,10,1023,0,3941.73,-2.76689,5.37376,-4.86224,3.76877,0.922593,1.35061,-5.29628,-0.530892,0.260841,-1.57842,-2.10178,-31.6489
-3938.17,0.94053,0.00243678,10,1023,0,3943.96,-3.88355,3.98459,5.87781,-0.84746,-1.55606,-6.48962,-1.24259,-1.55674,-2.80722,7.15465,-3.12191,-31.6295
-3936.85,0.98909,0.00243678,10,1023,0,3941.95,-4.83561,6.36117,5.61044,0.0908224,-3.27675,-6.76286,0.403095,-0.29685,-2.53648,8.17282,-2.94625,-31.8865
-3935.12,0.970148,0.00243678,10,1023,0,3941.33,3.58765,0.74369,1.55103,2.97649,2.9087,-5.16308,-0.65474,-2.16651,-3.39352,8.06099,1.57074,-32.099
-3935.44,0.970432,0.00243678,10,1023,0,3940.59,0.403054,-1.80218,1.34257,0.00846084,3.40454,-1.77052,-5.41227,-2.05229,-5.86492,6.90534,4.28791,-31.8466
-3937.13,0.793034,0.00243678,10,1023,0,3942.21,-3.0934,1.37231,3.1173,-6.62932,-0.60214,-3.6693,-4.48761,1.94376,-7.53769,0.330395,1.62121,-32.2933
-3937.18,0.999511,0.00243678,10,1023,0,3941.24,-5.0953,1.31816,2.89856,-1.69532,6.89633,-3.98365,2.99929,0.450218,3.12844,4.53195,-8.61983,-32.1946
-3936.9,0.988311,0.00243678,10,1023,0,3942.15,7.38547,-0.214932,-1.94013,-2.8915,6.01294,-6.69652,-3.98799,-3.10928,1.06036,-8.07133,0.336921,-32.0651
-3936.87,0.724416,0.00243678,10,1023,0,3944.98,3.13366,-5.22396,-0.912111,-3.75259,6.73291,2.41713,-9.17577,4.35325,0.905795,1.03993,3.53573,-32.1397
-3939.83,0.833062,0.00243678,10,1023,0,3945.05,10.8944,3.69021,3.51216,-3.57754,2.7675,-6.01964,-4.98927,7.51761,-0.912595,1.01887,-4.22604,-31.6848
-3935.29,0.99501,0.00243678,10,1023,0,3942.62,3.15213,-0.82317,-5.6848,-0.646937,1.09941,-2.84842,-2.86631,5.74091,-4.15854,3.28304,0.380949,-31.7755
-3941.59,0.887709,0.00243678,10,1023,0,3945.54,0.901536,4.60742,8.71014,8.44718,6.40536,-2.08145,4.03564,-3.13048,-11.6494,7.33922,1.52982,-32.2037
-3939.04,0.909799,0.00243678,10,1023,0,3946.71,5.86649,5.54595,1.07535,4.97017,0.82484,-7.31977,-0.170531,1.84607,-10.7733,6.33821,4.92609,-31.8299
-3943.81,0.83711,0.00243678,10,1023,0,3945.64,7.50512,6.44392,2.97872,4.40768,0.488821,-7.4645,-2.30614,2.8694,-16.6755,5.12367,2.52156,-31.6926
-3942.73,0.968747,0.00243678,10,1023,0,3948.27,9.34936,5.14658,1.93415,6.3236,0.817711,-7.38775,-2.80605,2.79252,-16.6394,4.86418,2.43066,-32.0352
-3934.17,0.886277,0.00243678,10,1023,0,3944.56,0.407395,-1.84639,1.3946,1.73701,-2.54707,3.08427,-6.08271,0.468396,-4.80942,4.41358,-1.67444,-31.9359
-3939.96,0.94063,0.00243678,10,1023,0,3942.16,7.6683,1.05182,-11.8443,5.21802,5.39745,3.34243,-2.00223,4.04497,2.27178,2.53568,6.29551,-31.7404
-3936.96,0.515056,0.00243678,10,1023,0,3947.17,6.97983,0.414083,-11.7266,4.34356,3.28099,1.85982,-1.2978,1.64259,3.14068,3.07424,2.429,-31.9904
-3939.07,0.99725,0.00243678,10,1023,0,3943.58,10.4442,1.18121,-6.80118,4.1037,0.997327,-3.85547,9.67834,0.813215,2.33327,-7.19519,-3.66335,-31.9994
-3942.32,0.956536,0.00243678,10,1023,0,3944.07,9.67517,2.32097,-5.92283,4.21219,0.125084,-5.80302,11.9794,-2.1197,-0.384383,-10.7575,-7.39463,-31.8706
-3939.92,0.937233,0.00243678,10,1023,0,3946.9,6.55594,0.818649,0.0663467,3.00093,7.72071,-1.51878,13.4942,0.569098,5.12362,-5.36409,-6.10883,-32.0728
-3938.07,0.962894,0.00243678,10,1023,0,3942.58,4.31935,3.32274,2.25251,0.472462,5.23822,-2.66955,12.7552,-1.97279,1.55203,-0.0728788,-8.13455,-31.9783
-3935.33,0.728562,0.00243678,10,1023,0,3945.08,6.7562,-2.26654,-2.14289,1.27745,0.638056,-2.25211,-2.68448,-1.30972,8.57669,-1.33621,-4.55619,-31.9881
-3934.97,0.931475,0.00243678,10,1023,0,3937.92,2.25218,-7.03633,2.75995,1.22526,1.37129,-2.87916,-6.10636,1.38536,2.8523,-2.10425,-0.958405,-31.8335
-3935.83,0.850204,0.00243678,10,1023,0,3940.08,4.80883,1.61685,0.3135,-4.15096,0.774863,-1.98765,-0.71827,2.04452,-5.30455,6.67792,0.233279,-31.7249
-3935.51,0.96923,0.00243678,10,1023,0,3944.96,4.93559,2.11066,-1.0185,-1.1533,2.96252,0.0901025,1.0651,-0.215898,-6.61483,6.72064,1.05557,-31.7714
-3939.35,0.9526,0.00243678,10,1023,0,3943.84,9.18817,5.45658,3.72439,-0.75535,-0.91904,5.67385,3.54291,2.52447,-9.56049,8.59171,-1.04318,-32.1319
-3939.8,0.882167,0.00243678,10,1023,0,3947.49,6.56538,1.89164,8.35928,-1.47188,-0.730175,-3.95724,5.11113,-0.632815,-11.737,3.0786,4.62559,-31.7375
-3942.08,0.871118,0.00243678,10,1023,0,3947.54,5.12374,0.785544,12.2247,0.182629,0.125719,-5.41439,5.3673,-1.42364,-12.1559,2.60638,2.09341,-31.6539
-3942.62,0.958172,0.00243678,10,1023,0,3955.29,0.0885604,0.0905367,9.86882,4.05956,6.83816,-11.2742,4.22193,10.0028,-9.9438,3.99576,2.4658,-32.0598
-3941.86,0.479786,0.00243678,10,1023,0,3946.59,1.08273,-0.979599,7.90357,5.13895,6.88285,-10.3273,3.78887,9.14249,-10.6977,3.45902,2.04877,-31.8406
-3936.05,0.994484,0.00243678,10,1023,0,3943.75,0.402788,1.18181,2.29416,5.96135,6.13656,-5.23677,1.15294,2.62878,-6.42268,3.40806,4.95801,-31.8835
-3936.46,0.97534,0.00243678,10,1023,0,3940.51,3.29193,7.35303,2.9283,-1.68537,4.3804,-3.47779,-3.95734,8.65035,1.11054,-0.42377,-1.16501,-31.8317
-3937.2,0.880953,0.00243678,10,1023,0,3945.82,2.16031,7.75665,3.37325,-2.64716,4.70659,-2.34551,-3.25711,8.01418,0.944942,-0.551834,-1.88227,-31.7189
-3936.8,0.999997,0.00243678,10,1023,0,3940.2,1.80602,3.99715,2.28275,4.06747,1.14888,-1.64087,-5.44994,9.45726,2.61341,0.799456,3.09382,-31.7396
-3936.36,0.99222,0.00243678,10,1023,0,3939.61,-4.94431,-2.89695,-2.7179,-3.75597,1.79778,-0.630125,-5.23662,4.10096,6.22827,-5.5965,0.733183,-32.1996
-3937.01,0.959521,0.00243678,10,1023,0,3941.09,-1.9885,-4.08813,-6.57296,-1.91994,9.53082,-1.32932,-4.39212,2.08775,6.12966,-5.01833,-0.203887,-32.0548
-3935.14,0.998657,0.00243678,10,1023,0,3940.27,5.01201,-2.01856,-5.42863,0.0748737,4.36946,-1.80686,4.91744,-3.94944,2.14334,0.0872033,5.68993,-31.9628
-3936.11,0.879735,0.00243678,10,1023,0,3941.2,6.44013,2.91085,-5.28119,2.99655,-4.2056,1.96819,7.53655,-1.50106,-4.74985,3.60776,1.83423,-31.9715
-3937.38,0.999828,0.00243678,10,1023,0,3945.86,9.76455,-0.769947,1.7215,2.2644,-7.18609,1.76261,8.22908,0.43442,-3.56884,4.5249,-3.13937,-31.9994
-3935.99,0.997124,0.00243678,10,1023,0,3941.38,2.96395,0.107583,1.50147,2.49904,-8.63739,5.93686,2.8218,0.490449,1.85171,7.82455,-0.651854,-31.9869
-3937.17,0.995188,0.00243678,10,1023,0,3945.45,5.59359,3.79564,-3.53109,-0.389513,-2.66067,-1.76729,9.76676,-2.96609,-3.36502,8.55384,-1.54863,-31.9927
-3936.33,0.993746,0.00243678,10,1023,0,3941.29,2.46926,1.12379,-3.27794,4.74459,1.28874,3.62515,0.113436,2.91044,-2.58873,11.1317,4.64867,-31.9439
-3934.65,0.999688,0.00243678,10,1023,0,3938.8,-1.89466,3.97518,-2.33376,5.9286,-3.99567,5.45318,-1.61932,0.0426797,-3.79683,-3.18307,-0.82629,-31.9665
-3936.97,0.905925,0.00243678,10,1023,0,3940.35,-8.72031,5.40116,-6.07285,-0.390417,0.785262,1.68124,-3.01145,-5.90617,6.78734,-0.530399,-2.83759,-32.06
-3938.78,0.983347,0.00243678,10,1023,0,3943.92,2.15696,5.69052,-2.65433,-0.524743,9.92446,3.50762,6.49421,-9.77659,5.57756,-2.82692,-1.12044,-31.9007
-3937.75,0.805196,0.00243678,10,1023,0,3945.08,-3.19643,-4.69804,-0.159427,8.75652,2.50786,3.15699,8.41823,-3.55307,6.97863,-3.5696,1.42662,-31.8567
-3937.15,0.95881,0.00243678,10,1023,0,3939.49,-3.32081,-3.65878,-0.829892,9.04232,2.72464,3.72598,7.89861,-3.77728,6.39416,-2.9669,2.0239,-31.9843
-3936.48,0.801137,0.00243678,10,1023,0,3942.38,0.166487,-0.736199,-8.56479,3.55844,3.62042,5.22209,3.59965,-4.39239,3.86862,-2.0303,3.18231,-32.1769
-3940.5,0.839405,0.00243678,10,1023,0,3944.94,-2.04987,-8.07791,-7.63883,6.14502,-3.21391,-0.603017,-0.0527591,-2.13196,5.55631,-2.09387,8.35523,-31.6105
-3938.45,0.9836,0.00243678,10,1023,0,3944.75,0.383802,-10.434,-4.13834,9.70814,-1.05979,-2.67043,-3.64277,-1.93713,4.83372,-0.909433,6.79202,-31.8975
-3936.05,0.999343,0.00243678,10,1023,0,3942.44,-1.33114,2.87331,-7.52057,6.47559,-1.24146,2.98709,-5.80612,-2.7754,-3.03385,-3.98829,-3.91018,-31.9292
-3939.32,0.999248,0.00243678,10,1023,0,3944.79,-7.73568,6.47971,0.461836,5.73809,4.23224,5.22768,5.34865,0.859808,-0.157823,7.19231,-10.1494,-32.0358
-3937.4,0.998217,0.00243678,10,1023,0,3942.85,-4.69949,3.24547,-2.18525,12.3075,-0.530474,-0.862769,4.25529,2.7824,0.297816,6.166,-4.00497,-32.018
-3941.39,0.990882,0.00243678,10,1023,0,3947.62,6.43144,-6.93816,11.8436,-3.58163,-3.06149,-0.0223652,3.16407,3.64631,5.72109,5.62648,11.3171,-31.9295
-3938.82,0.929164,0.00243678,10,1023,0,3947.05,5.19567,-7.34465,7.47346,-0.223175,4.46989,-1.20016,8.9183,-0.692682,2.29833,5.04702,7.66542,-32.1052
-3939.98,0.999673,0.00243678,10,1023,0,3946.26,2.39396,-6.19262,8.69787,0.147172,2.58251,1.0292,10.9414,-2.30881,-1.01395,6.093,10.2792,-32.0473
-3933.8,0.940101,0.00243678,10,1023,0,3943.22,0.824302,-0.118292,-2.58678,4.03409,-1.60963,4.61995,3.83757,-3.77726,-1.23284,0.931426,1.72355,-31.8895
-3936.62,0.995646,0.00243678,10,1023,0,3939.41,-0.0156071,6.84555,-6.88795,5.42493,-1.10164,4.03559,2.3089,0.767661,0.017999,3.22667,8.00172,-32.087
-3937.51,0.980165,0.00243678,10,1023,0,3941.94,0.697337,7.81004,-8.11114,6.05125,-1.04806,3.72291,4.32881,1.27021,0.741132,3.79689,7.13429,-32.0914
-3938.63,0.818903,0.00243678,10,1023,0,3943.2,-10.454,-0.255466,-3.09024,4.12361,-2.25036,5.45609,-2.36472,-3.81342,-6.43776,2.00696,-5.4741,-31.7272
-3944.07,0.793237,0.00243678,10,1023,0,3952.88,-1.39599,0.609015,2.48707,-7.99785,-1.87374,-1.57603,15.3484,3.33092,6.11879,-9.20419,-8.71685,-31.6993
-3946.44,0.881653,0.00243678,10,1023,0,3951.34,2.96236,-2.21604,0.272041,-10.8003,-3.37172,-1.60975,16.6874,-0.197701,1.09458,-12.3416,-10.9377,-31.8208
-3937.78,0.982215,0.00243678,10,1023,0,3950.95,-3.60082,5.91525,-0.0108119,7.46984,-2.97504,-0.53577,-2.91668,7.57366,-0.0288284,3.198,9.93252,-32.0362
-3938.22,0.996652,0.00243678,10,1023,0,3944.18,-1.09275,2.25592,-9.76449,-0.0585257,6.84381,4.53915,-7.84273,8.16965,-2.4932,-0.112522,2.67246,-31.9479
-3937.54,0.718841,0.00243678,10,1023,0,3944.4,-1.27613,-7.82615,-3.92451,5.60258,-3.83868,5.91699,-4.3258,0.926696,-1.29982,-0.729228,6.03528,-31.7392
-3937.83,0.986984,0.00243678,10,1023,0,3943.05,4.0858,-10.639,0.701889,0.154544,-2.85957,-8.80555,-3.01017,1.19028,3.07139,-4.74413,4.22077,-32.1133
-3938.48,0.927999,0.00243678,10,1023,0,3943.79,11.1273,-4.12705,5.79661,1.34568,-5.06316,1.99514,-3.49313,-2.49539,0.206186,-0.779322,7.47298,-32.1951
-3937.67,0.973426,0.00243678,10,1023,0,3943.52,0.451965,-6.41881,0.920073,-3.57008,-5.98614,2.4916,9.03227,-0.354913,-0.548364,-1.82607,-8.83474,-32.1399
-3935.12,0.999981,0.00243678,10,1023,0,3939.42,7.8799,-4.23849,1.85562,2.98189,-0.303219,3.85422,-3.66513,-1.14812,1.83327,-3.15632,-1.2298,-31.8425
-3936.21,0.920857,0.00243678,10,1023,0,3942.2,7.9773,-4.65497,-1.77534,3.35064,2.00565,6.94278,-2.93093,0.674984,1.08805,-0.949936,-0.035574,-32.2053
-3935.56,0.976113,0.00243678,10,1023,0,3944.04,7.60032,-3.86238,-1.81104,0.658544,-0.215632,6.72067,-4.5809,-1.43878,-2.14301,1.07362,-4.37654,-32.0835
-3937.59,0.925459,0.00243678,10,1023,0,3941.38,-3.12605,-4.16875,7.48253,0.461095,0.997496,-0.246072,-4.30414,9.19768,-0.926198,5.23787,-4.00259,-32.2056
-3938.72,0.97891,0.00243678,10,1023,0,3942.34,-4.12649,1.58182,13.1848,0.213426,1.94359,0.06147,-5.51041,4.98093,-2.08494,1.27958,1.99716,-31.7116
-3936.76,0.981037,0.00243678,10,1023,0,3945.94,-3.88289,0.199402,12.6686,-0.671363,1.27765,1.28498,-5.50821,4.75672,-1.70461,-0.0292685,1.77279,-32.0161
-3935.24,0.999923,0.00243678,10,1023,0,3939.54,2.88823,-0.43551,-1.59924,-5.23148,5.55034,-2.22839,-0.284718,-3.26194,-3.67886,6.10699,-5.15931,-31.9571
-3938.69,0.889524,0.00243678,10,1023,0,3945.34,-6.09051,-1.19068,-4.31914,-2.3122,-6.15802,1.31623,-1.67628,8.38405,6.66647,-4.7186,4.115,-32.2622
-3939.22,0.797393,0.00243678,10,1023,0,3945.43,-2.18104,2.8561,-1.74138,-6.88336,-3.46513,7.46032,2.98204,6.28321,9.11638,-3.80523,3.79575,-32.2511
-3934.85,0.986455,0.00243678,10,1023,0,3941,-3.97313,1.36249,4.9606,-1.79785,-2.50456,7.23423,0.0903397,2.78,1.923,-2.35514,4.74555,-31.9825
-3939.39,0.894447,0.00243678,10,1023,0,3942.39,6.50589,1.68802,6.52036,1.55719,-8.82084,6.00952,3.93967,0.210468,1.1723,-5.66783,5.9899,-31.6988
-3935.33,0.999646,0.00243678,10,1023,0,3944.21,-2.74349,2.12111,8.07608,0.329607,-1.95231,2.96824,6.1053,-1.88412,-3.08677,3.14997,-1.92309,-32.1017
-3937.58,0.989903,0.00243678,10,1023,0,3939.98,-0.0489023,0.204075,7.91756,-1.64083,-5.92835,-6.44788,4.8419,-4.57034,-4.09986,7.72745,-3.47078,-32.0574
-3938.06,0.672359,0.00243678,10,1023,0,3943.25,0.982019,-4.96372,10.0876,-0.20233,-5.88383,-4.70376,3.89477,-3.91419,-5.31942,6.47625,-3.14822,-32.0824
-3934.26,0.876043,0.00243678,10,1023,0,3939.97,2.71099,-0.708285,0.247242,-2.02698,-2.90296,3.31115,-0.587168,2.47204,-4.63458,4.78672,3.54539,-32.124
-3936.1,0.995783,0.00243678,10,1023,0,3937.96,-0.681109,-5.89528,0.697262,1.80892,-4.08163,6.4756,6.36257,-0.596721,-6.11336,1.88415,4.39918,-32.0704
-3939.46,0.994607,0.00243678,10,1023,0,3942.37,-0.317101,-2.56234,-0.0220261,0.820126,1.0196,7.09928,4.26085,-7.2934,-14.7073,0.960439,5.18206,-31.9866
-3942.04,0.889713,0.00243678,10,1023,0,3949.77,-3.60177,-2.62769,-5.25871,6.78675,-1.25532,0.869825,14.7866,4.12404,-10.1924,6.71246,2.64361,-32.1094
-3941.8,0.990704,0.00243678,10,1023,0,3947.34,3.14861,-9.31107,-3.30636,1.82704,0.0478348,6.02676,13.3799,4.02285,-8.40971,6.53318,4.33086,-31.8556
-3936.71,0.961366,0.00243678,10,1023,0,3946.45,5.84071,-6.76728,6.50217,3.20988,1.49562,5.97554,2.92413,1.36788,-5.04368,5.40948,1.00198,-31.9993
-3937.83,0.999942,0.00243678,10,1023,0,3944.15,6.39815,-7.97171,4.93963,4.46924,0.719411,3.96872,4.3847,5.6488,-7.60356,3.76643,-2.025,-31.9676
-3936.43,0.807425,0.00243678,10,1023,0,3942.19,4.21383,-8.74208,-1.31693,-0.336339,-0.899668,5.18919,0.428735,-3.88139,1.17139,5.97089,3.92509,-31.808
-3936.92,0.997842,0.00243678,10,1023,0,3940.46,6.91499,-3.88829,-1.06683,-1.63125,-1.10313,7.31911,1.37864,-3.7191,-3.02868,0.775292,8.5478,-32.1487
-3936.4,0.977778,0.00243678,10,1023,0,3941.59,7.41215,-4.9654,-1.05003,3.38437,-0.125182,0.36339,-0.143509,-6.25855,-3.37697,-0.310809,6.27429,-32.1814
-3941.16,0.774653,0.00243678,10,1023,0,3946.98,-5.01051,2.09946,5.23621,-2.38002,-8.4794,2.05908,-0.157088,1.13649,1.62235,5.94362,-1.53544,-32.5127
-3939.71,0.969184,0.00243678,10,1023,0,3948.94,-2.61408,-2.78658,-2.02009,-5.15427,2.99241,-4.0011,2.35179,-7.58971,-8.04432,2.74859,2.66896,-31.5675
-3938.33,0.999375,0.00243678,10,1023,0,3942.67,3.83098,-0.304795,-2.42075,-1.01457,5.47127,-0.438719,0.744115,-7.67671,-5.52474,4.34298,-0.771194,-31.5894
-3938.59,0.938681,0.00243678,10,1023,0,3944.39,8.30052,1.8303,3.30117,-6.17916,6.52869,-1.7497,4.94932,-3.75238,0.0326611,3.20926,3.43235,-31.6638
-3936.53,0.963865,0.00243678,10,1023,0,3945.22,8.42612,0.189393,-0.191699,-3.16536,5.24583,-6.75474,-0.133686,-5.73022,-3.11129,1.37114,4.82269,-31.9089
