# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = normal_mixture_model
# start_datetime = 2023-01-12 11:25:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\normal_mixture\normal_mixture.data.R
# init = 2 (Default)
# random
#   seed = 2900640468 (Default)
# output
#   file = examples\normal_mixture\normal_mixtureMCMC5k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,mu.1,mu.2
-82.6928,1,0.8402,2,3,0,83.9115,0.288871,-9.48697,9.73385
-82.838,0.959907,0.8402,2,3,0,83.2608,0.335045,-9.53547,9.74291
-82.9718,0.909977,0.8402,2,3,0,84,0.265561,-10.0172,9.67963
-82.7272,1,0.8402,3,7,0,83.0986,0.316137,-9.92417,9.6879
-82.8224,0.7524,0.8402,2,3,0,85.4995,0.267779,-9.80011,9.49381
-83.3589,0.932961,0.8402,2,3,0,83.82,0.232944,-9.43664,9.5174
-83.5721,0.931768,0.8402,2,3,0,84.5909,0.195137,-9.5062,9.621
-83.4933,0.984202,0.8402,2,7,0,84.4128,0.343296,-9.8391,9.43646
-84.1544,0.922289,0.8402,2,3,0,84.8908,0.20032,-9.40318,9.82475
-82.6393,1,0.8402,2,3,0,84.0509,0.328445,-9.73317,9.56536
-85.4578,0.620161,0.8402,2,3,0,87.2448,0.32469,-9.01814,9.55053
-84.2971,0.568173,0.8402,2,7,0,91.7811,0.224347,-10.0266,9.41159
-84.9672,0.951548,0.8402,3,7,0,86.4448,0.308575,-9.53967,10.0604
-88.2988,0.743069,0.8402,2,3,0,89.3901,0.24036,-9.69479,9.03913
-83.1603,1,0.8402,2,3,0,88.3141,0.365568,-9.66992,9.53467
-83.0221,0.999591,0.8402,3,7,0,83.637,0.343898,-9.45672,9.63441
-83.5132,0.912764,0.8402,2,3,0,84.3582,0.252202,-10.1003,9.57057
-84.8772,0.78501,0.8402,1,1,0,84.9149,0.23728,-10.2561,9.48474
-82.4376,0.909417,0.8402,2,3,0,86.0031,0.279082,-9.63457,9.5856
-83.6274,0.890999,0.8402,2,3,0,83.7002,0.388697,-9.86685,9.76157
-83.665,0.898535,0.8402,3,7,0,85.669,0.183753,-9.73198,9.60699
-85.6884,0.826424,0.8402,2,3,0,86.5716,0.154378,-9.45432,9.86913
-82.5587,0.898423,0.8402,1,3,0,86.9177,0.249932,-9.81716,9.68785
-83.1085,0.84291,0.8402,1,3,0,84.4499,0.369482,-9.73567,9.56929
-83.6439,0.903682,0.8402,3,7,0,84.6481,0.252488,-10.071,9.4984
-85.3411,0.808935,0.8402,2,3,0,86.736,0.346194,-9.86244,9.24886
-86.9594,0.920533,0.8402,2,3,0,87.7033,0.271359,-9.83983,9.11038
-90.8652,0.521619,0.8402,1,1,0,91.0663,0.309457,-9.94871,8.92229
-86.4263,0.933565,0.8402,2,3,0,92.7867,0.367566,-9.6299,10.1368
-82.7563,1,0.8402,2,3,0,86.2725,0.275243,-9.43998,9.6758
-85.2671,0.753116,0.8402,2,3,0,85.9968,0.228971,-9.20099,9.92483
-85.2671,0.583766,0.8402,1,1,0,87.7957,0.228971,-9.20099,9.92483
-84.0662,1,0.8402,2,3,0,85.4101,0.357699,-10.0969,9.51311
-84.5742,0.963375,0.8402,2,3,0,85.3148,0.416791,-10.043,9.65785
-87.024,0.599197,0.8402,1,1,0,87.1228,0.495996,-10.0789,9.64144
-85.6085,1,0.8402,2,3,0,87.6378,0.421424,-10.1485,9.48871
-84.9246,0.982722,0.8402,3,7,0,87.5165,0.333495,-9.09655,9.7657
-85.0001,0.964076,0.8402,2,7,0,86.7552,0.334486,-10.2417,9.87353
-84.1204,0.980991,0.8402,2,7,0,86.5879,0.311436,-9.96328,9.3614
-83.5519,1,0.8402,2,3,0,84.6733,0.28571,-10.1089,9.53327
-83.3671,0.999576,0.8402,3,7,0,84.2663,0.287745,-9.43224,9.45763
-83.0868,0.966554,0.8402,2,3,0,84.0803,0.328416,-9.71433,9.46112
-85.6444,0.693278,0.8402,3,7,0,86.8135,0.429143,-9.32682,9.45326
-82.9205,0.891325,0.8402,2,3,0,87.4976,0.322363,-9.95824,9.59021
-84.4336,0.819273,0.8402,2,3,0,85.1975,0.276439,-10.0109,9.33894
-83.296,0.919355,0.8402,2,7,0,85.9339,0.218366,-9.55879,9.5113
-84.0139,0.935922,0.8402,3,7,0,84.5051,0.405425,-9.89137,9.76405
-83.4473,0.976519,0.8402,2,7,0,84.5928,0.22149,-9.64976,9.4528
-83.0773,0.832174,0.8402,3,7,0,85.8313,0.286755,-9.9126,9.83777
-82.7237,0.723472,0.8402,2,3,0,86.2623,0.292136,-9.88521,9.54483
-82.9043,0.954754,0.8402,2,3,0,83.3499,0.321908,-9.81798,9.50123
-83.9109,0.924623,0.8402,2,3,0,84.0651,0.298382,-9.88056,9.35494
-83.5463,0.839933,0.8402,2,7,0,86.041,0.321972,-9.32603,9.53136
-82.5241,0.780688,0.8402,2,3,0,86.1562,0.246059,-9.73827,9.62405
-82.7838,0.871797,0.8402,2,7,0,83.8617,0.336784,-9.60807,9.75843
-82.6826,0.788519,0.8402,3,7,0,84.7765,0.295402,-9.87501,9.55236
-82.337,0.896889,0.8402,2,3,0,83.6725,0.286122,-9.73777,9.67073
-85.1534,0.747494,0.8402,2,3,0,85.2296,0.346399,-9.88059,10.0481
-84.1192,1,0.8402,1,1,0,85.0919,0.314099,-9.82151,9.9873
-85.9705,0.776662,0.8402,3,7,0,87.6087,0.150273,-10.1084,9.55696
-83.1215,1,0.8402,2,3,0,85.8937,0.305325,-9.37066,9.73789
-83.836,0.896235,0.8402,2,3,0,84.7222,0.223136,-9.36256,9.50107
-83.5519,0.966023,0.8402,2,3,0,84.5128,0.316565,-10.1358,9.67364
-84.9737,0.82838,0.8402,3,7,0,86.3155,0.371719,-9.87126,9.31303
-84.1438,1,0.8402,3,7,0,86.2214,0.215742,-9.27627,9.55458
-86.7899,0.822711,0.8402,2,7,0,88.23,0.181722,-9.96429,9.23379
-83.452,1,0.8402,3,7,0,86.7396,0.252265,-9.67346,9.916
-82.6911,1,0.8402,2,3,0,83.6053,0.287762,-9.49248,9.57652
-83.0218,0.819367,0.8402,2,3,0,84.7579,0.335939,-9.77327,9.8254
-83.3523,0.870792,0.8402,2,7,0,84.7935,0.195393,-9.63256,9.68175
-82.9464,0.995476,0.8402,3,7,0,83.7886,0.247697,-9.72261,9.48298
-83.2606,0.872761,0.8402,2,7,0,84.5042,0.254182,-9.33131,9.65382
-82.4501,1,0.8402,2,3,0,83.2095,0.29486,-9.73814,9.74237
-83.3301,0.787452,0.8402,2,3,0,84.2587,0.236065,-10.0316,9.58582
-84.7517,0.830679,0.8402,3,7,0,85.4542,0.377085,-9.18394,9.70677
-83.6471,0.991511,0.8402,2,7,0,85.2946,0.284778,-10.1413,9.76252
-83.6632,0.856337,0.8402,2,3,0,86.0067,0.404374,-9.77038,9.6159
-83.8831,0.948525,0.8402,3,7,0,85.1519,0.308841,-9.23377,9.5468
-84.0462,0.990862,0.8402,2,7,0,84.4781,0.224313,-10.1137,9.79329
-86.1862,0.896978,0.8402,2,3,0,87.4053,0.494905,-9.79823,9.66328
-85.6822,0.996489,0.8402,3,7,0,88.7263,0.466713,-9.82284,9.8192
-84.0063,1,0.8402,2,3,0,86.4742,0.242007,-9.31062,9.46681
-83.223,1,0.8402,2,3,0,84.0833,0.310086,-9.9658,9.82537
-82.8097,0.993442,0.8402,2,7,0,83.6334,0.35365,-9.71726,9.60443
-83.439,0.879713,0.8402,2,3,0,84.2323,0.199265,-9.53043,9.60778
-83.0183,0.931492,0.8402,2,3,0,84.6324,0.356903,-9.64155,9.77026
-83.2898,0.950921,0.8402,2,3,0,83.9567,0.271715,-9.3722,9.79657
-82.4047,0.984271,0.8402,2,3,0,83.4928,0.3035,-9.65429,9.7042
-82.7527,0.872627,0.8402,1,3,0,83.4548,0.246263,-9.87181,9.58348
-83.0746,0.822354,0.8402,2,3,0,84.7644,0.222009,-9.64918,9.79119
-85.0134,0.820388,0.8402,2,7,0,85.8248,0.288593,-9.03751,9.70514
-84.4276,1,0.8402,2,3,0,85.7025,0.223442,-9.18394,9.71309
-83.4664,1,0.8402,2,3,0,84.9278,0.379426,-9.88159,9.75161
-83.4453,0.99778,0.8402,3,7,0,83.8211,0.212417,-9.47316,9.54952
-83.0144,0.973167,0.8402,3,7,0,84.3474,0.323215,-9.99652,9.61305
-82.4531,0.926943,0.8402,1,3,0,83.8921,0.261382,-9.60872,9.63169
-83.5083,0.858282,0.8402,2,3,0,83.753,0.256204,-9.27987,9.62466
-85.3757,0.79279,0.8402,2,3,0,86.7634,0.409874,-9.22647,9.79742
-83.4596,1,0.8402,2,3,0,86.0657,0.226369,-9.56046,9.85998
-82.3481,1,0.8402,2,3,0,83.3313,0.28134,-9.68318,9.69152
-82.3732,0.983285,0.8402,2,3,0,82.5005,0.302874,-9.6586,9.63948
-83.0984,0.767462,0.8402,2,3,0,84.6254,0.26509,-9.97397,9.52043
-84.0909,0.871106,0.8402,2,3,0,84.9341,0.229202,-9.77976,9.356
-82.9286,0.998305,0.8402,2,3,0,84.5316,0.217256,-9.74271,9.59991
-83.5813,0.835699,0.8402,2,3,0,85.0024,0.379014,-9.67172,9.4866
-84.7348,0.854752,0.8402,3,7,0,85.7975,0.179935,-9.97507,9.85045
-82.5499,1,0.8402,2,3,0,84.5169,0.250977,-9.58843,9.62732
-83.4658,0.909525,0.8402,2,3,0,83.6677,0.255646,-9.67529,9.92089
-85.2967,0.805697,0.8402,3,7,0,86.3438,0.179979,-9.19199,9.645
-84.3667,0.993491,0.8402,2,7,0,86.6173,0.219863,-9.9716,9.38635
-84.1127,0.905249,0.8402,2,3,0,86.1742,0.272219,-9.8139,9.3221
-84.1732,0.883281,0.8402,3,7,0,86.5953,0.313128,-9.38973,9.93904
-84.9225,0.913434,0.8402,3,7,0,86.4359,0.202386,-9.39496,9.94091
-82.4337,0.937523,0.8402,2,3,0,85.482,0.260773,-9.71257,9.70938
-82.9829,0.866512,0.8402,2,3,0,83.5324,0.31793,-9.99102,9.71767
-83.1409,0.983988,0.8402,2,7,0,83.6574,0.235748,-9.42084,9.72124
-83.1167,0.871362,0.8402,2,7,0,85.1312,0.290462,-9.78612,9.43504
-82.8396,0.989039,0.8402,2,3,0,83.4208,0.30804,-9.48016,9.76332
-85.1988,0.740108,0.8402,2,3,0,85.8191,0.193543,-9.50081,9.98405
-83.4124,0.970791,0.8402,2,7,0,85.5631,0.344039,-9.6441,9.43603
-84.1788,0.909602,0.8402,2,3,0,84.9485,0.183981,-9.62038,9.84489
-85.1418,0.955512,0.8402,2,3,0,85.2327,0.171299,-9.64642,9.93051
-84.3489,0.984505,0.8402,3,7,0,85.7914,0.165922,-9.81062,9.73152
-86.0504,0.868059,0.8402,3,7,0,86.7282,0.155685,-10.1518,9.78524
-86.0053,0.874886,0.8402,2,3,0,88.516,0.285674,-8.94631,9.52919
-82.5762,0.844498,0.8402,1,3,0,87.9161,0.327779,-9.68924,9.72887
-84.3333,0.674168,0.8402,2,3,0,85.7945,0.375798,-9.96726,9.42276
-83.5955,1,0.8402,2,3,0,84.6043,0.381988,-9.93592,9.58368
-82.927,1,0.8402,2,3,0,83.5391,0.344261,-9.83273,9.5517
-82.5114,1,0.8402,2,3,0,83.0364,0.303628,-9.55534,9.61926
-83.0972,0.914185,0.8402,2,3,0,83.3766,0.368063,-9.57152,9.704
-83.6036,0.628965,0.8402,3,7,0,87.2296,0.27107,-10.0042,9.44076
-83.1644,1,0.8402,2,3,0,83.6501,0.308456,-9.49583,9.8459
-83.5489,0.928425,0.8402,2,3,0,84.4142,0.284267,-9.29053,9.54131
-82.7342,0.997297,0.8402,2,7,0,83.6677,0.244343,-9.79289,9.76445
-83.1578,0.97671,0.8402,2,3,0,83.2166,0.249423,-9.86081,9.84713
-84.7071,0.882769,0.8402,2,3,0,85.3466,0.422085,-9.5304,9.84585
-84.4201,0.545549,0.8402,2,3,0,90.6961,0.213805,-10.1235,9.82675
-84.0351,0.916489,0.8402,3,7,0,86.2058,0.390419,-10.0199,9.7373
-84.8823,0.891485,0.8402,3,7,0,86.189,0.198957,-9.19409,9.74015
-85.601,0.908629,0.8402,3,7,0,88.0417,0.259375,-10.29,9.93212
-83.6183,1,0.8402,2,3,0,85.7086,0.324401,-10.0634,9.81345
-83.1774,0.996468,0.8402,3,7,0,84.209,0.342106,-9.57651,9.48479
-83.764,0.866225,0.8402,2,3,0,84.9082,0.408694,-9.71532,9.593
-84.6995,0.907531,0.8402,3,7,0,85.9293,0.375241,-9.98519,9.93435
-86.0734,0.756444,0.8402,1,1,0,86.3412,0.431303,-10.0828,9.91377
-84.2732,1,0.8402,2,3,0,87.0762,0.35396,-10.2027,9.64662
-82.7888,1,0.8402,2,3,0,84.4426,0.306152,-9.89433,9.5428
-84.1953,0.816995,0.8402,2,3,0,84.779,0.312523,-10.2482,9.68315
-83.2428,0.757347,0.8402,2,3,0,87.5985,0.268696,-9.46788,9.85038
-82.6522,1,0.8402,2,3,0,83.3388,0.318903,-9.89016,9.67626
-83.3153,0.801233,0.8402,3,7,0,84.7726,0.218252,-9.44989,9.58435
-84.1749,0.904307,0.8402,2,3,0,85.0629,0.352616,-9.94009,9.92667
-84.2282,0.946501,0.8402,2,3,0,85.5231,0.306533,-9.25808,9.44605
-84.7954,0.911814,0.8402,3,7,0,86.5341,0.416663,-9.64274,9.90276
-83.6399,1,0.8402,2,3,0,85.9303,0.371895,-10.0166,9.70009
-84.2381,0.962442,0.8402,3,7,0,85.1634,0.207253,-9.73041,9.37742
-87.2774,0.640089,0.8402,2,3,0,89.0602,0.203206,-9.043,9.33837
-88.6219,0.929322,0.8402,2,3,0,89.529,0.181567,-8.85297,9.45645
-87.249,0.996069,0.8402,3,7,0,88.6237,0.380662,-10.4717,9.84673
-86.1479,0.922852,0.8402,2,7,0,89.5625,0.229228,-9.42834,9.20996
-85.484,1,0.8402,2,3,0,86.8176,0.236341,-9.22941,9.33716
-84.1159,1,0.8402,2,3,0,85.5031,0.224313,-9.48893,9.38885
-83.297,0.998071,0.8402,3,7,0,84.5353,0.273399,-10.0467,9.78511
-82.7007,0.924976,0.8402,2,7,0,84.2476,0.316121,-9.60094,9.77921
-83.2015,0.922293,0.8402,2,3,0,83.6314,0.252016,-9.59417,9.87106
-83.4819,0.968304,0.8402,2,7,0,84.1941,0.312276,-10.1039,9.74652
-83.2717,0.977273,0.8402,2,3,0,84.0727,0.287204,-9.53397,9.43074
-84.7716,0.759252,0.8402,2,7,0,86.4849,0.178993,-9.82242,9.40977
-84.9628,0.783105,0.8402,2,3,0,88.7266,0.169115,-9.43102,9.82871
-82.8603,0.994522,0.8402,2,7,0,84.9151,0.274573,-9.94611,9.55343
-83.9075,0.898011,0.8402,2,7,0,84.2312,0.208042,-9.33303,9.59917
-85.4458,0.842402,0.8402,2,3,0,86.8509,0.194439,-9.55166,9.29538
-82.4588,0.817217,0.8402,1,3,0,88.3995,0.310423,-9.66767,9.72315
-82.826,0.870915,0.8402,2,7,0,83.6393,0.221123,-9.65422,9.67946
-82.9293,0.83316,0.8402,3,7,0,84.958,0.24303,-9.81937,9.51196
-82.9336,0.976907,0.8402,2,3,0,83.5233,0.275091,-10.0052,9.71245
-85.0889,0.609787,0.8402,2,3,0,87.4331,0.168044,-9.35764,9.78823
-86.2655,0.90911,0.8402,2,3,0,88.0283,0.131923,-9.75534,9.47568
-85.1451,0.951074,0.8402,3,7,0,88.3975,0.329079,-9.05124,9.73589
-84.0858,1,0.8402,1,1,0,85.0649,0.318403,-9.19996,9.75419
-83.9364,1,0.8402,3,7,0,84.92,0.222217,-10.1185,9.57263
-82.5764,1,0.8402,2,3,0,83.9427,0.241426,-9.68311,9.70327
-82.6393,0.915841,0.8402,2,7,0,83.4989,0.333339,-9.74447,9.73172
-83.1103,0.969139,0.8402,2,3,0,83.1377,0.372721,-9.75846,9.71998
-84.9699,0.822033,0.8402,2,3,0,85.4233,0.183442,-9.35665,9.45412
-83.8655,0.986206,0.8402,2,3,0,85.7937,0.284533,-10.2078,9.63891
-84.038,0.970983,0.8402,3,7,0,85.3659,0.175394,-9.54933,9.61818
-83.0296,0.968858,0.8402,2,3,0,84.7185,0.367003,-9.71215,9.58399
-82.8815,0.829029,0.8402,3,7,0,84.9452,0.241522,-9.91951,9.59676
-85.1706,0.783462,0.8402,2,3,0,85.6153,0.449035,-9.95864,9.582
-83.372,0.920906,0.8402,2,3,0,86.6024,0.194084,-9.66396,9.62462
-83.3141,0.999678,0.8402,3,7,0,83.9199,0.384533,-9.70405,9.733
-82.7839,0.995045,0.8402,2,3,0,83.5992,0.223214,-9.69282,9.68439
-83.9223,0.765459,0.8402,2,7,0,85.5185,0.26703,-10.0887,9.44777
-83.1306,0.960571,0.8402,2,3,0,84.6786,0.324892,-9.8191,9.46275
-82.8122,0.994138,0.8402,3,7,0,83.5724,0.297881,-9.42583,9.68554
-82.9012,0.933191,0.8402,3,7,0,83.77,0.28693,-10.0115,9.65169
-83.9118,0.644547,0.8402,1,3,0,86.9465,0.235927,-9.27613,9.53725
-83.7081,0.992522,0.8402,2,7,0,85.0254,0.334253,-10.1239,9.58198
-82.9056,0.798995,0.8402,2,3,0,86.3477,0.294179,-9.52727,9.81866
-85.0196,0.697567,0.8402,2,3,0,86.1459,0.162728,-9.87196,9.4698
-83.9727,0.996487,0.8402,2,3,0,86.0382,0.246928,-9.43763,9.92388
-84.688,0.948106,0.8402,3,7,0,85.5948,0.20693,-9.21137,9.76814
-83.884,1,0.8402,2,3,0,85.0397,0.302469,-10.1888,9.57265
-83.5721,0.64579,0.8402,1,3,0,88.5388,0.243514,-9.41454,9.84983
-87.585,0.641683,0.8402,2,3,0,88.9279,0.389603,-9.55971,10.1835
-87.2292,1,0.8402,3,7,0,87.8535,0.401639,-9.55043,10.1436
-87.8822,0.906625,0.8402,3,7,0,91.3001,0.502634,-9.27207,9.81373
-86.5336,1,0.8402,2,3,0,88.5804,0.157121,-10.2482,9.53985
-84.8256,0.938129,0.8402,2,7,0,88.8635,0.153905,-9.55674,9.70113
-83.0269,1,0.8402,2,3,0,85.0436,0.2357,-9.91541,9.55838
-82.9299,1,0.8402,3,7,0,83.4047,0.345883,-9.59875,9.77107
-82.6755,0.805802,0.8402,2,3,0,85.0557,0.290296,-9.81356,9.52325
-83.4669,0.918961,0.8402,2,7,0,83.839,0.202092,-9.9067,9.59714
-83.0639,0.999393,0.8402,3,7,0,83.6556,0.351957,-9.4742,9.63628
-84.1091,0.889938,0.8402,2,3,0,84.7931,0.275421,-9.54392,9.98662
-84.6199,0.877441,0.8402,2,3,0,86.5516,0.306823,-10.1564,9.39831
-82.7034,0.983729,0.8402,2,3,0,84.8616,0.30055,-9.81062,9.52038
-82.8736,0.97186,0.8402,1,1,0,82.9111,0.290235,-9.83073,9.48558
-83.3629,0.956488,0.8402,2,3,0,83.6192,0.304387,-9.61362,9.91009
-83.6353,0.793474,0.8402,2,3,0,85.8066,0.238055,-9.28314,9.64736
-84.0679,0.81291,0.8402,2,3,0,86.5866,0.238356,-10.0836,9.45465
-84.8739,0.665922,0.8402,3,7,0,89.6716,0.314998,-9.23883,9.93756
-85.0104,0.993877,0.8402,3,7,0,86.3316,0.267012,-10.1838,9.36864
-83.6204,0.972698,0.8402,2,7,0,85.4519,0.335447,-9.40452,9.84447
-82.5553,0.999898,0.8402,3,7,0,83.6264,0.25109,-9.61379,9.59957
-82.9898,0.956095,0.8402,2,3,0,83.1425,0.276893,-10.0179,9.71977
-82.4936,0.914409,0.8402,2,7,0,83.8491,0.257545,-9.5968,9.62684
-85.2705,0.613051,0.8402,1,3,0,86.6367,0.155385,-9.43407,9.78193
-84.2674,0.957973,0.8402,3,7,0,87.3301,0.218492,-10.1882,9.64291
-83.7079,0.989467,0.8402,2,7,0,85.4044,0.311391,-9.76245,9.36428
-83.3678,0.957888,0.8402,2,3,0,84.6641,0.244453,-9.51455,9.45101
-83.0607,0.98628,0.8402,3,7,0,83.955,0.218316,-9.85113,9.58612
-83.1126,0.988286,0.8402,3,7,0,83.7708,0.37747,-9.68659,9.6484
-82.4019,0.916373,0.8402,1,3,0,83.8864,0.264229,-9.76781,9.65406
-83.0215,0.831346,0.8402,1,3,0,83.8154,0.307077,-9.42588,9.77055
-82.9632,0.992248,0.8402,2,7,0,83.4704,0.337978,-9.95152,9.65651
-85.0387,0.600204,0.8402,2,3,0,88.0125,0.257473,-9.24385,9.95958
-84.9554,1,0.8402,3,7,0,85.7709,0.235451,-9.23738,9.92245
-85.0238,0.996814,0.8402,2,7,0,85.513,0.32683,-10.2661,9.45388
-83.0756,1,0.8402,2,3,0,85.2967,0.33675,-9.49894,9.52921
-83.0756,0.735949,0.8402,2,3,0,85.7381,0.33675,-9.49894,9.52921
-82.4178,1,0.8402,2,3,0,83.0128,0.278331,-9.80608,9.62091
-82.7953,0.855941,0.8402,2,3,0,83.8395,0.307507,-9.61205,9.50048
-82.459,1,0.8402,2,3,0,82.855,0.252724,-9.66965,9.63512
-82.3985,0.931854,0.8402,3,7,0,83.1061,0.262882,-9.65272,9.66709
-82.8969,0.857323,0.8402,1,3,0,83.6699,0.350968,-9.833,9.5937
-83.0824,0.880817,0.8402,3,7,0,84.3159,0.26617,-9.47538,9.82244
-82.6531,1,0.8402,2,3,0,83.2423,0.246532,-9.86358,9.67018
-83.564,0.928067,0.8402,2,3,0,83.7334,0.384322,-9.67908,9.50853
-84.6091,0.877204,0.8402,2,3,0,85.4424,0.196803,-9.32572,9.83628
-85.0132,0.991179,0.8402,3,7,0,85.4752,0.192873,-9.34142,9.89669
-84.3308,0.958842,0.8402,3,7,0,87.5665,0.305955,-10.0632,9.3773
-84.1293,0.936168,0.8402,2,3,0,86.1641,0.409839,-9.94821,9.71103
-83.5094,1,0.8402,3,7,0,84.714,0.386892,-9.75992,9.53736
-84.6352,0.902565,0.8402,2,3,0,84.9436,0.158691,-9.74124,9.75895
-82.5613,0.99455,0.8402,2,7,0,84.513,0.302538,-9.69771,9.77507
-83.7413,0.871518,0.8402,2,3,0,84.0692,0.332119,-9.42455,9.88037
-83.4023,0.805498,0.8402,2,7,0,86.1086,0.302664,-10.0696,9.78373
-82.9634,0.997799,0.8402,2,7,0,83.7191,0.322232,-9.42204,9.70552
-82.9634,0.395388,0.8402,2,3,0,89.3198,0.322232,-9.42204,9.70552
-84.2634,0.857274,0.8402,3,7,0,84.9462,0.361241,-9.64539,9.35475
-85.3668,0.943525,0.8402,2,3,0,85.4928,0.193204,-9.83893,10.0126
-85.6779,0.961803,0.8402,3,7,0,88.202,0.381823,-9.20524,9.91776
-84.9062,0.984786,0.8402,3,7,0,87.8238,0.373864,-10.2077,9.80459
-84.4529,1,0.8402,2,3,0,85.9343,0.278592,-10.2866,9.7274
-82.9437,0.693903,0.8402,1,3,0,87.9551,0.308589,-9.39881,9.6858
-84.3248,0.825198,0.8402,2,3,0,85.149,0.282858,-9.27452,9.41318
-82.9393,1,0.8402,2,3,0,84.4263,0.298654,-10.0009,9.59445
-82.8908,0.98528,0.8402,2,3,0,83.2677,0.265633,-9.50075,9.79389
-84.3099,0.65536,0.8402,2,3,0,86.7076,0.164826,-9.80077,9.62712
-85.4621,0.85507,0.8402,2,3,0,86.8909,0.156763,-9.97426,9.83447
-85.4829,0.993344,0.8402,3,7,0,85.7857,0.453154,-9.50663,9.48522
-86.119,0.912096,0.8402,3,7,0,88.5647,0.131695,-9.90154,9.74656
-82.8029,1,0.8402,2,3,0,86.0958,0.2514,-9.91316,9.73173
-83.6186,0.912246,0.8402,2,3,0,84.0337,0.282528,-9.56384,9.93789
-84.6084,0.830601,0.8402,2,3,0,86.0544,0.234347,-9.24144,9.87579
-84.5945,0.995748,0.8402,2,7,0,84.7495,0.340899,-10.1736,9.45106
-84.8823,0.978086,0.8402,3,7,0,86.2167,0.28106,-9.13101,9.85702
-82.559,0.93774,0.8402,2,3,0,85.7233,0.246727,-9.68377,9.72314
-83.3239,0.922826,0.8402,2,3,0,83.5103,0.263336,-9.95448,9.46434
-83.0267,1,0.8402,3,7,0,83.8255,0.271606,-9.96927,9.5285
-83.8046,0.930831,0.8402,3,7,0,83.9515,0.297177,-10.15,9.52575
-84.9627,0.880848,0.8402,3,7,0,86.2071,0.314951,-9.27137,9.96741
-82.6456,1,0.8402,3,7,0,84.6709,0.251233,-9.76133,9.55186
-84.9633,0.790192,0.8402,2,3,0,85.1614,0.183486,-9.55727,9.9418
-84.051,0.989059,0.8402,3,7,0,86.6203,0.329533,-9.82957,9.34812
-84.3124,0.975726,0.8402,3,7,0,84.8792,0.30668,-10.0683,9.38249
-83.6071,0.968533,0.8402,2,3,0,84.9637,0.245225,-9.51586,9.90176
-84.566,0.718553,0.8402,3,7,0,87.2795,0.266278,-9.18166,9.85327
-84.028,1,0.8402,2,3,0,85.0662,0.219586,-9.28312,9.75582
-83.2885,0.949236,0.8402,2,3,0,85.2752,0.378061,-9.86304,9.62729
-84.1994,0.887582,0.8402,2,3,0,85.0406,0.32122,-10.229,9.58296
-82.5299,1,0.8402,2,3,0,84.1663,0.257963,-9.74806,9.57318
-83.9013,0.844525,0.8402,2,3,0,84.1495,0.261914,-9.45979,9.37975
-82.872,1,0.8402,2,3,0,84.1356,0.355516,-9.80925,9.62691
-82.7761,0.984359,0.8402,2,3,0,83.3083,0.286719,-9.895,9.5351
-83.6076,0.873582,0.8402,2,3,0,84.2497,0.206383,-9.96297,9.56503
-83.5952,0.98491,0.8402,3,7,0,84.7911,0.374192,-9.71558,9.46868
-83.2948,1,0.8402,1,1,0,83.6463,0.362232,-9.75269,9.49448
-82.5464,0.941956,0.8402,2,3,0,83.9784,0.284308,-9.89345,9.66057
-82.4899,0.937948,0.8402,1,3,0,83.1384,0.307154,-9.5711,9.68798
-82.9982,0.935089,0.8402,3,7,0,83.2189,0.3432,-9.66509,9.80974
-82.9551,0.870824,0.8402,3,7,0,84.4076,0.240371,-9.78296,9.50264
-82.6344,1,0.8402,2,3,0,82.9458,0.259835,-9.8215,9.55773
-82.7288,0.976506,0.8402,2,7,0,83.1443,0.267878,-9.6109,9.80356
-84.2551,0.841363,0.8402,2,3,0,84.6271,0.219264,-9.77782,9.96192
-82.9055,0.923558,0.8402,2,3,0,85.8884,0.34419,-9.61631,9.77517
-83.4739,0.886634,0.8402,2,3,0,84.4237,0.261696,-9.7297,9.38951
-82.8709,0.991879,0.8402,2,3,0,83.9057,0.249875,-9.95745,9.62758
-84.0868,0.893612,0.8402,2,7,0,84.6606,0.220661,-9.87231,9.92887
-83.6395,1,0.8402,2,7,0,84.4103,0.308558,-9.59573,9.37602
-84.0684,0.877848,0.8402,2,3,0,85.4917,0.354083,-9.68398,9.36407
-85.3385,0.779994,0.8402,3,7,0,87.3139,0.179048,-10.0148,9.91527
