# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = radar_model
# start_datetime = 2023-01-12 15:29:38 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.01 (Default)
#     eval_elbo = 100 (Default)
#     output_samples = 1000 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 2915264921 (Default)
# output
#   file = examples\radar\radarvar.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,log_p__,log_g__,bi1,unif.1,unif.2,unif.3,unif.4,unif.5,x1,x2,a1,a2,b1,b2,c1,c2,d1,d2,e1,e2,f1,f2,g1,g2,h1,h2,a,b,c,d,e,f,g,h
0,-30.1278,-15.3744,0.995734,0.168913,0.338694,0.443195,0.243229,0.163205,2.43731,4.80958,-0.304226,2.75272,-0.677074,0.887515,-1.5859,0.688705,-0.0217604,4.72485,-3.71039,0.602902,-0.316304,0.313814,-1.25151,3.11937,-3.08156,2.82587,2.44849,0.210441,-0.897197,4.70309,-3.10748,-0.00248996,1.86786,-0.255695
0,-29.9616,-14.5299,0.274642,0.151521,0.0266184,0.0797128,0.723198,0.706159,4.46329,3.59737,-0.181806,1.01137,-0.958065,0.250679,-4.9149,3.71947,-2.74879,1.52415,-2.03284,4.49337,-0.610073,0.0572641,-0.779901,3.38091,-0.518332,3.16019,0.829563,-0.707386,-1.19543,-1.22464,2.46053,-0.552808,2.60101,2.64186
0,-23.3011,-8.96576,0.176206,0.517216,0.500026,0.74378,0.582812,0.386199,5.37919,5.91789,-2.65378,2.53355,-0.103469,0.975506,-4.38331,1.00459,-4.79991,4.61493,-3.30438,0.547825,-0.703751,0.680167,-4.4071,1.72985,-1.10929,2.14289,-0.120234,0.872037,-3.37872,-0.184983,-2.75656,-0.0235844,-2.67726,1.0336
0,-30.1736,-13.5486,0.969534,0.792097,0.586086,0.392442,0.00776883,0.704875,1.89305,3.79361,-2.92668,2.16132,-0.301459,0.848628,-0.791449,2.64131,-0.264002,2.93287,-1.50338,0.670044,-0.23625,0.95054,-0.315118,1.19638,-4.35211,2.45713,-0.765363,0.547168,1.84986,2.66887,-0.833332,0.71429,0.881257,-1.89498
0,-29.1589,-13.0107,0.25284,0.944967,0.575697,0.485914,0.598712,0.261187,2.74695,3.55776,-2.09125,0.131028,-0.873064,0.0244254,-4.44408,1.99283,-4.54791,0.437252,-0.908713,4.5584,-0.875127,0.732414,-4.84272,2.49792,-2.25377,1.38325,-1.96022,-0.848638,-2.45125,-4.11065,3.64969,-0.142713,-2.34479,-0.870519
0,-33.8684,-18.0603,0.105348,0.081001,0.371938,0.379921,0.511245,0.0449604,5.73631,2.21577,-4.36205,2.34657,-0.682196,0.827928,-0.234635,0.542136,-1.60283,4.40815,-4.91421,0.702759,-0.476671,0.553319,-1.68641,0.130595,-3.91933,4.95837,-2.01548,0.145732,0.307501,2.80532,-4.21145,0.0766481,-1.55581,1.03904
0,-27.9134,-11.1869,0.0237752,0.904241,0.174855,0.487912,0.556517,0.405027,4.28047,9.19107,-1.24909,3.19912,-0.208674,0.152237,-0.364208,3.80192,-3.33636,2.5617,-4.16462,4.16365,-0.257194,0.690007,-1.94579,2.63592,-1.67461,2.03358,1.95003,-0.0564367,3.43772,-0.774657,-0.000977179,0.432812,0.690127,0.358973
0,-31.3786,-11.4726,0.853473,0.981614,0.865351,0.423862,0.406044,0.364289,6.5429,2.0515,-0.987402,2.33458,-0.917239,0.21621,-2.61565,4.48913,-4.29458,2.1813,-3.91799,4.775,-0.157899,0.159858,-1.2098,3.54844,-0.948588,2.55327,1.34717,-0.701029,1.87348,-2.11327,0.857015,0.00195902,2.33864,1.60468
0,-27.417,-12.4839,0.198843,0.0478381,0.148013,0.859639,0.548561,0.205254,5.22974,4.34567,-3.28216,0.320705,-0.266441,0.034868,-2.05724,2.02828,-0.261945,2.0309,-4.01073,0.644009,-0.131174,0.600302,-1.0121,0.269895,-4.75294,1.73456,-2.96146,-0.231573,-0.0289618,1.76896,-3.36672,0.469128,-0.742205,-3.01838
0,-28.0415,-11.5947,0.729605,0.648246,0.358576,0.812944,0.895104,0.445263,3.2099,4.35646,-0.644385,4.80751,-0.77067,0.232982,-0.555377,4.60435,-3.57493,3.9739,-1.25545,3.13698,-0.0565904,0.881748,-4.45509,1.09406,-4.3879,0.237179,4.16312,-0.537688,4.04897,0.398976,1.88154,0.825158,-3.36103,-4.15072
0,-31.8981,-16.6955,0.680379,0.288398,0.704095,0.0117885,0.577243,0.377082,3.07619,5.73963,-0.015664,3.28886,-0.352194,0.0789379,-3.71901,2.18233,-4.05724,0.0431322,-1.50605,0.426651,-0.596952,0.677131,-2.65038,0.800155,-3.292,0.388681,3.27319,-0.273257,-1.53667,-4.01411,-1.0794,0.0801786,-1.85023,-2.90332
0,-25.7728,-10.3692,0.542103,0.192931,0.346237,0.795964,0.783055,0.361991,5.29526,5.66048,-4.49761,3.69053,-0.241961,0.825135,-1.21293,0.388877,-3.45607,1.29586,-4.40372,1.88001,-0.0410317,0.961707,-4.6135,0.851371,-1.3584,4.13241,-0.807079,0.583174,-0.824051,-2.16021,-2.52371,0.920675,-3.76213,2.77401
0,-26.2178,-8.87929,0.352322,0.660522,0.310447,0.705232,0.423691,0.681813,6.36324,3.21407,-4.70224,2.59846,-0.817626,0.105941,-2.65631,1.51444,-4.60405,3.37045,-4.27265,0.474492,-0.869364,0.573829,-4.50328,3.63945,-2.72882,4.77318,-2.10378,-0.711685,-1.14187,-1.2336,-3.79816,-0.295535,-0.863829,2.04436
0,-21.2437,-5.6387,0.0459956,0.589048,0.558407,0.678326,0.543998,0.335811,4.20735,4.87909,-2.32853,3.52555,-0.897975,0.371408,-0.441841,3.87175,-3.7734,2.98608,-2.80145,3.4449,-0.550998,0.304808,-1.06952,2.81223,-0.665415,0.817212,1.19703,-0.526567,3.42991,-0.787318,0.643452,-0.24619,1.74271,0.151797
0,-32.5516,-18.3195,0.79612,0.86128,0.846598,0.725298,0.502185,0.962096,6.70731,4.8745,-2.07108,2.45592,-0.414885,0.948153,-3.09151,4.77294,-0.749432,0.70827,-4.90269,0.885422,-0.0022287,0.255049,-3.78073,1.58583,-0.360913,2.73355,0.38484,0.533268,1.68143,-0.0411621,-4.01727,0.252821,-2.1949,2.37264
0,-28.3308,-12.7929,0.660212,0.757334,0.298,0.405162,0.631489,0.341673,1.54301,3.37014,-4.29808,0.864688,-0.535129,0.995385,-1.48476,4.4681,-3.72385,1.998,-0.370029,3.8486,-0.0291962,0.852119,-3.53006,1.01442,-3.7765,2.09764,-3.43339,0.460255,2.98334,-1.72585,3.47857,0.822923,-2.51565,-1.67886
0,-30.986,-13.5294,0.391768,0.746869,0.618957,0.333594,0.70882,0.371311,5.46571,1.62734,-3.68909,0.396907,-0.52385,0.344791,-0.210791,1.51621,-0.911365,0.349955,-2.97773,0.124276,-0.0151024,0.584941,-0.613706,4.2739,-0.304608,2.75437,-3.29218,-0.179059,1.30542,-0.56141,-2.85346,0.569839,3.66019,2.44977
0,-24.787,-8.26151,0.597998,0.674261,0.889327,0.690419,0.0858034,0.0735668,4.28875,3.69987,-3.19306,3.55518,-0.635984,0.660103,-0.450414,2.10442,-4.00164,1.26954,-0.887055,0.355815,-0.242651,0.947743,-3.29012,3.9308,-1.96533,4.0125,0.362118,0.0241182,1.65401,-2.7321,-0.531241,0.705092,0.64068,2.04717
0,-27.5881,-12.1815,0.190155,0.83819,0.369824,0.477923,0.954527,0.335135,3.76972,0.8954,-2.01666,1.97839,-0.82552,0.702869,-3.39203,2.46552,-4.86134,3.5222,-4.339,3.98511,-0.658993,0.508895,-2.01575,4.59746,-0.445172,0.101982,-0.0382685,-0.122651,-0.92652,-1.33914,-0.353894,-0.150098,2.58172,-0.34319
0,-24.1266,-8.66557,0.89754,0.239498,0.409536,0.722803,0.76714,0.376291,2.13815,4.11142,-0.262022,3.11783,-0.499653,0.499152,-0.638029,4.43017,-1.02413,4.65683,-4.84237,2.35108,-0.627236,0.463606,-1.80408,3.70434,-3.38637,3.28482,2.8558,-0.000501032,3.79214,3.6327,-2.4913,-0.16363,1.90027,-0.101548
0,-29.2024,-10.0724,0.0580038,0.566324,0.285821,0.416698,0.558252,0.717319,2.2666,6.91974,-2.47541,1.06089,-0.278033,0.716067,-4.84166,0.739873,-0.255592,2.85399,-0.25066,4.71102,-0.460111,0.369797,-2.75821,2.71071,-2.08598,2.08038,-1.41451,0.438034,-4.10179,2.5984,4.46035,-0.0903139,-0.0475084,-0.00559835
0,-28.9879,-11.7283,0.361695,0.986541,0.0696504,0.700635,0.0433246,0.128294,3.02973,4.67516,-0.275272,2.57388,-0.904725,0.40528,-3.4016,2.54783,-4.7214,2.52025,-2.42728,0.72953,-0.801993,0.120697,-1.42919,3.11917,-3.24405,1.02689,2.29861,-0.499444,-0.853772,-2.20115,-1.69775,-0.681296,1.68997,-2.21715
0,-31.2651,-14.0936,0.793268,0.0892761,0.317649,0.85481,0.0298349,0.562055,4.04683,4.43774,-4.2734,4.75572,-0.125528,0.300835,-2.79876,4.81644,-1.40215,0.0934514,-0.580253,3.76356,-0.482187,0.0694679,-0.618959,4.41636,-2.22597,1.14766,0.482315,0.175307,2.01768,-1.3087,3.18331,-0.412719,3.7974,-1.07831
0,-22.3853,-6.30933,0.878074,0.424695,0.183367,0.497475,0.233218,0.319171,4.63474,4.96603,-1.45786,1.88503,-0.720625,0.202195,-0.82187,3.67998,-0.8298,3.94807,-2.80379,2.9139,-0.0953267,0.768113,-0.176499,1.85653,-3.71495,3.3419,0.427171,-0.51843,2.85811,3.11827,0.110112,0.672786,1.68003,-0.373055
0,-29.3657,-11.9963,0.0939429,0.696261,0.964074,0.698756,0.656482,0.0635184,5.28092,2.5217,-4.52,3.47308,-0.565119,0.837573,-2.42752,0.773495,-0.984305,1.07848,-3.74936,4.56751,-0.799527,0.135408,-4.84752,0.824235,-1.96079,4.44082,-1.04692,0.272454,-1.65403,0.0941737,0.818153,-0.664118,-4.02328,2.48003
0,-25.9855,-10.7983,0.0208004,0.433434,0.123031,0.879957,0.456536,0.273959,4.76094,6.08054,-3.88826,2.68435,-0.168036,0.664429,-0.696395,1.80088,-3.31461,4.92844,-1.66391,3.78364,-0.739764,0.795046,-0.687306,2.98907,-4.52954,1.06575,-1.20391,0.496393,1.10449,1.61383,2.11973,0.0552814,2.30177,-3.46379
0,-28.0834,-12.2344,0.222468,0.830482,0.810606,0.859718,0.632493,0.673753,4.03962,5.56123,-1.16991,4.88085,-0.885917,0.389267,-4.89841,4.64242,-4.51578,3.69831,-3.44655,1.16771,-0.674801,0.799195,-0.413442,1.36264,-0.654608,1.52705,3.71094,-0.49665,-0.25599,-0.817474,-2.27884,0.124393,0.949202,0.87244
0,-26.1927,-10.7973,0.0162891,0.405445,0.60059,0.500637,0.223174,0.532485,5.51106,3.56919,-4.13617,1.91482,-0.907259,0.936734,-0.92494,0.225178,-0.351121,0.837123,-1.51644,0.878119,-0.15008,0.640529,-1.3156,0.58706,-3.64626,2.93015,-2.22135,0.029475,-0.699762,0.486002,-0.638319,0.490448,-0.72854,-0.716114
0,-27.1544,-12.7541,0.474259,0.895896,0.807891,0.615857,0.290498,0.960137,3.00099,2.6276,-3.58455,1.64423,-0.363371,0.880971,-0.32878,4.69493,-0.853367,3.97717,-0.587154,0.266222,-0.986005,0.556562,-3.19283,1.04618,-1.10091,1.71604,-1.94032,0.5176,4.36615,3.1238,-0.320932,-0.429443,-2.14665,0.615132
0,-26.4721,-11.6177,0.742859,0.247172,0.392776,0.0848591,0.725512,0.212706,6.11939,4.27085,-0.535629,4.27976,-0.471441,0.366274,-4.32455,4.03532,-4.94085,2.02179,-2.77546,4.03381,-0.0275083,0.21782,-4.44168,4.49205,-1.47467,2.12742,3.74413,-0.105167,-0.289233,-2.91906,1.25835,0.190311,0.0503743,0.652747
0,-27.8553,-11.5589,0.892266,0.940621,0.889412,0.562509,0.0463297,0.0990557,5.36286,6.67244,-2.2496,2.89044,-0.0979355,0.966891,-1.88768,3.01117,-2.04439,1.93516,-2.26302,2.08611,-0.963537,0.1222,-2.5777,3.54893,-3.69925,0.648258,0.640839,0.868955,1.12349,-0.109232,-0.176911,-0.841337,0.971229,-3.05099
0,-30.3488,-12.3124,0.590139,0.609451,0.0139821,0.457221,0.137028,0.323527,6.81751,2.71404,-1.59608,1.06878,-0.744581,0.278959,-0.749741,4.23743,-0.152446,1.36376,-2.71881,1.43258,-0.250889,0.611193,-4.8504,0.444345,-1.35856,0.926948,-0.527298,-0.465623,3.48769,1.21131,-1.28623,0.360304,-4.40605,-0.43161
0,-31.9597,-13.4559,0.975713,0.156581,0.944066,0.42333,0.293469,0.103002,2.52405,6.40708,-0.81794,1.86121,-0.504475,0.731797,-1.70683,2.75973,-4.26376,0.321782,-4.57334,2.23129,-0.594767,0.883128,-4.45733,4.63725,-3.81026,4.70194,1.04327,0.227322,1.0529,-3.94198,-2.34205,0.288362,0.179917,0.891681
0,-27.355,-9.31111,0.789614,0.66174,0.535422,0.189734,0.144163,0.461757,6.8926,4.20581,-0.460186,0.696163,-0.505367,0.786639,-1.21153,1.72822,-1.05017,4.63068,-3.7111,0.632029,-0.80244,0.154272,-0.175915,2.36167,-4.34793,0.918755,0.235977,0.281272,0.516684,3.58052,-3.07907,-0.648167,2.18576,-3.42917
0,-23.1503,-9.71754,0.699956,0.290005,0.199398,0.0757535,0.654399,0.621646,5.73373,7.95906,-1.30006,2.96721,-0.185841,0.645748,-2.27103,0.95757,-1.96714,0.271366,-4.0909,4.39664,-0.954775,0.879872,-3.66755,2.21634,-1.04982,1.61253,1.66715,0.459907,-1.31346,-1.69577,0.305748,-0.0749037,-1.45121,0.562701
0,-25.5527,-9.01859,0.874208,0.467976,0.348208,0.448365,0.81075,0.577338,4.66643,3.70671,-3.11688,3.90794,-0.0716545,0.531105,-0.579297,4.48234,-2.11077,1.98422,-3.58339,4.17328,-0.968062,0.723149,-0.556928,3.84402,-4.75553,3.67254,0.791057,0.45945,3.90304,-0.126555,0.589886,-0.244913,3.28709,-1.08299
0,-24.9449,-9.29674,0.712737,0.034401,0.428672,0.91848,0.404987,0.745985,6.98885,3.7966,-4.22616,2.40117,-0.39632,0.464626,-2.87428,4.23445,-3.06671,4.74921,-0.687074,0.266364,-0.187889,0.533324,-0.879018,1.93401,-2.78328,1.78322,-1.82498,0.0683053,1.36017,1.6825,-0.420709,0.345435,1.05499,-1.00006
0,-31.1235,-14.1786,0.30624,0.0816642,0.288617,0.104834,0.332055,0.153838,4.24072,-0.831281,-2.70247,0.544138,-0.788824,0.0150278,-1.41645,4.01216,-2.08001,4.05762,-4.14849,1.74172,-0.245159,0.494605,-2.4421,0.848862,-0.315999,1.52725,-2.15833,-0.773796,2.59571,1.97762,-2.40677,0.249446,-1.59324,1.21125
0,-30.4199,-16.3197,0.940406,0.425282,0.129655,0.190826,0.72487,0.0103061,3.7568,3.6348,-2.07723,2.90957,-0.196448,0.716065,-4.91871,4.13999,-1.4847,0.184131,-4.90714,3.17712,-0.817258,0.73601,-2.7177,4.70663,-2.39764,1.57784,0.832337,0.519617,-0.778717,-1.30057,-1.73002,-0.0812482,1.98892,-0.819794
0,-25.8193,-9.98762,0.448179,0.874516,0.0759991,0.76478,0.530673,0.511043,3.3311,4.33092,-1.81305,4.80637,-0.343752,0.834686,-2.20654,4.64044,-4.74835,2.68751,-3.67029,2.0978,-0.137198,0.136865,-0.707921,3.52449,-0.342735,0.980127,2.99332,0.490933,2.4339,-2.06084,-1.57249,-0.000332801,2.81657,0.637392
0,-29.906,-14.271,0.617262,0.254025,0.054318,0.636799,0.567776,0.142089,6.9751,3.725,-3.7871,1.1131,-0.0766835,0.325699,-0.0371247,2.02967,-0.71674,3.42415,-4.34497,3.33443,-0.8881,0.934393,-4.66336,3.93125,-1.10612,4.23673,-2.67399,0.249016,1.99254,2.70741,-1.01054,0.0462924,-0.732108,3.13061
0,-20.6997,-6.18485,0.238928,0.719093,0.123503,0.181779,0.0465319,0.449719,2.66727,4.44593,-1.50808,1.28344,-0.538227,0.728856,-4.65476,2.69297,-3.61888,2.578,-2.42448,1.21356,-0.156425,0.695503,-1.74797,1.4653,-3.93232,1.61435,-0.224636,0.190629,-1.96179,-1.04087,-1.21091,0.539078,-0.282673,-2.31797
0,-21.7346,-8.28962,0.157123,0.612152,0.33115,0.456631,0.96766,0.403874,2.20259,3.33282,-4.80817,1.04476,-0.397621,0.290043,-1.8853,2.14797,-1.68343,2.96577,-1.23429,3.47016,-0.715436,0.860733,-3.80882,1.53751,-0.269861,2.72261,-3.76341,-0.107577,0.262669,1.28233,2.23587,0.145297,-2.27131,2.45275
0,-26.3386,-9.62937,0.587984,0.314652,0.23956,0.608487,0.416101,0.376623,3.57599,5.80418,-0.518876,4.15465,-0.969795,0.153656,-2.76772,1.82364,-0.663954,2.3712,-0.539301,4.81136,-0.819247,0.397565,-0.208558,1.75036,-3.26098,4.38216,3.63578,-0.816139,-0.944073,1.70725,4.27206,-0.421682,1.5418,1.12118
0,-25.3315,-9.87649,0.890857,0.742802,0.767304,0.834768,0.941327,0.224871,4.06592,4.26089,-4.92838,1.48644,-0.281362,0.150694,-2.04217,4.48366,-1.71163,1.59372,-1.84546,4.55258,-0.73619,0.524674,-3.38599,0.616205,-0.6524,2.1868,-3.44195,-0.130668,2.44149,-0.117911,2.70713,-0.211516,-2.76978,1.5344
0,-29.6557,-14.4759,0.526685,0.515262,0.22875,0.280888,0.474965,0.531117,1.98761,3.77697,-0.219997,3.11632,-0.301854,0.277184,-2.54191,4.64165,-3.93168,1.51835,-0.601848,0.924306,-0.977017,0.0455367,-4.9652,1.83394,-4.74834,2.08575,2.89632,-0.0246707,2.09974,-2.41333,0.322458,-0.931481,-3.13127,-2.66259
0,-22.676,-7.1096,0.47244,0.786558,0.390414,0.698589,0.587724,0.459655,2.08981,4.30144,-3.99747,2.9964,-0.451646,0.437504,-3.77866,1.78219,-4.4634,0.327807,-2.52696,1.66473,-0.0493652,0.400646,-4.09576,2.15607,-0.328167,0.933264,-1.00107,-0.0141421,-1.99647,-4.1356,-0.862221,0.351281,-1.93968,0.605098
0,-33.3632,-18.6349,0.98846,0.659637,0.018225,0.728335,0.895036,0.239838,6.13221,3.91149,-0.837825,3.66894,-0.961171,0.680517,-4.7014,2.19089,-0.019354,1.71728,-2.48671,2.83975,-0.884376,0.899819,-1.4636,2.51979,-0.212463,1.24956,2.83112,-0.280654,-2.51051,1.69792,0.353047,0.0154437,1.05618,1.0371
0,-27.9156,-12.8425,0.0318096,0.685229,0.771145,0.673446,0.436823,0.733851,5.26912,6.90708,-0.0787482,2.3935,-0.217799,0.467765,-4.45338,1.20209,-4.41563,1.86706,-2.46355,4.31943,-0.207914,0.248229,-2.60486,4.39631,-0.109385,1.29336,2.31476,0.249966,-3.25129,-2.54857,1.85589,0.0403148,1.79144,1.18397
0,-19.185,-5.12593,0.477161,0.291042,0.504245,0.657466,0.796584,0.720181,5.00682,3.83677,-3.09152,2.73358,-0.441717,0.672285,-3.83883,3.91356,-2.53654,1.61676,-4.91047,3.66529,-0.376453,0.548618,-4.14731,2.15906,-1.34458,3.55066,-0.357939,0.230568,0.0747327,-0.919788,-1.24519,0.172166,-1.98825,2.20608
0,-32.4252,-11.1512,0.679913,0.0374428,0.795943,0.64725,0.285814,0.51714,2.05579,8.13197,-3.48267,1.49166,-0.684614,0.827407,-2.47453,1.05574,-3.19416,3.28043,-3.99997,4.44256,-0.471186,0.0910684,-4.11467,0.270552,-3.51274,4.2774,-1.99101,0.142793,-1.41879,0.0862717,0.44259,-0.380118,-3.84411,0.764659
0,-25.2035,-11.3356,0.70581,0.591051,0.515185,0.0118399,0.411405,0.881138,4.9217,4.4045,-2.45049,0.315398,-0.950968,0.97165,-3.99049,1.81139,-2.16987,2.2678,-2.00164,1.19622,-0.60513,0.244025,-4.35319,0.733719,-4.45636,1.72988,-2.1351,0.0206825,-2.17911,0.0979288,-0.805422,-0.361105,-3.61947,-2.72647
0,-28.031,-10.7665,0.930828,0.680621,0.925584,0.551983,0.292689,0.611376,2.05737,4.84913,-1.01412,3.66928,-0.298044,0.258215,-3.00602,4.76243,-2.56753,4.36905,-4.32697,4.79658,-0.750454,0.769827,-0.313395,3.92683,-0.832153,3.93803,2.65516,-0.0398293,1.75641,1.80152,0.469613,0.0193721,3.61344,3.10588
0,-31.9234,-17.1376,0.0617051,0.710472,0.0717991,0.442017,0.0144361,0.841168,1.54961,2.84749,-0.443387,3.18386,-0.685368,0.708337,-0.0947209,0.130144,-2.72199,4.38568,-4.37577,1.82157,-0.920191,0.100189,-2.87205,0.889873,-1.89164,0.955056,2.74047,0.0229684,0.0354232,1.66369,-2.5542,-0.820002,-1.98218,-0.936581
0,-23.5582,-9.2564,0.902392,0.427071,0.200221,0.458615,0.852745,0.464858,3.03479,2.81601,-2.62059,2.61232,-0.76105,0.219882,-3.23799,2.35867,-1.12004,4.64469,-4.70311,3.7272,-0.963244,0.880321,-0.305982,1.0376,-1.12749,2.57361,-0.00827138,-0.541168,-0.879324,3.52465,-0.975918,-0.0829228,0.731616,1.44611
0,-28.3947,-14.1252,0.445555,0.349908,0.929191,0.192246,0.216975,0.228017,6.14939,5.36964,-0.525449,2.31118,-0.631418,0.00824825,-3.98431,2.38779,-2.56762,0.0644037,-3.38815,1.38455,-0.0244004,0.0475852,-1.40638,2.01399,-1.83555,1.86998,1.78573,-0.62317,-1.59652,-2.50322,-2.0036,0.0231848,0.607611,0.0344273
0,-29.3113,-11.567,0.934985,0.964679,0.947858,0.701375,0.725277,0.541575,2.62516,5.91674,-1.21537,3.94915,-0.348128,0.759616,-0.759115,0.153209,-1.94843,1.10755,-3.09807,2.94861,-0.712216,0.162463,-4.52113,1.47994,-0.463641,4.06715,2.73378,0.411488,-0.605906,-0.840882,-0.149458,-0.549754,-3.0412,3.6035
0,-30.6388,-11.0943,0.47197,0.828673,0.39146,0.451924,0.75696,0.501805,1.15799,6.14176,-2.92773,4.03816,-0.760936,0.698779,-2.35846,1.27276,-1.0295,1.30184,-0.361236,0.174464,-0.203238,0.885291,-0.34103,3.92052,-4.34952,4.1774,1.11043,-0.0621564,-1.0857,0.272339,-0.186772,0.682053,3.57949,-0.172117
0,-32.6466,-18.8135,0.897505,0.954439,0.614549,0.752629,0.910615,0.966729,6.6955,7.69762,-0.390519,3.28341,-0.164103,0.983715,-2.83768,1.56484,-3.87978,1.29105,-4.40562,4.94205,-0.955976,0.434252,-2.31515,1.14227,-2.22912,4.7196,2.89289,0.819613,-1.27284,-2.58873,0.536435,-0.521725,-1.17288,2.49048
0,-19.4506,-4.78459,0.183,0.571941,0.316297,0.724166,0.358461,0.201614,3.99033,3.76464,-1.77186,1.03341,-0.66673,0.500594,-4.78769,0.67928,-4.4028,2.5107,-1.68857,3.87307,-0.602121,0.49028,-2.92531,2.21727,-2.83357,4.05733,-0.738449,-0.166136,-4.10841,-1.8921,2.1845,-0.11184,-0.708039,1.22376
0,-26.2878,-10.9976,0.288979,0.173721,0.526039,0.208395,0.404504,0.667898,3.69734,5.29732,-3.93952,0.516273,-0.898482,0.415441,-2.51433,1.28314,-4.17522,0.678782,-1.52898,0.0706529,-0.936481,0.611298,-4.88541,3.68893,-4.50792,3.32557,-3.42325,-0.483041,-1.23118,-3.49643,-1.45832,-0.325183,-1.19648,-1.18235
0,-29.9607,-13.5589,0.729376,0.892759,0.937094,0.985794,0.803263,0.178184,6.73652,4.60905,-1.31222,0.703983,-0.236111,0.585126,-2.27699,0.152175,-0.964379,2.07571,-2.21818,4.48172,-0.953432,0.287732,-0.428029,0.478352,-2.56314,1.41384,-0.608237,0.349015,-2.12481,1.11133,2.26354,-0.6657,0.0503231,-1.14931
0,-26.9118,-7.55954,0.524731,0.740322,0.649966,0.872135,0.1131,0.399592,6.1684,1.63195,-2.99087,1.86213,-0.193829,0.72861,-4.22031,2.23217,-1.48281,0.728868,-3.34265,1.8969,-0.346924,0.819656,-1.22519,3.86754,-0.345289,4.17027,-1.12875,0.534781,-1.98814,-0.753946,-1.44575,0.472732,2.64235,3.82498
0,-30.9613,-14.0076,0.869641,0.0892016,0.982854,0.0659748,0.282991,0.164142,5.12579,5.61953,-1.52126,0.316295,-0.874437,0.145696,-4.15917,4.66075,-3.96724,2.04643,-0.805536,3.7272,-0.704232,0.5499,-4.34283,1.30989,-4.70504,0.47065,-1.20497,-0.728741,0.501581,-1.9208,2.92166,-0.154333,-3.03294,-4.23439
0,-29.4041,-12.6316,0.439942,0.881603,0.0831537,0.17837,0.18017,0.744458,2.53901,3.96934,-1.53602,0.561132,-0.905194,0.966167,-2.24694,2.64035,-0.17256,0.526648,-1.00671,2.37638,-0.0281075,0.563203,-3.66312,2.4672,-0.827462,4.75213,-0.974889,0.0609729,0.39341,0.354088,1.36968,0.535096,-1.19593,3.92467
0,-29.6253,-15.0174,0.193729,0.293832,0.591886,0.0361274,0.650318,0.676674,6.01582,5.09143,-0.744783,2.1601,-0.576368,0.638688,-4.47984,1.30907,-0.443586,4.92899,-0.010599,1.64965,-0.398809,0.414496,-4.32219,1.05972,-4.01383,2.57701,1.41532,0.0623208,-3.17077,4.4854,1.63905,0.0156869,-3.26247,-1.43682
0,-21.7872,-6.68303,0.572326,0.740528,0.531999,0.731522,0.908577,0.740199,4.81428,7.41981,-3.26739,4.23316,-0.327914,0.802653,-2.88802,1.35774,-1.6095,1.00825,-4.13919,3.80671,-0.794386,0.426793,-2.34804,1.65576,-4.28023,4.50252,0.965769,0.474739,-1.53027,-0.601257,-0.332473,-0.367594,-0.692282,0.222294
0,-26.1345,-10.1619,0.618629,0.86242,0.191793,0.701594,0.704253,0.348132,2.94913,3.39787,-1.86964,4.36602,-0.724993,0.308001,-4.70585,0.81673,-2.96111,0.749224,-1.41319,3.23941,-0.80734,0.474584,-4.15183,2.75142,-4.84972,0.0830749,2.49638,-0.416992,-3.88912,-2.21188,1.82622,-0.332756,-1.40041,-4.76664
0,-26.5927,-11.4621,0.701359,0.836712,0.611411,0.13997,0.669234,0.112094,4.52177,5.67181,-3.63599,1.89896,-0.824934,0.14885,-1.15708,0.718172,-2.29606,4.67208,-2.49715,4.88556,-0.601364,0.284718,-3.30711,1.68271,-2.47049,0.0243227,-1.73703,-0.676085,-0.43891,2.37601,2.38842,-0.316646,-1.6244,-2.44616
0,-28.2253,-13.8777,0.432196,0.754329,0.465425,0.963508,0.102169,0.359884,3.46852,2.4969,-3.22529,4.36467,-0.652226,0.914819,-0.0707797,0.573968,-0.284665,4.71742,-1.26203,1.73503,-0.714494,0.342681,-3.92033,0.199928,-4.15365,1.63906,1.13938,0.262594,0.503188,4.43275,0.473,-0.371813,-3.7204,-2.51459
0,-26.0519,-11.2587,0.882571,0.0968492,0.181593,0.39815,0.86656,0.801789,5.14629,4.33367,-4.57016,0.998199,-0.188962,0.0141945,-2.28366,0.833663,-1.20238,2.94957,-1.79766,3.50645,-0.109427,0.818706,-4.2637,0.643432,-0.457187,1.73591,-3.57196,-0.174767,-1.45,1.74719,1.70879,0.709279,-3.62027,1.27873
