# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = clickgraph_model
# start_datetime = 2023-01-12 08:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 20000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = examples\clickgraph\clickgraph.data.R
# init = 2 (Default)
# random
#   seed = 2891521876 (Default)
# output
#   file = examples\clickgraph\clickgraphMCMC20k.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,simAll,unif.1,unif.2,unif.3,unif.4,unif.5,beta1,beta2
-23.5421,0.319026,0.00273203,10,1023,0,28.0779,0.85095,0.17145,0.50817,0.170572,0.446252,0.173335,0.419665,0.0178476
-24.202,0.568821,0.00273203,10,1023,0,28.9809,0.806321,0.197225,0.534388,0.128537,0.162868,0.431688,0.467224,0.00645566
-24.4137,0.483631,0.00273203,10,1023,0,27.4019,0.80474,0.157626,0.567645,0.11547,0.166353,0.415192,0.472863,0.00663151
-23.7608,0.740064,0.00273203,10,1023,0,27.1913,0.901878,0.78209,0.391102,0.221475,0.621017,0.10807,0.49954,0.014208
-22.8482,0.448881,0.00273203,10,1023,0,27.4146,0.932701,0.610752,0.438117,0.544403,0.469653,0.0349955,0.595493,0.0574951
-23.9911,0.971807,0.00273203,10,1023,0,30.8373,0.884461,0.090964,0.875209,0.0460594,0.878463,0.596816,0.451618,0.25999
-23.6802,0.79364,0.00273203,10,1023,0,26.7174,0.865246,0.0341392,0.887317,0.209584,0.865396,0.795214,0.49851,0.301363
-22.4797,0.991433,0.00273203,10,1023,0,25.5302,0.6898,0.0323647,0.87827,0.162779,0.760467,0.734723,0.457133,0.435513
-23.2125,0.584646,0.00273203,10,1023,0,25.4642,0.662563,0.0249326,0.892611,0.180644,0.530941,0.640742,0.476217,0.230277
-20.2858,1,0.00273203,10,1023,0,24.9338,0.405967,0.0792968,0.197765,0.368251,0.825055,0.456698,0.457913,0.178473
-21.6725,0.362362,0.00273203,10,1023,0,22.8862,0.689003,0.0418503,0.283291,0.43371,0.823497,0.293018,0.428002,0.146078
-23.949,0.980397,0.00273203,10,1023,0,27.3344,0.864577,0.680559,0.73621,0.187678,0.977792,0.774149,0.83442,0.69218
-21.006,0.463364,0.00273203,10,1023,0,25.7838,0.750055,0.907043,0.718173,0.518238,0.828658,0.375602,0.739167,0.262811
-19.9934,0.713166,0.00273203,10,1023,0,22.773,0.543979,0.951382,0.433871,0.242598,0.425067,0.543275,0.584059,0.780588
-23.7564,0.939805,0.00273203,10,1023,0,27.1527,0.951786,0.143255,0.538002,0.984865,0.574287,0.295926,0.658133,0.478557
-26.5868,0.909464,0.00273203,10,1023,0,31.2285,0.573862,0.0314173,0.69646,0.991879,0.266931,0.0564361,0.717201,0.500751
-27.0199,0.849226,0.00273203,10,1023,0,31.0822,0.262871,0.0282193,0.389033,0.966555,0.0522895,0.0153314,0.622218,0.589313
-28.0965,0.737122,0.00273203,10,1023,0,31.7615,0.150157,0.0604034,0.450165,0.962347,0.130576,0.00615179,0.741379,0.464777
-25.7259,0.935156,0.00273203,10,1023,0,30.3948,0.233574,0.0656564,0.56476,0.990785,0.285129,0.0220154,0.637259,0.565694
-20.6445,0.941517,0.00273203,10,1023,0,27.0409,0.157704,0.0986561,0.636866,0.892679,0.627498,0.520548,0.612655,0.590876
-22.354,0.870604,0.00273203,10,1023,0,26.7336,0.446161,0.0953524,0.0540972,0.0377104,0.501985,0.876637,0.609178,0.335439
-23.058,0.562298,0.00273203,10,1023,0,25.9593,0.257348,0.0468104,0.449179,0.0290837,0.256364,0.824274,0.603243,0.332709
-22.6706,0.82587,0.00273203,10,1023,0,27.6004,0.188757,0.0349129,0.443903,0.0599852,0.297051,0.874565,0.609165,0.270692
-21.3764,0.845453,0.00273203,10,1023,0,28.0113,0.486486,0.634511,0.669934,0.665041,0.783983,0.01437,0.417003,0.691205
-23.6611,0.963956,0.00273203,10,1023,0,28.5107,0.81979,0.906076,0.247338,0.62353,0.00752781,0.668353,0.60941,0.808869
-21.3442,0.854555,0.00273203,10,1023,0,26.814,0.315573,0.0663667,0.706069,0.118503,0.189755,0.297916,0.648364,0.601959
-20.2123,0.757295,0.00273203,10,1023,0,23.535,0.536263,0.23092,0.641783,0.223007,0.867474,0.533054,0.607932,0.78878
-21.3457,0.729209,0.00273203,10,1023,0,26.8173,0.585067,0.0993639,0.476938,0.332771,0.847804,0.485194,0.626844,0.851557
-22.1519,0.999954,0.00273203,9,511,0,23.6262,0.812634,0.0707202,0.660469,0.363919,0.915286,0.657271,0.623207,0.786367
-24.3456,0.78846,0.00273203,10,1023,0,28.3113,0.856774,0.355713,0.0494143,0.344509,0.95676,0.73823,0.847559,0.077612
-21.3495,0.582588,0.00273203,10,1023,0,24.3628,0.715001,0.250293,0.184402,0.444394,0.96769,0.791707,0.834255,0.0711506
-20.2722,0.602518,0.00273203,10,1023,0,24.3569,0.507996,0.543292,0.381666,0.531478,0.22262,0.822254,0.792434,0.718832
-20.2022,0.511689,0.00273203,10,1023,0,22.7923,0.477865,0.549167,0.385097,0.305516,0.178541,0.623288,0.828842,0.609766
-22.7595,0.999088,0.00273203,10,1023,0,24.1732,0.532614,0.118357,0.848799,0.502404,0.773838,0.446968,0.23985,0.393427
-20.1864,0.98189,0.00273203,10,1023,0,23.5405,0.19225,0.307942,0.579675,0.283867,0.178945,0.798129,0.317802,0.579794
-21.7122,0.607176,0.00273203,10,1023,0,23.8602,0.223413,0.32694,0.353842,0.855866,0.749461,0.937563,0.351131,0.654527
-24.6218,0.99584,0.00273203,10,1023,0,26.785,0.480895,0.701187,0.655666,0.0307951,0.0812789,0.0124393,0.593791,0.558031
-26.1107,0.906645,0.00273203,10,1023,0,30.7447,0.993667,0.654969,0.119815,0.928543,0.948272,0.796452,0.502864,0.626181
-21.3251,0.929838,0.00273203,10,1023,0,30.2956,0.597455,0.629969,0.246618,0.36625,0.522512,0.981843,0.50324,0.348152
-24.7827,0.945068,0.00273203,10,1023,0,25.9432,0.49878,0.464831,0.545612,0.509814,0.165303,0.999474,0.642762,0.599662
-26.1999,0.947988,0.00273203,10,1023,0,27.2538,0.332676,0.212164,0.756207,0.646381,0.220119,0.999355,0.621992,0.858087
-24.065,0.774001,0.00273203,10,1023,0,27.4464,0.551622,0.410981,0.783098,0.721244,0.339663,0.998101,0.704051,0.491109
-25.2645,0.999092,0.00273203,10,1023,0,27.425,0.0873871,0.507104,0.081068,0.444223,0.711998,0.996074,0.802126,0.591853
-22.7975,0.864992,0.00273203,10,1023,0,31.4934,0.816755,0.8839,0.33592,0.913541,0.853064,0.927266,0.479948,0.539544
-21.957,0.742154,0.00273203,10,1023,0,26.8717,0.775493,0.7195,0.325752,0.72287,0.621009,0.921309,0.437261,0.78593
-21.3679,1,0.00273203,10,1023,0,24.2915,0.643288,0.805217,0.19295,0.615906,0.604474,0.94097,0.424776,0.686299
-24.2203,0.782798,0.00273203,10,1023,0,27.1484,0.871441,0.929427,0.111462,0.444249,0.707553,0.629313,0.559832,0.0867
-22.0112,0.586274,0.00273203,9,1023,0,27.0684,0.52723,0.80083,0.321655,0.208822,0.565141,0.250914,0.452397,0.0799052
-24.4109,0.99802,0.00273203,10,1023,0,26.7716,0.843531,0.579301,0.216432,0.548076,0.97586,0.963592,0.632548,0.754607
-22.3579,0.995184,0.00273203,10,1023,0,28.7469,0.534212,0.732186,0.116781,0.764369,0.729209,0.895359,0.679666,0.839683
-21.6524,1,0.00273203,10,1023,0,25.9323,0.642065,0.901196,0.437215,0.358474,0.0465496,0.523725,0.733976,0.68279
-21.1001,0.882618,0.00273203,10,1023,0,23.9069,0.616807,0.84539,0.28872,0.31973,0.0418515,0.661845,0.707008,0.568354
-18.2034,0.832299,0.00273203,10,1023,0,22.1392,0.434641,0.562272,0.606383,0.423081,0.606296,0.448191,0.508848,0.432305
-21.9104,0.969322,0.00273203,9,511,0,23.5761,0.286888,0.87894,0.493387,0.391433,0.699258,0.564273,0.518835,0.905719
-19.3752,0.934851,0.00273203,9,1023,0,23.9907,0.304004,0.738678,0.361341,0.593339,0.423704,0.646188,0.504564,0.782805
-19.9241,0.912738,0.00273203,9,1023,0,22.2375,0.506886,0.215146,0.14206,0.516182,0.684973,0.198953,0.486863,0.371445
-22.1169,0.596191,0.00273203,10,1023,0,23.892,0.33521,0.484695,0.929258,0.492162,0.121791,0.661202,0.762169,0.862231
-22.9449,0.907216,0.00273203,10,1023,0,26.4326,0.910631,0.475998,0.17711,0.511961,0.948461,0.751826,0.764557,0.0369549
-22.0804,0.657277,0.00273203,10,1023,0,25.5794,0.775528,0.384847,0.483645,0.242809,0.919531,0.486305,0.614203,0.0102844
-25.2103,0.541261,0.00273203,10,1023,0,25.9142,0.260282,0.719257,0.517699,0.675573,0.0673382,0.513683,0.545378,0.99037
-21.4247,0.573026,0.00273203,10,1023,0,27.2559,0.145459,0.68424,0.689279,0.643294,0.123678,0.67843,0.459882,0.924391
-23.5021,0.409135,0.00273203,10,1023,0,25.6724,0.649454,0.514886,0.802891,0.105877,0.86651,0.578174,0.766372,0.0703885
-21.2444,0.605645,0.00273203,10,1023,0,23.5603,0.48083,0.365306,0.689699,0.167739,0.888672,0.527239,0.777634,0.0867077
-21.2723,0.728731,0.00273203,9,511,0,21.7927,0.419622,0.369326,0.735659,0.160012,0.84543,0.517972,0.774709,0.0785656
-20.555,0.984527,0.00273203,10,1023,0,22.6113,0.694916,0.505034,0.22669,0.631909,0.0769557,0.701306,0.733112,0.697802
-21.534,0.839668,0.00273203,10,1023,0,23.9912,0.756646,0.932464,0.261121,0.372683,0.907866,0.504017,0.757162,0.469454
-21.8513,0.66523,0.00273203,10,1023,0,23.4481,0.683288,0.856702,0.223989,0.158512,0.896641,0.36404,0.776444,0.69609
-23.3312,0.582055,0.00273203,10,1023,0,26.3522,0.716346,0.914601,0.240333,0.127757,0.949064,0.425685,0.740434,0.798886
-21.8399,0.926575,0.00273203,10,1023,0,27.0137,0.632319,0.980492,0.338276,0.723792,0.243189,0.846519,0.596444,0.576492
-21.1437,0.946314,0.00273203,10,1023,0,23.6476,0.537534,0.977833,0.412456,0.700152,0.367073,0.781278,0.649231,0.59865
-20.0034,0.767302,0.00273203,10,1023,0,24.2732,0.691656,0.327526,0.43318,0.350063,0.577978,0.781186,0.4238,0.680784
-21.0058,0.817178,0.00273203,10,1023,0,22.9769,0.506198,0.18518,0.745486,0.180912,0.661379,0.858554,0.492185,0.691486
-19.8233,0.972776,0.00273203,9,511,0,21.6248,0.407394,0.267943,0.60586,0.234801,0.725849,0.801027,0.517102,0.65388
-18.5428,0.808909,0.00273203,10,1023,0,22.1373,0.481669,0.287264,0.304921,0.727642,0.526481,0.753585,0.766904,0.398321
-19.3909,0.585087,0.00273203,10,1023,0,21.0788,0.380955,0.0952611,0.662636,0.518416,0.708991,0.382177,0.63781,0.604224
-23.126,0.81723,0.00273203,10,1023,0,23.8494,0.404968,0.028847,0.958533,0.781933,0.606367,0.584802,0.731554,0.284178
-20.981,0.561957,0.00273203,10,1023,0,27.2463,0.505115,0.820884,0.290553,0.708693,0.363747,0.0753668,0.676595,0.922103
-20.4558,0.336176,0.00273203,10,1023,0,23.8897,0.590921,0.676899,0.311964,0.541891,0.171888,0.0585806,0.638216,0.747602
-19.804,0.742503,0.00273203,10,1023,0,22.1866,0.394057,0.365109,0.610645,0.4375,0.842773,0.709614,0.411643,0.350102
-22.7035,0.889512,0.00273203,10,1023,0,25.9928,0.42902,0.0232897,0.00899742,0.339867,0.635342,0.524173,0.66487,0.179383
-21.4915,0.322377,0.00273203,10,1023,0,26.6089,0.39968,0.108646,0.0521074,0.570981,0.783934,0.821233,0.628522,0.204039
-21.3871,0.752088,0.00273203,10,1023,0,25.52,0.581775,0.0497691,0.608504,0.395665,0.137384,0.236135,0.526201,0.328613
-20.542,0.967399,0.00273203,10,1023,0,24.1558,0.487897,0.158885,0.229999,0.806407,0.806001,0.552565,0.572119,0.710735
-20.6326,0.935759,0.00273203,10,1023,0,22.7297,0.768613,0.531886,0.916959,0.531426,0.141579,0.220237,0.452187,0.669382
-22.5325,0.974494,0.00273203,10,1023,0,24.6366,0.747154,0.801022,0.47634,0.91399,0.132481,0.102054,0.266809,0.62696
-22.1313,0.972882,0.00273203,10,1023,0,25.1932,0.699301,0.824595,0.725247,0.706783,0.0324593,0.177059,0.282365,0.958285
-22.0877,0.177244,0.00273203,10,1023,0,24.3784,0.68615,0.829394,0.752676,0.724091,0.0378712,0.157533,0.298349,0.959106
-22.0348,0.491057,0.00273203,10,1023,0,28.2015,0.728329,0.834218,0.775525,0.516329,0.0769736,0.154534,0.313331,0.935337
-20.5588,0.512291,0.00273203,10,1023,0,23.7542,0.684995,0.761993,0.834538,0.52259,0.136785,0.24246,0.330767,0.89375
-20.5954,0.352877,0.00273203,10,1023,0,23.3288,0.742231,0.744926,0.790004,0.547761,0.127885,0.19299,0.34168,0.893316
-19.4408,0.360079,0.00273203,10,1023,0,21.8365,0.539102,0.738472,0.896499,0.669894,0.146678,0.486243,0.308451,0.790029
-20.4701,0.393451,0.00273203,10,1023,0,23.8319,0.514777,0.901621,0.895571,0.45947,0.230796,0.23023,0.402714,0.822322
-20.0354,0.775545,0.00273203,10,1023,0,27.4751,0.315022,0.809076,0.793976,0.854055,0.275956,0.225935,0.506649,0.561085
-20.4915,0.955429,0.00273203,10,1023,0,23.2989,0.709005,0.183445,0.638221,0.264259,0.740494,0.976541,0.746159,0.338296
-17.8545,0.613385,0.00273203,10,1023,0,21.0989,0.652695,0.508437,0.637061,0.516813,0.802887,0.809212,0.735705,0.305488
-17.936,0.203019,0.00273203,10,1023,0,21.1904,0.693436,0.52926,0.634527,0.541095,0.801279,0.82041,0.722822,0.295062
-21.316,0.405597,0.00273203,10,1023,0,22.7749,0.0984446,0.126779,0.401013,0.505021,0.103975,0.644834,0.673967,0.711919
-21.1162,0.869718,0.00273203,10,1023,0,24.94,0.21245,0.276029,0.686327,0.334284,0.777818,0.60891,0.868827,0.510236
-21.6059,0.789129,0.00273203,10,1023,0,35.3379,0.165151,0.54233,0.493615,0.171188,0.662023,0.450965,0.883758,0.702194
-20.6233,0.590501,0.00273203,10,1023,0,24.7606,0.701151,0.13534,0.406049,0.187197,0.605083,0.717833,0.847,0.324474
-24.2611,0.942106,0.00273203,10,1023,0,26.897,0.259885,0.0657369,0.657313,0.718769,0.928367,0.97203,0.382222,0.479251
-26.4991,0.999999,0.00273203,10,1023,0,29.3465,0.181241,0.0484043,0.686985,0.377551,0.719052,0.998882,0.442923,0.391128
-30.1314,0.996118,0.00273203,10,1023,0,33.3538,0.668781,0.55355,0.820489,0.0919535,0.515636,0.999981,0.371868,0.441929
-30.0538,0.854615,0.00273203,10,1023,0,35.7078,0.807112,0.629266,0.515546,0.146768,0.115599,0.999932,0.324473,0.408111
-27.2666,0.777696,0.00273203,10,1023,0,31.4003,0.442509,0.331858,0.544854,0.110559,0.196305,0.999696,0.417535,0.259738
-26.8584,0.804879,0.00273203,10,1023,0,31.6055,0.875824,0.389051,0.785899,0.319252,0.141281,0.999105,0.367457,0.382504
-26.6402,0.77914,0.00273203,10,1023,0,31.2748,0.893848,0.526949,0.774663,0.246996,0.0957147,0.997761,0.375091,0.541366
-24.6301,0.83184,0.00273203,10,1023,0,32.8071,0.418623,0.496503,0.324169,0.9248,0.996224,0.653522,0.753866,0.257927
-21.6601,0.694032,0.00273203,10,1023,0,26.7487,0.329377,0.280576,0.246466,0.716653,0.988332,0.674541,0.670012,0.269565
-23.0503,0.897691,0.00273203,10,1023,0,24.2595,0.722097,0.431263,0.543391,0.272302,0.99682,0.938938,0.737399,0.295076
-23.7114,0.503225,0.00273203,10,1023,0,25.9457,0.818379,0.349915,0.638969,0.170274,0.995471,0.913358,0.77298,0.484291
-22.9267,0.230106,0.00273203,10,1023,0,28.9036,0.780317,0.424256,0.670966,0.0785069,0.995373,0.804667,0.715943,0.20693
-24.3121,0.365487,0.00273203,10,1023,0,25.2137,0.77493,0.255761,0.684181,0.0799105,0.995429,0.774379,0.732313,0.161702
-22.0976,0.913593,0.00273203,10,1023,0,29.5175,0.565515,0.433563,0.43125,0.645575,0.469124,0.812268,0.313621,0.108227
-21.8828,0.602777,0.00273203,10,1023,0,25.2095,0.623208,0.350806,0.128468,0.295358,0.822048,0.977874,0.621143,0.588566
-23.5185,0.751937,0.00273203,10,1023,0,25.689,0.253039,0.385406,0.0768936,0.713363,0.899646,0.967142,0.560706,0.742748
-19.1269,0.900238,0.00273203,10,1023,0,26.1058,0.463056,0.818501,0.254461,0.443168,0.730874,0.6261,0.487052,0.379149
-23.482,0.863558,0.00273203,9,1023,0,25.1455,0.722434,0.811244,0.113646,0.205037,0.843663,0.59587,0.251303,0.662404
-19.9656,0.524438,0.00273203,10,1023,0,26.0179,0.219285,0.219497,0.848018,0.52016,0.519206,0.708352,0.590286,0.38999
-20.5853,1,0.00273203,10,1023,0,21.7892,0.757797,0.476831,0.0909228,0.713801,0.424003,0.314985,0.413576,0.731741
-20.3543,0.997698,0.00273203,10,1023,0,23.4362,0.158429,0.442056,0.367806,0.646995,0.659576,0.239704,0.572614,0.28499
-20.6241,0.890742,0.00273203,10,1023,0,25.1722,0.21877,0.397766,0.32096,0.664312,0.623932,0.125595,0.561942,0.340866
-23.4945,0.999991,0.00273203,8,255,0,23.6882,0.138293,0.36605,0.259992,0.647771,0.642136,0.0916084,0.58049,0.184231
-22.6185,0.626702,0.00273203,10,1023,0,25.7058,0.175736,0.331275,0.360342,0.740736,0.482471,0.125738,0.555515,0.200719
-22.213,0.824422,0.00273203,10,1023,0,25.1441,0.920466,0.681765,0.448135,0.33436,0.796366,0.154413,0.457,0.933628
-20.0629,0.876152,0.00273203,10,1023,0,23.9423,0.44954,0.788644,0.880664,0.254015,0.353243,0.317967,0.565539,0.935033
-19.5503,0.690161,0.00273203,10,1023,0,22.9948,0.769902,0.672754,0.499943,0.708262,0.321636,0.72392,0.518726,0.830188
-22.1785,0.983142,0.00273203,10,1023,0,23.5755,0.331162,0.976389,0.316853,0.731371,0.203544,0.537504,0.483345,0.310015
-27.1437,0.897,0.00273203,10,1023,0,29.415,0.0468014,0.981669,0.32899,0.852473,0.179599,0.0317676,0.278309,0.867879
-22.7711,0.799488,0.00273203,10,1023,0,31.0302,0.657246,0.368313,0.637174,0.213755,0.00439107,0.287129,0.572943,0.563699
-23.4759,0.684731,0.00273203,10,1023,0,30.6684,0.287534,0.935159,0.310616,0.0203406,0.742764,0.865864,0.515645,0.380221
-23.7188,1,0.00273203,9,511,0,24.2782,0.290224,0.937435,0.22588,0.0198865,0.812739,0.87597,0.527777,0.482334
-24.3701,0.749902,0.00273203,10,1023,0,28.2172,0.377147,0.952577,0.192315,0.036204,0.803453,0.945172,0.493096,0.283798
-21.6384,0.715766,0.00273203,10,1023,0,28.0859,0.75944,0.934784,0.54251,0.466295,0.541973,0.864157,0.465261,0.192102
-21.5261,0.636348,0.00273203,10,1023,0,24.1634,0.797583,0.916339,0.702781,0.726501,0.586581,0.825294,0.414034,0.28776
-21.5676,0.801692,0.00273203,10,1023,0,26.7927,0.805968,0.911927,0.703868,0.72358,0.580104,0.825946,0.406624,0.286765
-25.5508,0.980896,0.00273203,10,1023,0,29.0438,0.866108,0.769357,0.518334,0.488581,0.988598,0.150064,0.27224,0.24439
-21.5123,0.898739,0.00273203,10,1023,0,28.8191,0.286122,0.472061,0.45067,0.764289,0.832939,0.540494,0.777797,0.862365
-21.9709,0.978982,0.00273203,10,1023,0,24.8454,0.305995,0.530985,0.84435,0.238893,0.171868,0.858139,0.44544,0.239021
-24.9573,0.737485,0.00273203,10,1023,0,27.973,0.814535,0.431129,0.0279984,0.115323,0.831817,0.236095,0.613513,0.908225
-22.3292,0.880789,0.00273203,10,1023,0,27.0576,0.912398,0.553086,0.613989,0.383339,0.427258,0.889442,0.510729,0.969415
-23.7053,0.932145,0.00273203,10,1023,0,24.8692,0.938672,0.758014,0.199989,0.411071,0.557742,0.890152,0.451729,0.972206
-23.1248,0.805793,0.00273203,10,1023,0,28.9227,0.992359,0.546112,0.75228,0.58207,0.203465,0.572402,0.616429,0.106843
-26.8499,0.999995,0.00273203,10,1023,0,28.9631,0.992825,0.947721,0.800359,0.935382,0.660566,0.0943737,0.454373,0.222356
-24.6605,0.984828,0.00273203,10,1023,0,29.4296,0.985049,0.491395,0.824543,0.892589,0.836436,0.277628,0.33965,0.306684
-22.308,0.783141,0.00273203,10,1023,0,28.9064,0.506967,0.0582033,0.231597,0.183911,0.139203,0.812863,0.604171,0.763822
-23.8597,0.982799,0.00273203,10,1023,0,26.0835,0.879433,0.0247205,0.105167,0.400671,0.0812864,0.39093,0.47548,0.263039
-22.3401,0.779047,0.00273203,10,1023,0,27.494,0.878862,0.0257089,0.254876,0.220149,0.203514,0.53826,0.509748,0.338065
-21.5621,0.698832,0.00273203,10,1023,0,28.045,0.45475,0.210836,0.898346,0.806675,0.148569,0.380585,0.497719,0.972535
-24.1235,0.649583,0.00273203,10,1023,0,27.1888,0.821759,0.214426,0.945904,0.863784,0.520554,0.0291184,0.280234,0.837908
-24.695,0.55721,0.00273203,10,1023,0,26.9679,0.79754,0.149363,0.950099,0.866744,0.564157,0.0270726,0.259342,0.821155
-25.2704,0.671952,0.00273203,10,1023,0,28.514,0.797435,0.100218,0.955738,0.850795,0.488176,0.0265702,0.242425,0.813907
-20.339,0.958207,0.00273203,10,1023,0,27.5413,0.53155,0.775378,0.715137,0.838307,0.39446,0.839376,0.714086,0.65595
-21.5987,0.978789,0.00273203,10,1023,0,24.7447,0.46761,0.574183,0.62497,0.427756,0.113172,0.661603,0.804652,0.872407
-21.0887,0.902244,0.00273203,10,1023,0,24.4126,0.596938,0.119653,0.595873,0.411581,0.0593496,0.42325,0.730718,0.323135
-24.0926,0.54555,0.00273203,10,1023,0,28.4125,0.826518,0.0256704,0.489141,0.208732,0.0196466,0.497045,0.703786,0.549088
-23.3023,0.802081,0.00273203,10,1023,0,26.7821,0.766637,0.0718737,0.559956,0.164237,0.0182607,0.529478,0.712328,0.356721
-23.465,0.92099,0.00273203,10,1023,0,27.4587,0.154552,0.0824853,0.0656071,0.076247,0.0908288,0.401996,0.60198,0.568744
-21.6162,0.83587,0.00273203,10,1023,0,25.197,0.402314,0.184664,0.230828,0.0257192,0.181306,0.542438,0.681987,0.592707
-20.1972,0.764085,0.00273203,10,1023,0,24.5996,0.519932,0.431013,0.759041,0.353356,0.143181,0.768522,0.628066,0.201063
-22.756,0.920854,0.00273203,10,1023,0,26.0929,0.564032,0.584121,0.103062,0.163023,0.564291,0.313629,0.243203,0.326709
-20.6919,0.876965,0.00273203,10,1023,0,27.8147,0.908875,0.607178,0.136521,0.598993,0.464271,0.637209,0.415195,0.671688
-22.7279,0.984378,0.00273203,10,1023,0,25.0359,0.406446,0.887895,0.657879,0.0221689,0.47813,0.131281,0.715319,0.529149
-21.0979,0.934025,0.00273203,10,1023,0,25.4868,0.879242,0.612777,0.281989,0.580046,0.660571,0.0787379,0.732773,0.673012
-21.4483,0.988525,0.00273203,10,1023,0,24.8323,0.815567,0.0418112,0.261149,0.649871,0.269171,0.582228,0.516955,0.179743
-23.0176,0.72652,0.00273203,10,1023,0,26.9249,0.947025,0.148883,0.941643,0.851076,0.804705,0.681223,0.598684,0.367877
-23.5088,0.71731,0.00273203,10,1023,0,27.8194,0.951971,0.0387279,0.82066,0.913628,0.632915,0.542118,0.66842,0.653364
-23.6002,0.431419,0.00273203,10,1023,0,27.6187,0.928026,0.050482,0.856374,0.923457,0.733054,0.528126,0.671302,0.772076
-19.0171,0.905894,0.00273203,10,1023,0,24.949,0.690403,0.617485,0.53898,0.59921,0.673532,0.8903,0.530552,0.338734
-19.5555,0.647096,0.00273203,10,1023,0,24.6559,0.665617,0.436533,0.470649,0.753238,0.458982,0.918681,0.534129,0.496168
-22.273,0.926527,0.00273203,10,1023,0,26.3168,0.568869,0.0298243,0.0701199,0.832213,0.366066,0.418493,0.444695,0.739343
-21.5353,0.340038,0.00273203,10,1023,0,25.0447,0.679713,0.0346215,0.125863,0.776196,0.410655,0.353862,0.435674,0.693628
-20.3519,0.818873,0.00273203,10,1023,0,23.6925,0.423655,0.240456,0.219598,0.932847,0.272307,0.614726,0.614821,0.369475
-20.608,0.634989,0.00273203,10,1023,0,23.5292,0.398002,0.835259,0.400382,0.858966,0.207541,0.520775,0.680298,0.455182
-20.1277,1,0.00273203,10,1023,0,22.3281,0.508502,0.439531,0.39188,0.0566153,0.943164,0.662446,0.77043,0.179088
-20.6605,0.474419,0.00273203,10,1023,0,21.852,0.51462,0.467552,0.437214,0.0352682,0.944302,0.739062,0.77134,0.212947
-19.5227,0.609294,0.00273203,10,1023,0,22.0423,0.537499,0.175824,0.411934,0.240858,0.936093,0.801363,0.747648,0.28489
-21.9668,0.754171,0.00273203,10,1023,0,23.3099,0.840119,0.231879,0.686676,0.589825,0.978901,0.822148,0.620969,0.141618
-22.2751,0.663709,0.00273203,10,1023,0,24.6348,0.755923,0.225527,0.461474,0.507672,0.9905,0.888834,0.731008,0.0639255
-23.1915,0.421769,0.00273203,10,1023,0,25.6649,0.800796,0.268556,0.325801,0.363067,0.990434,0.944932,0.72791,0.0595177
-26.0126,0.674159,0.00273203,10,1023,0,27.7951,0.901383,0.774226,0.493531,0.294839,0.996417,0.930837,0.539648,0.687941
-25.5952,0.859678,0.00273203,10,1023,0,29.4374,0.740385,0.778461,0.314482,0.204406,0.997857,0.900814,0.424137,0.503612
-25.6565,0.815516,0.00273203,10,1023,0,30.4424,0.514235,0.941966,0.0235003,0.30759,0.965287,0.731149,0.345988,0.366367
-23.7234,0.985363,0.00273203,10,1023,0,30.5602,0.122079,0.316128,0.0534811,0.559869,0.980505,0.718844,0.764142,0.620864
-25.5411,0.98094,0.00273203,10,1023,0,29.0189,0.0644983,0.104381,0.0183142,0.457769,0.938233,0.267878,0.832976,0.447959
-29.9431,0.510183,0.00273203,10,1023,0,32.4727,0.0197599,0.254626,0.0127789,0.360928,0.964507,0.31026,0.898872,0.150299
-23.0793,0.78377,0.00273203,10,1023,0,32.635,0.918813,0.751237,0.570678,0.644218,0.0274074,0.678435,0.730617,0.843376
-22.0293,0.822223,0.00273203,10,1023,0,24.5006,0.889243,0.684866,0.403661,0.659437,0.0293858,0.553723,0.710088,0.765706
-20.6655,0.916703,0.00273203,10,1023,0,25.0586,0.459097,0.841011,0.0987473,0.693633,0.810301,0.349902,0.519651,0.771995
